sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Ambiente amplo cardápio variado bom atendimento ótima opção refeição família amigos trabalho,1,0,1,0,0,0,0,1
Ambiente sempre aconchegante comida regional excelente qualidade pirarucu tambaqui matrinxa sempre bem feitos preço bem acessível padrão restaurante,1,0,1,0,0,0,1,0
Excelente lugar pra gosta boa carne sol atendimento nota 10,0,0,1,0,0,0,0,1
lindo ambiente decoração regional belíssima bom atendimento porém comida deixou desejar senti falta toque chef responsa,1,0,1,0,0,0,0,1
Bom atendimento preço justo q oferecido,0,0,0,0,0,0,1,1
várias tentativas consegui conhecer lugar incrível aconchegante familiar ótimas opções cardápio,0,0,1,1,0,0,0,0
Excelente atendimento principalmente garçom atendeu Pablo comida tava impecável delícia,0,0,1,0,0,0,0,1
Ótimo lugar,0,0,0,1,0,0,0,0
Excelente restaurante chef Raimundo extremamente atencioso,0,0,0,1,0,0,0,1
local agradável atendimento bom comida boa comprometer preço bom,0,0,1,1,0,0,1,1
Peixe bom quente,0,0,1,0,0,0,0,0
bom Rodízio preço acessível,0,0,1,0,0,0,1,0
Ambiente perfeito pra comemorarmos data taobmaraviohos pratos maravilhosos atendimento impecavel Rodrigo Uchoa,1,0,1,0,0,0,0,1
Ótimo atendimento bacalhau bem preparado,0,0,1,0,0,0,0,1
Ambiente super agradável,1,0,0,0,0,0,0,0
Ambiente agradável música boa comida regional bem temperada melhor tudo preço acessível,1,0,1,0,0,0,1,0
Comida agradável ambiente ótimo,1,0,1,0,0,0,0,0
Preço excelente buffet gostoso exceção churrasco q precisa melhorar,0,0,1,0,0,0,1,0
bom dono prestativo sempre clientes,0,0,0,0,0,0,0,1
Preço razoável demora atendimento pouca variedade pizzas,0,0,1,0,0,0,1,1
Local super agradável,0,0,0,1,0,0,0,0
momento tocando bandinha pop rock agradável,1,0,0,0,0,0,0,0
Ambiente bem decorado bom atendimento,1,0,0,0,0,0,0,1
Lugar incrível atendimento personalizado ótimas indicações gerente garçons Chefe todos atenciosos música boa,1,0,1,0,0,0,0,1
lugar ruim outros lugares rapazes fazem sushi ficam balcão discretos nesse local cara passa cantando sertanejo pleno pulmões cumplicidade responsável local,0,0,0,1,0,0,0,1
Bar bem legal,0,0,0,1,0,0,0,0
bem atendido local bom música boa prato excelente garçom Fernando atendeu bom profissional,1,0,0,1,0,0,0,1
Recomendo encontro família amigos degustar comida excelente qualidade,0,0,1,0,0,0,0,0
Atendimento rápido várias opções cardapio tradionalmente bom carnes pedir atenção,0,0,1,0,0,0,0,1
Preço justo gosta fotografia pode ter prazer ver fotos Amazônia cujo autor chef restaurante,1,0,0,0,0,0,1,0
Outro diferencial música ambiente sempre tocando rock bom gosto MPB,1,0,0,0,0,0,0,0
Pra gosta vida noturna bar histórico tradição forte moradores Manaus sanduíche pernil serie som petiscos povo hospitaleiro bem Centro cidade,1,0,1,1,1,0,0,0
Comida excelente ambiente agradável,1,0,1,0,0,0,0,0
cardápio amplo entradas pratos principais servem 03 pess,0,0,1,0,0,0,0,0
Ambiente agradável opções saborosas cardápio,1,0,1,0,0,0,0,0
surpresa maravilhosa,0,0,0,1,0,0,0,0
Excelente opção quer lugar moderno cheio comidas variadas,0,0,1,1,0,0,0,0
Comida bem feita bons ingredientes bom atendimento bem lotado bons sucos ótimo preço,0,1,1,0,0,0,1,1
Ambiente agradável almoços comemorações comida saborosa atendimento excelente garçom Izaquiel,1,0,1,0,0,0,0,1
Atendimento fraco,0,0,0,0,0,0,0,1
único problema encontrei ir embora carro programe voltar local distante parte estrada ruim 1 hora tentei chamar táxi carro aplicativo indicação bem cansativo,0,0,0,0,1,0,0,0
la semana passou pedimos picanha costela peso bom preço bem aceitavel Serviço bom carne bem feita,0,0,1,0,0,0,1,1
Ambiente bom atendimento rápido eficiente garçom Franklin comida excelente,1,0,1,0,0,0,0,1
Todos restaurantes centro abrem 11h todos comidas prontas,0,0,0,0,0,1,0,0
Prato principal filé risoto parmesão 72 moqueca palmito banana pacovã 57 esperava pouco moqueca experiência válida,0,0,1,0,0,0,0,0
Atendimento excelente música ambiente super agradável funcionário Pablo extremamente atencioso,1,0,0,0,0,0,0,1
gosto sempre jantar aqui porém deveria ter opção participar couvert artístico porque suporto comer música falar dá conversar amigos familiares fico perturbando música alta deveria ter outro ambiente som colocar somente som ambiente,1,0,0,0,0,0,0,0
época cheia vale pena aliviar calor amazônico flutuante Abaré melhor pedida ambiente agradável contato total natureza excelente atendimento comida deliciosa,1,0,1,0,0,0,0,1
lugar tradicional culinária amazonense farofa banana top,0,0,1,0,0,0,0,0
Lugar agradável,0,0,0,1,0,0,0,0
Comida sensacional churrasco primeira,0,0,1,0,0,0,0,0
vez surpreendido maravilha cardápio agora outras poções exuberante sempre atendentes atenciosos desta vez precisou ajuda gerente indicar bom vinho vez super agradável combinação indicada tudo maravilhoso,0,0,1,0,0,0,0,1
Ótimo restaurante,0,0,0,1,0,0,0,0
pedi costela suína amigo muto delicioso,0,0,1,0,0,0,0,0
melhor comida manaus,0,0,1,0,0,0,0,0
Espaço pequeno,1,0,0,0,0,0,0,0
Lugar intimista poucas mesas decoração legal bela vista teatro Amazonas excelente jantar dois,1,0,0,1,0,0,0,0
Café regional bom,0,1,0,0,0,0,0,0
necessário muita atenção pagamento contas grupos maiores,0,0,0,0,0,1,0,0
Lugar romântico,0,0,0,1,0,0,0,0
ótima tarde noite happy hour comida boa,0,0,1,1,0,0,0,0
estacionamento próprio pastel proposto feira pastel servido festinha infantil massa pizzas pareciam compradas supermercado,0,0,1,0,1,0,0,0
Atendimento acolhedor ambiente agradável preço justo comida saborosa,1,0,1,0,0,0,1,1
proposta boa cafés especiais atendimento excelência local aconchegante,1,1,0,0,0,0,0,1
Ambiente agradável,1,0,0,0,0,0,0,0
agradavel desfrutar momentos maravilhosos tomando delicioso café suco laranja nesta padaria tambem preparam sanduiches patês pra lá especiais,0,1,1,0,0,0,0,0
Lugar agradável excelente atendimento,0,0,0,1,0,0,0,1
Poxa otimo atendimento comida divina di agradecer,0,0,1,0,0,0,0,1
Ótimo ambiente porém última vez música alta conseguimos conversar gritar,1,0,0,0,0,0,0,0
Parada obrigatória todo final semana,0,0,0,1,0,0,0,0
amiga conhecer rodízio gostei bastante todo momento servindo além variado tipos pizzas rodízio conta massas pastéis batata frita frango passarinho galinhada famosa panelinha Goiânia conhecia única observação servida dia rodízio mesma cardápio linguiça panelinha serviço rodízio frango vem panelinha acredito porco linguiça fininha veio car,0,0,1,0,0,0,0,0
Ambiente agradável pratos saborosos preço justo infinidade bebidas,1,1,1,0,0,0,1,0
importante avaliar nova opção desta embalagem,0,0,0,0,0,1,0,0
Boa opção menu executivo,0,0,1,0,0,0,0,0
Comida boa ambiente agradavel otimo atendimento especial Rosi,1,0,1,0,0,0,0,1
Atendimento ótimo cordialidade,0,0,0,0,0,0,0,1
Bom atendimento boa comida destaques carne sol maionese,0,0,1,0,0,0,0,1
Talvez único ponto negativo local si dá praça alimentação escassez vagas estacionar sábado noite ter pouco paciência buscar vagas redondezas,0,0,0,0,1,0,0,0
Ambiente agradável comida gostosa atendentes bem educados,1,0,1,0,0,0,0,1
preço justíssimo,0,0,0,0,0,0,1,0
ótimo restaurante onde come bem preço compatível nível restaurante,0,0,1,1,0,0,1,0
Apesar dia atenderem apenas através reservas ficaram sensibilizados forma tratados data tão importante acabaram aceitando,0,0,0,0,0,0,0,1
Lugar maravilhoso adoro ir Livraria Shopping Saraiva lá Waku Sese adoro ir lá ler tomar café pão queijo outras unidades ótimas atendimento bom,0,1,1,1,0,0,0,0
boa comida Preço justo,0,0,1,0,0,0,1,0
Ambiente agradavel localização boa,1,0,0,0,1,0,0,0
Música boa variado cardápio bebidas gente bonita,1,1,0,0,0,0,0,0
Bom local café tarde lanches boa localização estacionamento bom atendimento ambiente térreo mezanino preços ok,1,0,1,0,1,0,1,1
Comida boa funcionários educados,0,0,1,0,0,0,0,1
Excelente localização ótimo atendimento comida gostosa,0,0,1,0,1,0,0,1
Adoro lugar comida excelente atendimento primeira qualidade lugar bonito bem frequentado preço ótimo,1,0,1,1,0,0,1,1
Ambiente música boa,1,0,0,0,0,0,0,0
pode ligar partir 11h reservar pedido suco laranja abacaxi melhor tambaqui gostoso preço justo vale pena baião delícia agora preferido tambaqui tucupi Deus maravilhoso,0,1,1,0,0,0,1,0
Noite perfeita,0,0,0,1,0,0,0,0
comida muuuuita comida,0,0,0,0,0,1,0,0
melhor restaurante,0,0,0,1,0,0,0,0
festa infantil bem servidos,0,0,0,0,0,0,0,1
Passei lá dia 28 6 ver estoque incrível cachaças venda comprei fabricação própria presentear além excelente comida chope gelado vale visitar estoque bebida tradicional representante brasil,0,1,1,0,0,0,0,0
bom pratos bem executados saborosos atendimento bom decoração agradável ponto observação ponto vista sobremesa pedi creme cupuaçu tá veio creme propriamente dito nenhuma decoração taça creme,1,0,1,0,0,0,0,1
restaurante então maravilhoso comidas tipicas amo,0,0,1,1,0,0,0,0
Atendimento excelente qualidade Rodrigo Uchôa ambiente agradável música vivo recomendo todos,1,0,0,1,0,0,0,1
restaurante barato definitivamente experiência gastronómica,0,0,1,0,0,0,1,0
Ótimo custo beneficio,0,0,0,0,0,0,1,0
Excelente melhor restaurante Manaus,0,0,0,1,0,0,0,0
ainda coragem ir NUNCA peçam opção CHAPA pois maioria itens chegam queimados mesa fumaceira horrível vc ficar cuidando toda hora cima chapa torrar ainda,0,0,1,0,0,0,0,0
super bem atendidos Roberto excelente garçom cuidadoso todos,0,0,0,0,0,0,0,1
Ótimo serviço,0,0,0,0,0,0,0,1
Adorei bem servido excelente atendimento,0,0,0,0,0,0,0,1
Variedade bom atendimento,0,0,0,0,0,0,0,1
Ótima opção fácil acesso estacionamento amplo variedade cardápio comida saborosa bom preço qualidade satisfatória bom atendimento,0,0,1,0,1,0,1,1
Restaurante aconchegante,0,0,0,1,0,0,0,0
Atendimento bom ágil ambiente organizado limpo climatizado possui cardápio cortes carne variado preço justo,1,0,1,0,0,0,1,1
Lugar aconchegante ir família amigos pra hapy hour,1,0,0,0,0,0,0,0
Churrascaria top primeira atendimento único igual ambiente familiar Recomendo podesse daria 10 estrelas,1,0,0,1,0,0,0,1
Preços acessíveis,0,0,0,0,0,0,1,0
pedacinho Minas Gerais coração Parque Dez ambiente aconchegante deliciosos variados pratos atendimento excelência,1,0,1,0,0,0,0,1
exatos 8 anos comecei frequentar restaurante NUNCA fiquei desejar comida serviço contrário sempre momentos maravilhosos lá,0,0,1,0,0,0,0,1
Variedade bom preço ambiente climatizado,1,0,1,0,0,0,1,0
Bar temático ótimos comes bebes preço justo,1,1,1,0,0,0,1,0
Excelente comida preço justo,0,0,1,0,0,0,1,0
bom atendimento gaçon Jorge deixa nada desejar chopp hora bem gelado super atencioso,0,1,0,0,0,0,0,1
excelente pedida,0,0,0,1,0,0,0,0
tarde agradável atendimento top Phelipe,0,0,0,0,0,0,0,1
unidade centro têm pimenta deliciosa,0,0,1,0,0,0,0,0
bom lugar,0,0,0,1,0,0,0,0
Bom atendimento tudo cliente precisa satisfação melhor importante deliciosa carne sol continua melhor cidade Manaus,0,0,1,0,0,0,0,1
Espaço pouco pequeno ambiente aconchegante bom atendimento pizzas deliciosas,1,0,1,0,0,0,0,1
exceção prato boa lembrança bom,0,0,1,0,0,0,0,0
gosta culinária portuguesa visita eh obrigatória,0,0,1,0,0,0,0,0
Ambiente aconchegante ótima seleção musical,1,0,0,0,0,0,0,0
Local bom preço acessível,0,0,0,1,0,0,1,0
Bom custo benefício gosta Carne Sol,0,0,1,0,0,0,1,0
Lugar sensacional,0,0,0,1,0,0,0,0
certeza melhores restaurantes pratos variados ótimo preço ambiente climatizado ótimo família bem localizado certeza vai sentir bem,1,0,0,1,1,0,1,0
Restaurante bom ambiente agradável opção brinquedoteca crianças atendimento rápido comida gostosa,1,0,1,1,0,0,0,1
Ótimo ambiente ótimo atendimento começa ter bastantes clientes atendimento cai pouco,1,0,0,0,0,0,0,1
Lugar aconchegante contíguo loja plantas bairro parque laranjeiras confere local ar campo,1,0,0,0,0,0,0,0
Ótimo lugar comer família,0,0,0,1,0,0,0,0
Balneário maia melhor,0,0,0,1,0,0,0,0
Comida saborosa bom atendimento bom custo benefício,0,0,1,0,0,0,1,1
sempre lotado oferecer ótimos cafés atendimento caixa boa qualidade leva cliente sentir confortável conversar observar lugar colocar papo dia amigos,1,0,1,0,0,0,0,1
Atendimento portaria atendimento bar funcionários educados gentis contar energia gostosa lugar bem frequentado,1,0,0,0,0,0,0,1
boa variedade cardápio bebidas principalmente Lugar super agradável tomar boa cerveja amigos,0,1,1,1,0,0,0,0
Precisa ofertar melhores alternativas 2 pessoas,0,0,0,1,0,0,0,0
bom custo benefício,0,0,0,0,0,0,1,0
Comida boa,0,0,1,0,0,0,0,0
Comida deliciosa atendimento ótimo agora varias promoções pra almoço jantar,0,0,1,0,0,0,1,1
Restaurante pratos sofisticados elaborados alimentos regionais,0,0,1,0,0,0,0,0
local maravilhoso excelente refeição ótimo tratamento,0,0,1,1,0,0,0,0
Localização fácil acesso,0,0,0,0,1,0,0,0
Pizza boa atendimento rápido preço justo,0,0,1,0,0,0,1,1
Ambiente bom almoçar amigos almoços executivos trabalho,1,0,0,0,0,0,0,0
bar tradicional Manaus,0,0,0,1,0,0,0,0
Ótimo ambiente gosta rock boas bebidas gastronomia,1,1,1,0,0,0,0,0
Lugar tranquilo,0,0,0,1,0,0,0,0
novo local ficou bem legal estrutura bacana,1,0,0,1,0,0,0,0
lugar agradável atendimento bom preços pouco salgados almoço problema fumaça calor conta apenas pequena sala refrigerada então ideia fazer confraternização vale pena,1,0,0,1,0,0,1,1
Aqui atendimento nota 1000 garçon Jeferson atendeu forma espetacular,0,0,0,0,0,0,0,1
Restaurante bom ótimo custo benefício churrasco peso pasta pimenta forte grande diferencial,0,0,1,1,0,0,1,0
atendimento Zezé Reis super simpático profissional pratos surpreendentemente fantásticos Vou voltar sempre q vier Manaus,0,0,1,0,0,0,0,1
ótimo lugar fazer festa,0,0,0,1,0,0,0,0
Ótimo local,0,0,0,1,0,0,0,0
Segunda melhor carne sol cidade precisa renovar arquitetura ambiente aparência antiga iluminação ruim,1,0,1,0,0,0,0,0
Excelente restaurante atendimento bom preços acessíveis cardápio,0,0,0,1,0,0,1,1
melhores restaurantes Manaus,0,0,0,1,0,0,0,0
Precisa fechar área maior,1,0,0,0,0,0,0,0
lugar agradável confortável demora fazer pizza grande caso vc q ir jantado pois tempo espera tão grande ate pizza chegar mesa vc ja fica fome novo falar área externa fundos pois quente ponto insuportável,1,0,0,1,0,0,0,1
Ambiente agradável,1,0,0,0,0,0,0,0
Excelente rodízio,0,0,1,0,0,0,0,0
Lugar super agradável serviço ótimo organizado garçons super ágeis,0,0,0,1,0,0,0,1
Ambiente familiar atendimento rápido comida boa,1,0,1,0,0,0,0,1
Hambúrgueres excelentes drinks bem servidos,0,1,1,0,0,0,0,0
Ambiente agradável muitos pizza deliciosas ainda excelente atendimento,1,0,1,0,0,0,0,1
Gente finíssima atencioso engraçado,0,0,0,0,0,0,0,1
parte I apenas parecia constantemente chegar exageração carnes opções,0,0,1,0,0,0,0,0
idéia cervejas especiais bem vinda desde cardápio belgas frutadas inglesas lupuladas alemãs tradicionais ipa ales americanas somente nada 2 cada tipo citado apresentadas maneira correta,0,1,1,0,0,0,0,0
Café delicioso recomendo,0,1,0,0,0,0,0,0
Valor caro,0,0,0,0,0,0,1,0
Ótimo lugar ótimo entendimento,0,0,0,1,0,0,0,1
Cerveja gelada petiscos bons especialmente bolinho bacalhau,0,1,1,0,0,0,0,0
Local quente sujo funcionários emburrados banheiro feminino trinca perguntei atendente fez cara feia disse assim,1,0,0,0,0,0,0,1
Pedi calderado tambaqui chego caldo fino nao 2 pessoas piráo farinha mohlado parece nao eera feito caldo horrivel vinegreite parece salada tomate ceballa pedaacoes grandes sim sabor lencoies papel pequeno Servicio,0,0,1,0,0,0,0,0
Gostei rodízio apesar valor alto direito bebida,0,0,1,0,0,0,1,0
Atendimento rápido pizza extraordinária,0,0,1,0,0,0,0,1
Experimentamos entrada pastel tambaqui banana prato principal peixe casa filé ambos banana queijo coalho sobremesa pudim Petit gateau banana creme dentre todos banana surpreendeu,0,0,1,0,0,0,0,0
Excelente custo benefício sushi ótimo atendimento excelente,0,0,1,0,0,0,1,1
Atendimento atencioso comida deliciosa preço justo,0,0,1,0,0,0,1,1
Ponto negativo estacionamento pequeno pro tamanho restaurante,0,0,0,0,1,0,0,0
Ambiente super agradável música excelente,1,0,0,0,0,0,0,0
sempre experiência incrível,0,0,0,1,0,0,0,0
Comida sensacional ambiente climatizado excelente atendimento Recomendo quiser vir Manaus experimentar pratos amazônicos manauara prepara,1,0,1,0,0,0,0,1
bela forma prestigiar valorizar cultura brasileira,0,0,0,1,0,0,0,0
Comida ambiente sensacionais,1,0,1,0,0,0,0,0
local super descontraído bem confortável aconchegante alimentação saborosa,0,0,1,1,0,0,0,0
Ótimo lugar passar tempo descontraído comer boa comida tomar alguns chopps geladissimos,0,1,1,1,0,0,0,0
Massas sempre saborosas preço acessível cardápio bem variado fazem deste lugar ótima opção fast food boa qualidade,0,0,1,0,0,0,1,0
cozinha agitação nome Felipe Schaedler jovem chef fez fama utilizar elementos inusitados cozinha regional recentemente fincou pé capital paulista filial,0,0,0,0,0,0,0,1
Ambiente familiar comida saborosa,1,0,1,0,0,0,0,0
espaço kids monitor ótimo pais precisava pouco,1,0,0,0,0,0,0,0
Tradução Google Ainda melhores batatas fritas trufas mundo inteiro,0,0,1,0,0,0,0,0
Local ímpar almoço gente bonita ótimo local refrescar tomar banho,1,0,0,1,0,0,0,0
ótimo restaurante levar família,0,0,0,1,0,0,0,0
Ambiente maneiro comida deliciosa atendimento bom pra terminar abacaxi groselha,1,0,1,0,0,0,0,1
bom ótima referente porções generosa vale apena,0,0,1,0,0,0,0,0
Boa experiência Manaus,0,0,0,1,0,0,0,0
Dica prato matrinxã recheado sensacional sobremesa creme cupuaçu bom,0,0,1,0,0,0,0,0
restaurante semana passada todos pratos peixe bons,0,0,1,0,0,0,0,0
Ambiente agradável confortável,1,0,0,0,0,0,0,0
ótimas opções café manhã lanche,0,0,1,0,0,0,0,0
vezes jogavam carne praticamente crua prato Ambiente bom garçons simpáticos prestativos,1,0,1,0,0,0,0,1
Evite almoçar aqui dias grande movimento shopping porque tratar alimento feito hora vai demorar pra ficar pronto,0,0,0,0,0,0,0,1
OUTRO garçom atendeu achamos descortês,0,0,0,0,0,0,0,1
Excelente opção Manaus dentro Manauara shopping possui excelente infraestrutura atendimento comida bem preparada apesar pouco mal servida bebidas bem feitas,0,1,1,1,0,0,0,1
Único ponto negativo estacionamento,0,0,0,0,1,0,0,0
Materia prima primeira qualidade,0,0,0,1,0,0,0,0
Restaurante bem localizado fácil acesso estacionamento clientes hospedado hotel vam vai buscar deixar hotel,0,0,0,0,1,0,0,0
Hambúrguer pequeno preço alto lugar pequeno,1,0,1,0,0,0,1,0
Pessimo lugar cobram taxa garçons bem atendido lugar quente recebemos guardanapos limpar boca pedir lugar sujo pessimo atendimento,1,0,0,1,0,0,0,1
Entradas apenas grandes tentei falar gerente fazer meia entrada pois TODAS vem grande quantidade mesma falou possível,0,0,1,0,0,0,0,1
serviço atencioso profissional parece praia Futuro Fortaleza cada 10 minutos chega garcon oferecendo algo bebidas saladas sobremesas,0,0,0,0,0,0,0,1
Excelente churrascaria ótimas carnes acompanhamentos excelentes Buffet variado preço bom Ótima localização ambiente agradável,1,0,1,1,1,0,1,0
ambiente espaçoso música vivo cerveja gelada,1,1,0,0,0,0,0,0
lugar LIMPO região central cidade,1,0,0,0,0,0,0,0
Ótimo lugar fazer happy hour,0,0,0,1,0,0,0,0
dou 5 estrelas porque maioria vezes neste restaurante garçons serviram pratos costumam fazer restaurantes nível mesma rede outras cidades,0,0,0,0,0,0,0,1
Excelente opção restaurante,0,0,0,1,0,0,0,0
Preço razoável compensa qualidade,0,0,1,0,0,0,1,0
restaurante fica localizado centro histórico lado teatro Amazonas,0,0,0,0,1,0,0,0
Atendimento excelente música mpb vivo refeição deliciosa,1,0,1,0,0,0,0,1
Otimo atendimento pratos variados carne sol melhores provei ambiente agradável ótimo estacionamento aceita sodexo vale pena conferir,1,0,1,0,1,0,0,1
Excelente lugar ambiente climatizado perfeito bom café tudo qualidade,1,1,0,1,0,0,0,0
Ótimo lugar amigos namorado familiares preço assecivel,0,0,0,1,0,0,1,0
Excelente restaurante,0,0,0,1,0,0,0,0
serviço primeira comida saborosíssima,0,0,1,0,0,0,0,1
Ambiente bacana comida boa espaço infantil chopp gelado,1,1,1,0,0,0,0,0
Drinks gostosos pratos pra crianças alternativas come peixe,0,1,1,0,0,0,0,1
Segurança alimentar local agradável,0,0,1,1,0,0,0,0
perfeito Pratos Entrada Principal saborosos,0,0,1,0,0,0,0,0
Quer ir lugar super agradável carta vinhos interessante peixe indescritível vá restaurante Banzeiro Manaus,0,1,1,1,0,0,0,0
Pra padrão qualidade restaurante ótimo custo benefício ainda happy hour várias entradas bebidas custam metade preço normal,0,0,0,0,0,0,1,0
Especial menção Garçon KAIQUE ALVEZ nota dez,0,0,0,0,0,0,0,1
Caxiri conheci deliciosamente maravilhosa cachaça jambu,0,1,0,0,0,0,0,0
Muiyo bom,0,0,0,0,0,1,0,0
Aqui encontra tudo preço razoável funcionários todos educados orientados,0,0,0,0,0,0,1,1
ambiente decoração super charmosa,1,0,0,0,0,0,0,0
bom café manhã opções bolo sanduíches,0,1,1,0,0,0,0,0
Diversos pratos locais bem feito,0,0,1,0,0,0,0,0
ótimo atendimento indico,0,0,0,0,0,0,0,1
freguesia certa bairro Aparecida restaurante conta estacionamento próximo dois andares mesas,0,0,0,0,1,0,0,0
Sempre música boa,1,0,0,0,0,0,0,0
Além dimensionarem mal porções parte acompanhamentos pratos pra duas pessoas querem cobrar cada mísera porção farofa,0,0,1,0,0,0,1,0
Chopp geladinho muitooo bom,0,1,0,0,0,0,0,0
Lugar super agradável comida excelente preço acima média vale cada centavo investido jantar,0,0,1,1,0,0,1,0
bom agradável recomendo,0,0,0,1,0,0,0,0
Local fantástico,0,0,0,1,0,0,0,0
Ótimo ambiente,1,0,0,0,0,0,0,0
Frequento rodízio massas menos domingo mês molhos delícia ambiente refrigerado sempre arrumado limpo Ambiente familiar estacionamento fácil preço acessível,1,0,1,0,1,0,1,0
restaurante segue padrão bem bonito porém restaurante caro,1,0,0,1,0,0,1,0
Ambiente agradável excelente atendimento banheiros limpos climatizados peca ter área própria estacionamento entanto oferece excelente serviço público frequentador,1,0,0,0,1,0,0,1
Lugar sensacional comida deliciosa música boa,1,0,1,1,0,0,0,0
Excelente lugar ir família,0,0,0,1,0,0,0,0
Ambiente agradável açaí bem gostoso achei preço justo,1,0,1,0,0,0,1,0
muitos outros restaurantes comendo carne sol nunca comi carne sabor 30 anos,0,0,1,0,0,0,0,0
Comida saborosa,0,0,1,0,0,0,0,0
visita Manaus deve ter parada obrigatória Restaurante Benzeiro,0,0,0,1,0,0,0,0
Comida deliciosa,0,0,1,0,0,0,0,0
servida cerveja artesanal boa,0,1,0,0,0,0,0,0
Lugar animado atendimento excelente,1,0,0,0,0,0,0,1
oferece melhor serviço melhor preço fornece comida boa,0,0,1,0,0,0,1,0
atendimento Stivem Robson fez total diferença noite,0,0,0,0,0,0,0,1
Ambiente super agradável bom atendimento comida maravilhosa preço justo,1,0,1,0,0,0,1,1
ótimo restaurante perde padrão coco bambu Fortaleza,0,0,0,1,0,0,0,0
Ambiente famíliar excelente local confraternização cardápio bom excelente atendimento,1,0,1,1,0,0,0,1
Lugar aconchegante ótimo churrasco além doces gostosos,1,0,1,0,0,0,0,0
preço pouco caro,0,0,0,0,0,0,1,0
Restaurante comidas deliciosas ambiente familiar local bom pra encontros reuniões jantares família,1,0,1,0,0,0,0,0
Muita gente final semana,1,0,0,0,0,0,0,0
Comida saborosa bom atendimento preço acessível,0,0,1,0,0,0,1,1
Excelente opção ambiente confortável,1,0,0,0,0,0,0,0
Excelente opção restaurante agradável valor justo grande variedade pratos,0,0,1,1,0,0,1,0
Drinks deliciosos dia pede ganha outro,0,1,0,0,0,0,0,0
área externa,1,0,0,0,0,0,0,0
Ótimo Atendimento Preço bom Comida Perfeita boa Opção Janta Boa Localização,0,0,1,0,1,0,1,1
Excelente café regional Manaus,0,1,0,0,0,0,0,0
excelente opção Zona Oeste cidade traz toda tradição culinária litorânea toques regionais especialmente nordeste brasileiro,0,0,1,1,0,0,0,0
melhores pizzas experimentei,0,0,1,0,0,0,0,0
Ambiente familiar climatizado ar livre,1,0,0,0,0,0,0,0
Excelente local climatizado top,1,0,0,1,0,0,0,0
entrda ade linguicas tmbm gostosa porçao peixe bem servida atendimento meio desatento local,0,0,1,0,0,0,0,1
exepicional peixe tambaqui ponto preço bom,0,0,1,0,0,0,1,0
decoração pitoresca bom atendimento recomendo quer provar gastronomia local apresenta bom custo benefício preços médio R 50 00 R 100 00,1,0,1,0,0,0,1,1
Ambiente tranquilo aconchegante boa música fundo gostei opção vegetariana cardápio,1,0,1,0,0,0,0,0
atendimento excepcional ganhamos cerveja artesanal brinde petiscos bem servidos bem gostosos preço barato deixa melhor,0,0,1,0,0,0,1,1
Olha dando 5 estrelas FÁCIL ver conta tudo bom comida gostosa preço justo cerveja gelada qnd veio conta vimos cobrando R 25 00 cerveja tijuca cardápio,0,1,1,0,0,0,1,0
Local bom pra realizar encontro amigos rodízio pizzas doces salgados bem gostoso diversificado deliciosa cerveja bem gelada,0,1,1,1,0,0,0,0
Cerveja sempre bem gelada,0,1,0,0,0,0,0,0
Pato tucupi top,0,0,1,0,0,0,0,0
Excelente ambiente atendimento perfeito,1,0,0,0,0,0,0,1
Restaurante ambiente agradável cardápio variado todos gostos,1,0,1,0,0,0,0,0
Cada dia passa coqueiro verde cai qualidade começa entrega pedi 20 34 carne sol chegou 21 26 atendente ainda vem dizer cara tá 35 minutos pedi acho pensa cego ainda maionese sabor macaxeira dura cozinhan antes frita fritan crua taxa entrega morasse cidade nova moro centro12 00 reais indico pra ninguém,0,0,1,0,0,0,0,1
Excelente atendimento culinária inigualável cuja diversidade poderia sobrepor peixes regionais,0,0,1,0,0,0,0,1
Comida incrível preço honesto atendimento espetacular,0,0,1,0,0,0,1,1
Preço bem conta comida boa,0,0,1,0,0,0,1,0
Excelente experiência,0,0,0,1,0,0,0,0
Otimas refeições sobremesas sao maravilhosas atendimento bacana cerveja sempre gelada,0,1,1,0,0,0,0,1
carnaval tradicional banda,1,0,0,0,0,0,0,0
Café bem servido qualidade ambiente agradável bom atendimento,1,1,0,0,0,0,0,1
comida sempre saborosa ambiente aconchegante familiar,1,0,1,0,0,0,0,0
Lugar maravilhoso agradável comida maravilhosa recomendo,0,0,1,1,0,0,0,0
Cachaçaria Dedé local populares Manaus happy hour descontrair amigos familiares,0,0,0,1,0,0,0,0
Ambiente legal outras atrações próximas conveniente,1,0,0,0,0,0,0,0
conheci restaurante tão aconchegante Manaus,0,0,0,1,0,0,0,0
mesa reposta constantemente possibilita café manhã generoso,0,0,1,0,0,0,0,0
Experiência maravilhosa atencioso educado cortes prestativo,0,0,0,1,0,0,0,1
Café típico região famoso caboquinho lanche típico,0,1,1,0,0,0,0,0
Ótimo atendimento sempre bom comida sempre ótima,0,0,1,0,0,0,0,1
Local bem legal,0,0,0,1,0,0,0,0
Alimentação excepcional,0,0,1,0,0,0,0,0
Preço super salgado compensa ambiente comida bebida,1,1,1,0,0,0,1,0
Preço justo tempero saboroso,0,0,1,0,0,0,1,0
Bom café ambiente agradável,1,1,0,0,0,0,0,0
Qualidade boa preço justo recomendo,0,0,1,1,0,0,1,0
