sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Ótimo restaurante melhores sushi Manaus,0,0,1,1,0,0,0,0
Vá calma estresse boa experiência pizzas boas,0,0,1,1,0,0,0,0
fevereiro 2020 experimentei serviço lanche tarde buffet livre R 25 00 pessoa incluindo bebidas sanduíches tapioca,0,0,0,0,0,1,0,0
companhia amigos ambiente confortável,1,0,0,0,0,0,0,0
Atendimento ótimo carne perfeita,0,0,1,0,0,0,0,1
restaurante ótima localização estacionamento amplo,0,0,0,0,1,0,0,0
Comemos peixe moda coco bambu vinho pé tinto tudo pé tinto,0,1,1,0,0,0,0,0
Atendimento comida excelentes,0,0,1,0,0,0,0,1
Hambúrgueres preço médio R 15 servem bem pessoa,0,0,1,0,0,0,0,0
Logo sentamos servidos delicioso caldo peixe aperitivo DELÍCIA,0,0,1,0,0,0,0,0
Lugar bonito acolhedor comida excelente qualidade preço bom super recomendo atendimento primeira,1,0,1,0,0,0,1,1
La boa opção comida evito maximo ir,0,0,1,1,0,0,0,0
Atendimento incrível Natasha lugar maravilhoso,0,0,0,1,0,0,0,1
Comida regional melhora qualidade pratos requintados,0,0,1,0,0,0,0,0
melhor pizza ja comi mundo,0,0,1,0,0,0,0,0
Excelente bar bem decorado cerveja super gelada som vivo fica lotado sextas visitei,1,1,0,0,0,0,0,0
Ambiente agradável pessoal atencioso,1,0,0,0,0,0,0,1
renomado restaurante prestigiado alta gastronomia ambiente bonito atendimento eficiente porém almoço bom pedi ravióli péssima escolha molho ácido veio bem servido apesar elogiado,1,0,1,1,0,0,0,1
noiva clientes fiéis antes falar bom ressalto único defeito casa demora entrega conta demorou 15 minutos única vez dentre várias,0,0,0,0,0,0,0,1
melhores restaurantes Manaus bom atendimento recepção maravilhosa comida boa qualidade ambiente sofisticado bem organizado ótimo restaurante família atendida Pedro jack,1,0,1,1,0,0,0,1
Bolinhos bacalhau entrada sugestão principal bacalhau telha prato 2 pessoas vem bem servido R 270 pastéis Belém sobremesa,0,0,1,0,0,0,0,0
Comida cara ruim serviu coxão duro picanha insatisfação total,0,0,1,0,0,0,1,0
Péssima experiência buffet pobre carnes duras poucas guarnições recomendo além disso preço caro custo x benefício,0,0,1,1,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
Local moderno aconchegante,1,0,0,1,0,0,0,0
Ambiente agradável,1,0,0,0,0,0,0,0
Café regional maravilhoso,0,1,0,0,0,0,0,0
Ótimo lugar pra família,0,0,0,1,0,0,0,0
restaurante casarão antigo época borracha culinária regional maior trunfo,0,0,1,0,0,0,0,0
Ótima opção pra fazer refeição amigos pois excelente preço rodízio bem atendido acarne primeira qualidade gostosa excelente lugar,0,0,1,1,0,0,1,1
único ponto negativo demora atendimento,0,0,0,0,0,0,0,1
Comi 3 pratos diferentes ocasiões diferentes sempre bem servido cozimento impecável ótimo serviço preços bons,0,0,1,0,0,0,1,1
boa cozinha bacalhau ponto certo cozimento dessalgado maneira correta ressaltando paladar peixe,0,0,1,0,0,0,0,0
original comidas saborosas variadas opções açaí original linguiça paraense arroz paraense tudo sabor incrível,0,0,1,0,0,0,0,0
Gostamos comida saborosa ambiente ótimo almoçar colegas trabalho excelente atendimento Phelipe educado atencioso,1,0,1,0,0,0,0,1
excelente lugar saborear delícias coco bambu,0,0,1,0,0,0,0,0
Excelente experiência Restaurante Coco Bambu Manaus comida excelente garçon Venicius prestativo som vivo muita qualidade,1,0,1,1,0,0,0,1
chegar recebida delicioso caldo tambaqui dali diante experiência fantástica culinária Amazonense,0,0,1,0,0,0,0,0
Comida paladar médio nada demais sugiro vá fome pois comida demora pra chegar prato super mal servido,0,0,1,0,0,0,0,1
lugar favorito comida japonesa harumaki camarão cream cheese perfeito melhor comi,0,0,1,0,0,0,0,0
Ótimo ambiente bar esperar companhia boa carta bebidas comida excelente atendimento bom porém preços pouco elevados vale pena visita local,1,1,1,0,0,0,1,1
espaço físico tbm tá cada dia melhor pertinho natureza dá pra fazer belas fotos tbm,1,0,0,0,0,0,0,0
Pratos bem servidos duas três pessoas fácil,0,0,1,0,0,0,0,0
Local amplo confortável,1,0,0,0,0,0,0,0
Muita variedade custo benefício excelente,0,0,1,0,0,0,1,0
excelente restaurante todos parabéns,0,0,0,1,0,0,0,0
Excelente lugar tomar bom café comer deliciosa torta lugar aconchegante propício reunir família,1,1,1,0,0,0,0,0
Comida fria preço ate ruim,0,0,1,0,0,0,1,0
Boa carta vinho,0,1,0,0,0,0,0,0
Excelente local ambiente tranquilo familiar,1,0,0,1,0,0,0,0
Bar animado sempre gostoso aqui masss banheiro podre,1,0,0,1,0,0,0,0
Peixe maravilhoso,0,0,1,0,0,0,0,0
Costeletas tambaqui farofa Uarini baião delicioso bem filé grelhado arroz negro filé crosta castanha,0,0,1,0,0,0,0,0
Excelente opção lanche rodízio sopas Manaus,0,0,1,0,0,0,0,0
Local agradável som extremamente alto permite conversar primeiras experiências comida excelentes porém ultimamente qualidade desejar,1,0,1,1,0,0,0,0
Atendimento bom boa comida plugar bastante arejado preço justo voltarei certeza,1,0,1,0,0,0,1,1
Ambiente agradável rodízio bom,1,0,1,0,0,0,0,0
esposa jantar Banzerio Junho passado,0,0,0,0,0,1,0,0
Agora nova instalação Max Teixeira amplo conhecimento comida boa,0,0,1,0,0,0,0,0
Lugar agradável familiar delicioso,0,0,1,1,0,0,0,0
precisa ótima manutenção pois acho bem gastas demais perfeito,1,0,0,1,0,0,0,0
Ambiente limpo todos procedimentos contra COVID,1,0,0,0,0,0,0,0
Lugar maravilhoso comida incrível,0,0,1,1,0,0,0,0
Bom lugar curtir pizza,0,0,1,0,0,0,0,0
Ótimo restaurante,0,0,0,1,0,0,0,0
Comida diversificada atendimento bom agilidade elaboração pratos,0,0,1,0,0,0,0,1
Ótimo lugar entretenimento recomendo,0,0,0,1,0,0,0,0
Ótimo café achei preço pouco elevado ambiente realmente bacana,1,1,0,0,0,0,1,0
longe melhor restaurante Manaus,0,0,0,1,0,0,0,0
Preço acessível,0,0,0,0,0,0,1,0
Experiência única sei encontrarei local neste país qualidade superior,0,0,0,1,0,0,0,0
Gastronomia otima entrada comemos bolinho bacalhau prato principal pirarucu amazonico otimo,0,0,1,0,0,0,0,0
exemplo banheiros insuficientes precários precisa melhorar limpeza ambiente afinal local serve alimentos fraldário respeitoso crianças pois público grande,1,0,0,0,0,0,0,0
Logo q chegou Manaus custo benefício bom pro consumidor explosão gastronômica Manaus vários tipos comida china in box acabou subindo valores,0,0,0,0,0,0,1,0
Qualidade carne sol excelente sempre,0,0,1,0,0,0,0,0
Atendentes super atenciosos ambiente familiar aconchegante oferece tempo lugar tranquilo banho stand up paddle melhor cozinha regional cardápio delicioso bom gosto incluindo comida vegetariana,1,0,1,0,0,0,0,1
gosta experimentar drinks diferentes bem feitos lugar,0,1,0,0,0,0,0,0
Preço justo,0,0,0,0,0,0,1,0
Lugar agradável sabor inesquecível,0,0,1,1,0,0,0,0
Destaco rápido atendimento,0,0,0,0,0,0,0,1
Restaurante tradicional,0,0,0,1,0,0,0,0
Lugar agradável atendimento bom alguns garçons segundo piso voltaria pizza,0,0,1,1,0,0,0,1
Bem localizado sempre cheio sinal bom restaurante recinto boa pedida apreciar culinària local,0,0,1,1,1,0,0,0
Vim aniversário tudo maravilhoso carne deliciosa ponto certo além atendimento excelente Rolann,0,0,1,1,0,0,0,1
Lugar agradável ótimo atendimento garçom Márcio atencioso,0,0,0,1,0,0,0,1
Lugar bom boa escolha bandas,1,0,0,1,0,0,0,0
Comida maravilhosa excelente atendimento,0,0,1,0,0,0,0,1
Ambiente maravilhoso,1,0,0,0,0,0,0,0
salão amplo bonito ótimo p grupos grandes,1,0,0,0,0,0,0,0
Ambiente amplo confortavel indico Amazonas shopping mileniun shopping ja local tranquilo tanto almoço quanto jantar,1,0,0,0,1,0,0,0
local bem alternativo atendimento ótimo decoração super underground melhor trilha sonora ambiente,1,0,0,0,0,0,0,1
Jantar maravilhoso comida deliciosa tortinha limao boa Atendimento igual garçon Izaquiel educado cordial,0,0,1,0,0,0,0,1
seleção cardápio perfeita garçom pouco confuso falta atenção contrario vontade atencioso demais acabou truncando comunicação venezuelano,0,0,1,0,0,0,0,1
Ótimo lugar pra comer Caldeira espetacular tomar cerveja amigos,0,1,1,0,0,0,0,0
Local agradável comida deliciosa,0,0,1,1,0,0,0,0
Café bom preço bom bem diversificado,0,1,0,0,0,0,1,0
Comida possui ótima qualidade durante semana custo benefício bom,0,0,1,0,0,0,1,0
Pizza boa dps tempo pararam servi messa tirando excelente pizzaria,0,0,1,1,0,0,0,1
Atendimento bom,0,0,0,0,0,0,0,1
Melhor restaurante Manaus,0,0,0,1,0,0,0,0
Ótimo local pra comemorar data tão especial,0,0,0,1,0,0,0,0
família adorei todinho complexo restaurantes bares chopps onde localiza Muy Gringo Super aprovado indicado preço justo atendimento pouco lento dia deu tudo certo final,0,1,0,0,0,0,1,1
pizza maravilhosa lugar aconchegante play crianças brincarem,1,0,1,0,0,0,0,0
Acho peixes água doce sabor forte pessoalmente agrada,0,0,1,0,0,0,0,0
rodízio fraco qualidade carne melhores salad bar fraquíssimo,0,0,1,0,0,0,0,0
Restaurante maravilhoso mantendo linha rede,0,0,0,1,0,0,0,0
Carnes maravilhosas custo benefício atendimento primeira ambiente Agradável música ambiente sensacional,1,0,1,0,0,0,1,1
Comida local qualidade ambiente descontraido frente teatro Amazonas,1,0,1,0,0,0,0,0
quer comer ceviche local correto pra visitar tanto almoço jantar,0,0,1,0,0,0,0,0
Comida boa preço top muitas opções cardápio atendentes super rápidos solícitos,0,0,1,0,0,0,1,1
bom boa música comida excelente qualidade,1,0,1,0,0,0,0,0
Opçao segura poucos dias capital amazonense quer levar boa lembrança culinária cidade,0,0,0,1,0,0,0,0
Atendimento Juliane Yolanda bom pratos bem servidos,0,0,1,0,0,0,0,1
Choupana melhores restaurantes Manaus ambiente atendimento música excelente,1,0,0,1,0,0,0,1
preencher pequeno cadastro entrar,0,0,0,0,0,1,0,0
Gostei ideia buffet livre porção carne individual boa porção gostosa,0,0,1,0,0,0,0,0
Especialista carne sol restaurante oferece ótimas combinações pratos lugar agradável,0,0,1,1,0,0,0,0
ótima opção conhecer pouco Manaus Restaurante Flutuante Rio Negro estrutura lazer ambiente agradável,1,0,0,1,0,0,0,0
amplo estacionamento além espaço confortável inovador ambiente bem familiar ótimo atendimento cardápio variado preço justo,1,0,1,0,1,0,1,0
ótima recepção recepcionista Kate,0,0,0,0,0,0,0,1
Melhor experiência nunca,0,0,0,1,0,0,0,0
Bastante opção preço acessível,0,0,1,0,0,0,1,0
Ótimo local pra tomar várias boa música vivo,1,1,0,0,0,0,0,0
bom lugar,0,0,0,1,0,0,0,0
sei porquê ainda ido neste restaurante aconchegante ótimo atendimento rapidez servir simpatia recepção comidas típucas deliciosas,0,0,1,1,0,0,0,1
Comida boa prato serve duas pessoas tranqüilamente,0,0,1,0,0,0,0,0
Bom atendimento pratos bons preço acessível,0,0,1,0,0,0,1,1
preço pouquinho salgado porém nível restaurante compensa,0,0,0,1,0,0,1,0
Situado lado Teatro Amazonas sobrado antigo espaço serve agradável fim noite público vai Teatro,1,0,0,0,0,0,0,0
Lugar completo tudo carnes vinhos recomendo,0,1,1,1,0,0,0,0
Comida qualidade funcionários educados Boa estrutura,1,0,1,0,0,0,0,1
Ótimo preço ótimo atendimento desde recepção caixa,0,0,0,0,0,0,1,1
bom custo benefício,0,0,0,0,0,0,1,0
bem atendido comi feito condenado valor acessível comida saborosa demais,0,0,1,0,0,0,1,1
batatas fritas sal trufas fenomenais,0,0,1,0,0,0,0,0
Custo benefício ótimo,0,0,0,0,0,0,1,0
Ademais uns tira gostos maravilhosos,0,0,1,0,0,0,0,0
Lugar fino elegante,0,0,0,1,0,0,0,0
Excelente restaurante,0,0,0,1,0,0,0,0
melhor café regional Manaus,0,1,0,0,0,0,0,0
Ambiente excelente,1,0,0,0,0,0,0,0
valor super acessível,0,0,0,0,0,0,1,0
boa carta vinhos várias nacionalidades lembro especificado cardápio existem,0,1,0,0,0,0,0,0
deram troco errado ainda bem conferi vc sai nenhuma nota fiscal precisa pedir dão coisa deveria automático,0,0,0,0,0,0,0,1
Comida boa preços bons local bom estacionamento garçons perdidos,0,0,1,0,1,0,1,1
Ambiente rústico aconchegante funcionários simpáticos,1,0,0,0,0,0,0,1
COCOBAMBUMANAUSTOP Melhor gastronomia nordestina,0,0,1,0,0,0,0,0
Comida boa bom atendimento,0,0,1,0,0,0,0,1
atendimento bem atrapalhado segundo dia após inauguração,0,0,0,0,0,0,0,1
bom lugar tomar chopp lado Largo Sebastião,0,1,0,0,0,0,0,0
Excelente música,1,0,0,0,0,0,0,0
Preço baixo região,0,0,0,0,0,0,1,0
Preço justo,0,0,0,0,0,0,1,0
Comida deliciosa ótimo lugar família,0,0,1,1,0,0,0,0
Frete R 15 00 45min receber prato caro frio,0,0,1,0,0,0,1,0
Ótimo atendimento comida deliciosa,0,0,1,0,0,0,0,1
Música boa porem atendimento melhores,1,0,0,0,0,0,0,1
ótimo lugar gosta apreciar variados tipos cachaça chopp sujo cerveja suco limão sal aperitivos ótimos diversos,0,1,1,0,0,0,0,0
Tava brocado comida boa pra purra comi demais comida pesada boa ainda sobrou pro R dar aumento pro Anderson atendeu gente,0,0,1,0,0,0,0,1
Temaki bom lugar agradável atendimento diferenciado preços bons,0,0,1,1,0,0,1,1
Atendimento bom,0,0,0,0,0,0,0,1
Excelente atendimento ambiente comida bebida preço justo tudo,1,1,1,0,0,0,1,1
churrasco primeira linha atendimento,0,0,1,0,0,0,0,1
bom atendimento,0,0,0,0,0,0,0,1
Otimo peixe lugar bem agradavel bom atendimento,0,0,1,1,0,0,0,1
Visitei Café Priscila quarta feira boa experiência,0,0,0,1,0,0,0,0
Ambiente bom tranquilo bem pequeno,1,0,0,0,0,0,0,0
Restaurante bem decorado ambiente agradavel,1,0,0,0,0,0,0,0
Churrasco melhor qualidade picanha primeira picanha importada todos gostos bom custo beneficio,0,0,1,0,0,0,1,0
Comida boa bom lugar pra conversar amigos barulhento,1,0,1,0,0,0,0,0
culínária deliciosa ambiente agradável acolhedor clima intimista,1,0,1,0,0,0,0,0
Local agradável bom receptividade preço acessível família queixa,0,0,0,1,0,0,1,0
vista butirizau fica meio Shopping Manauara bonita inclusive mesas externas ambiente agradável comi carne sol boa,1,0,1,0,0,0,0,0
Petit gateau ingredientes regionais fantástico,0,0,1,0,0,0,0,0
Hamburger carne artesanal maravilhoso,0,0,1,0,0,0,0,0
Boa comida variedade cardápio,0,0,1,0,0,0,0,0
Comparativamente Coco Bambu Brasília achei pratos melhores servidos camarão,0,0,1,0,0,0,0,0
bom atendimento Felipe bom Deus abençoe sempre lugar funcionários tops,0,0,0,0,0,0,0,1
palavra simplicidade ainda pode empregada referir comportamento alguém conotando modo espontâneo despretensioso pessoa,0,0,0,0,0,1,0,0
procura diversidade disposto pagar pouco pode encontrar Molen ótima opção,0,0,0,1,0,0,1,0
Z desde atendimento mínimo preparo simples venda pratos casa bebida cerveja quente,0,1,1,0,0,0,0,1
local agradável sempre vou família atendimento ótimo todos funcionários bem atenciosos sempre quero comer alguma coisa sei onde comer vou lá porque sempre aberto ótimas opções café manhã almoço janta lanche quiser comer provavelmente vai ter lá,0,0,1,1,0,0,0,1
Atendimento top comida top preços acessíveis restaurante sofisticado bom único cidade sempre lotado,0,0,1,0,0,0,1,1
excelente estrutura local ambiente moderno bom gosto além facilidades estacionamento gratuito manobrista fazem casa perca foco principal qualidade comida,1,0,1,0,1,0,0,0
Atendimento instalações cárdapio excelentes estacionamento facilita levou nota máxima porque acabar chopp 21h sexta feira inexplicável,0,0,0,0,0,1,0,0
Ótimo lugar tomar delicioso café regional ambiente aconchegante climatizado vale apena conferir,1,1,0,1,0,0,0,0
Local agradável fácil acesso,0,0,0,1,1,0,0,0
Ótimo restaurante confortável atendimento excelente,0,0,0,1,0,0,0,1
Ambiente agradável música vivo bebida gelada,1,1,0,0,0,0,0,0
Comida excelente ambiente agradavel,1,0,1,0,0,0,0,0
Kkkkkkkk serviço rápido preço justo,0,0,0,0,0,0,1,1
Ambiente tranquilo música boa ótimo atendimento,1,0,1,0,0,0,0,1
Sempre restaurante comida boa atendimento ambiente bonito espaço kids ótimo,1,0,1,0,0,0,0,1
Fica bem perto sorveteria glacial tacacá gisela então dá pra conhecer várias coisas dia,0,0,0,0,1,0,0,0
melhores pizzarias cidade mimimi parquinho crianças bom atendimento pizza delícia,1,0,1,1,0,0,0,1
Excelente opção pão qualidade,0,0,1,1,0,0,0,0
Perguntamos poderíamos sentar lado fechado disseram poderiam abrir pois funcionários atender contaram ar condicionado estragado,1,0,0,0,0,0,0,0
Super indico local música ambiente muitas variedades cardápio lugar agradável atendimento excelente valor bem acessível,1,0,1,1,0,0,1,1
Experiência agradável,0,0,0,1,0,0,0,0
Lugar agradável rodízio maravilhoso,0,0,1,1,0,0,0,0
Local mt bom preço razoável agora atendimento ruim demorado pratos principais parecem diminuíram quantidade,0,0,1,1,0,0,1,1
Couvert artistico valeu pena,1,0,0,0,0,0,0,0
comida demorou atendimento amador preço alto,0,0,0,0,0,0,1,1
Comida maravilhosa ambiente perfeito,1,0,1,0,0,0,0,0
famoso bolinho feijoada sempre boa pedida porém tradicionais picanha chapa super tradicional casa ficou desejar chegou extremamente frio cara,0,0,1,0,0,0,0,0
Voltarei outras vezes achei preço bem acessível atendimento espetacular,0,0,0,0,0,0,1,1
Apesar preço caro sexta feira rodízio vale pena mesa reservamos ficava afastada dava privacidade incomodo atendido,1,0,1,0,0,0,1,1
Volto certeza vou querer garçom kkk,0,0,0,0,0,0,0,1
mesas tb desconfortáveis bancos altos encosto,1,0,0,0,0,0,0,0
melhores restaurantes Manaus,0,0,0,1,0,0,0,0
sabor bom ainda comido pizzas tão neste tipo massa fina bordas devoradas carta vinhos excelente preço,0,0,1,0,0,0,1,0
Ótima picanha bafo guarnições excelentes,0,0,1,0,0,0,0,0
Caldeirada tambaqui maravilhosa,0,0,1,0,0,0,0,0
Lugar perfeito levar família amigos,0,0,0,1,0,0,0,0
Chopp gelado ótimos drinks sucos maravilhosos recomendo datas comemorativas aniversários,0,1,0,1,0,0,0,0
Atendimento bom rápido responsavel atendimento ótimo,0,0,0,0,0,0,0,1
cachaçaria happy hour promovido amigo S Paulo Manaus trabalho,0,0,0,0,0,1,0,0
Ótimo lugar pra tomar chopp,0,1,0,0,0,0,0,0
melhores restaurantes comemorar melhores datas importantes vida aniversários casamentos reuniões amigos outros,0,0,0,1,0,0,0,0
Comida qualidade preço justo,0,0,1,0,0,0,1,0
Espaço amplo clean agradável,1,0,0,0,0,0,0,0
Excelente restaurante,0,0,0,1,0,0,0,0
Corresponde habitual qualidade comida ambiente agradável música vivo volume adequado,1,0,1,0,0,0,0,0
Infelizmente pizza decaiu ótimo lugar pizzas massas ótimas,0,0,1,0,0,0,0,0
Boa opção almoço,0,0,0,1,0,0,0,0
Vale pena fazer visita conferir pratos deliciosos lugar seguro confortável refrigerado familiar romântico preço acessível,1,0,1,1,0,0,1,0
Excelente restaurante,0,0,0,1,0,0,0,0
Restaurante maravilhoso gosta comer bem,0,0,0,1,0,0,0,0
Lugar bom comida boa garçons educados nao gostei porque demoraram servir agua gelo parte meio chato ficar pedindo toda hora relação comida tudo bom ótimo lugar ir grupo amigos,0,0,1,1,0,0,0,1
TripAdvisor nome antigo tratam restaurante,0,0,0,0,0,1,0,0
Preço justo,0,0,0,0,0,0,1,0
bom preço boa qualidade serviço alimentos,0,0,1,0,0,0,1,1
Péssimo lugar comida qualidade preço horrível,0,0,1,1,0,0,1,0
Boa churrascaria pratos la carte preço razoável porém bem servidos,0,0,1,0,0,0,1,0
parte mesas menores porém fica sol embaixo estrutura linda vidro noite deve bem legal,1,0,0,0,0,0,0,0
Demora atendimento cerveja quente refrigerante quente hambúrguer salgado resumindo péssimo,0,1,1,0,0,0,0,1
Carnes maravilhosas custo benefício atendimento primeira ambiente Agradável música ambiente sensacional,1,0,1,0,0,0,1,1
Pizza maravilhosa ambiente seguro atendimento excelente,1,0,1,0,0,0,0,1
Super confortável comida bem caseira cardápio variado bom atendimento preço acessível,1,0,1,0,0,0,1,1
Melhor lugar amigos,0,0,0,1,0,0,0,0
pra ter sido bom puro estress ainda voltei p casa fome,0,0,0,1,0,0,0,0
Comida maravilhosa destaque bacalhau posta melhor bacalhau q comi vinho alto custo bom atendimento,0,0,1,0,0,0,1,1
Ótimo lugar boa comida,0,0,1,1,0,0,0,0
Preço justo,0,0,0,0,0,0,1,0
Ótimo ambiente atendimento especial refeições altíssima qualidade,1,0,1,0,0,0,0,1
Terrível lasanha horrível qualquer sabor recomendo paguei caro saí satisfeito,0,0,1,0,0,0,1,0
Boa comida,0,0,1,0,0,0,0,0
Ambiente super gostoso descontraído entrada caldo tucunare maravilhoso super bem atendidos trouxeram gis cera desenho filha,1,0,1,0,0,0,0,1
Sinceramente p mim vale valor cobrado,0,0,0,0,0,0,1,0
Atendimento maravilhoso bem localizado sushi divino,0,0,1,0,0,0,0,1
ótimo lugar toda família reuniões amigos excelente encontro dois,0,0,0,1,0,0,0,0
Bom churrasco preço razoável bom atendimento,0,0,1,0,0,0,1,1
Pratos bem servidos preço justo,0,0,1,0,0,0,1,0
localização boa rua tranquila estacionar,0,0,0,0,1,0,0,0
lugar sensacional monte variedades comidas pra provar preço significativo conta analisar sabor pratos atendimento lugar aconchegante variedades coisas pra fazer outras coisas sensacional,1,0,1,1,0,0,1,1
Comida saborosa valor justo porções fartas,0,0,1,0,0,0,1,0
Restaurante culinária portuguesa longa tradição Manaus 20 anos Alentejo decepciona amantes boa bacalhoada todas diversas variedades,0,0,1,1,0,0,0,0
Banzeiro restaraurante verdadeira culinária amazônica ótimos pratos restaurante excelente ir família amigos,0,0,0,1,0,0,0,0
almoços rápidos serve diversas espalhadas Shoppings,0,0,0,0,0,1,0,0
restaurante típico culinária amazônica porém sofisticado garçons educados costela tambaqui baião dois maravilhosa aliás tudo bom finais semana bom chegar cedo volta 11 30 pois,0,0,1,1,0,0,0,1
Almoço executivo 49 90 entrada prato principal sobremesa,0,0,0,0,0,1,0,0
cardápio bom preço justo ambiente agradável,1,0,1,0,0,0,1,0
Atendimento nota 10 lugar bem aconchegante estacionamento amplo recepcionista local acessível cadeirantes,1,0,0,0,1,0,0,1
lugar ótimo gente bonita ambiente maravilhoso obs onde estacionar chato ainda sábado passado chovendo quase saíamos carro lamentável,1,0,0,0,1,0,0,0
Voltarei total certeza,0,0,0,1,0,0,0,0
Ambiente agradável pizza excelente qualidade,1,0,1,0,0,0,0,0
Ótimo lugar comida saborosa atendimento bom,0,0,1,1,0,0,0,1
Comida maravilhosa,0,0,1,0,0,0,0,0
novo sistema bebidas legal pois incluso rodízio,0,1,0,0,0,0,0,0
Preço justo Manaus,0,0,0,0,0,0,1,0
Restaurante agradável melhor gastronomia região,0,0,1,1,0,0,0,0
Carnes ótima qualidade ambiente agradável,1,0,1,0,0,0,0,0
Penso poderia corte alto 3 polegadas ficou apresentação bife,0,0,1,0,0,0,0,0
Ar condicionado deixa ambiente frio lota,1,0,0,0,0,0,0,0
Td perfeito,0,0,0,1,0,0,0,0
subir escadas deparamos amplo espaço janelas amplas vista teatro,1,0,0,0,0,0,0,0
Lugar pequeno quente esquema venda bebidas ultrapassado q segurança mal preparado tratando mal clientes,1,0,0,0,0,0,0,1
espaço bem iluminado bom espaço mesas permite conversar tom normal voz,1,0,0,0,0,0,0,0
ambiente super agradável atendimento excelente comida saborosa,1,0,1,0,0,0,0,1
espeto acompanha farofa copinho plástico café opção outras guarnições arroz brócolis vinagrete pão alho etc,0,0,1,0,0,0,0,0
Camarão empanado farinha uarini sensacional,0,0,1,0,0,0,0,0
Bom lugar comer,0,0,1,0,0,0,0,0
Noite maravilhosa super indico,0,0,0,1,0,0,0,0
Lugar aconchegante,1,0,0,0,0,0,0,0
Excelente atendimento local limpo clareza paciência explicar prato preço dentro valor mercado,1,0,0,0,0,0,1,1
boa churrascaria Búfalo melhores,0,0,0,1,0,0,0,0
Ótimo ovo Páscoa coco bambu recomendado garçon,0,0,1,0,0,0,0,0
Coisas caras,0,0,0,0,0,0,1,0
Lugar agradável jantar casal quer levar família completa ótimo comemoração,0,0,0,1,0,0,0,0
Excelente custo benefício bom ambiente música vivo,1,0,0,0,0,0,1,0
Comida boa custo benefício ótimo,0,0,1,0,0,0,1,0
ótimo pra tomar bom chopp comer petiscos,0,1,1,0,0,0,0,0
Acho legal opção vegetariana cardápio mostra empresa preocupa clientes,0,0,1,0,0,0,0,1
Melhor Opção Rodízio Carnes Buffet completo,0,0,1,0,0,0,0,0
comida gostosa nada espetacular justifica preço cobrado,0,0,1,0,0,0,1,0
melhores locais almoçar jantar Manaus além preço justo,0,0,0,1,0,0,1,0
jantar ótimo ambiente bastante agradável suco manga outras duas amigas estranho sabíamos adoçante ruim manga podre,1,1,0,1,0,0,0,0
Bar histórico MANAUS,0,0,0,1,0,0,0,0
Fácil acesso cerveja geladíssima Pizza deliciosa acompanhamento tudo primeira qualidade,0,1,1,0,1,0,0,0
Ótimo lugar ótima café manhã,0,0,1,1,0,0,0,0
Visual bonito aconchegante atendimento gentil profissional refeição sempre bem feita ingredientes primeira qualidade,1,0,1,0,0,0,0,1
Boa localização,0,0,0,0,1,0,0,0
rolinho primavera melhor parte degustação,0,0,1,0,0,0,0,0
Atendimento excelente ambiente aconchegante bela vista,1,0,0,0,0,0,0,1
Comida excelente preço compatível,0,0,1,0,0,0,1,0
oportunidade degustar Fillet Minhnon Parmegiana bom,0,0,1,0,0,0,0,0
Boa comida excelente apresentação,0,0,1,0,0,0,0,0
quer arriscar comer massa carnes variadas restaurante ideal,0,0,1,1,0,0,0,0
Ambiente sensacional atendimento excelente,1,0,0,0,0,0,0,1
Achei fama atendimento horrível porções minúsculas preços caríssimo,0,0,1,0,0,0,1,1
Excelente restaurante,0,0,0,1,0,0,0,0
Atendimento bom sempre fazem promoções boas termos custo benefício,0,0,0,0,0,0,1,1
otimo lugar comer tipica comida amazonense boa opcao tambaqui ambiente familiar,1,0,1,0,0,0,0,0
Comida típica deliciosa preço justo,0,0,1,0,0,0,1,0
Coco bambu nunca decepciona ótimo atendimento comida excepcional,0,0,1,0,0,0,0,1
Ótima atendimento melhor carne sol Manaus,0,0,1,0,0,0,0,1
Além boa variedade comidas lugar tranquilo comer,0,0,1,0,0,0,0,0
Otimo lugar tomar cerveja geladíssima,0,1,0,0,0,0,0,0
Bem localizado ótima decoração música perfeita preço justo comida bem servida,1,0,1,0,1,0,1,0
melhores flutuantes Manaus cada vez ficando maior ótimo pra família amigos casal,0,0,0,1,0,0,0,0
Ótimo lugar,0,0,0,1,0,0,0,0
entenderia outras crianças brinquedo q SOZINHO,0,0,0,0,0,1,0,0
Atendimento excelente pizza saborosas,0,0,1,0,0,0,0,1
Achei excelente lugar,0,0,0,1,0,0,0,0
Restaurante sempre cheio atendimento cordial acima média praticada capital amazonense,1,0,1,1,0,0,0,0
barzinho realmente restaurante sofisticado porém culinária surpreendeu,0,0,1,1,0,0,0,0
Atendimento bebidas excelentes,0,1,0,0,0,0,0,1
Grande variedade Pizzas massa fina sistema rodizio saborosas custo benefício atrativos casa,0,0,1,0,0,0,1,0
Atendimento sempre excepcional padrão qualidade ambiente limpo super bem frequentado,1,0,1,0,0,0,0,1
Melhor restaurante Manaus melhor ambiente agradável,1,0,0,0,0,0,0,0
Adorei atendimento excelente pratos delicia paisagem espetacular,1,0,1,1,0,0,0,1
Atendimento contento valor justo,0,0,0,0,0,0,1,1
Preço justo,0,0,0,0,0,0,1,0
Excelente atendimento,0,0,0,0,0,0,0,1
