sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Variedade bebidas petiscos pratos quentes frios ambiente ótimo parte ruim fica conta banheiros apertados tão bem cheirosos preço pouco elevado,1,1,1,0,0,0,1,0
Lugar bom,0,0,0,1,0,0,0,0
Comida boa,0,0,1,0,0,0,0,0
Péssima experiência buffet pobre carnes duras poucas guarnições recomendo além disso preço caro custo x benefício,0,0,1,1,0,0,1,0
Ambiente super agradável atendimento simpático simples carnes excelente paladar custo benefício atrativos,1,0,1,0,0,0,1,1
único ponto negativo justificado escala funcionários perdiam facilidade pedidos demoram pouco compensam qualidade apresentada preço justo R 65 0 faz valer investimento,0,0,1,0,0,0,1,1
Preço justo comida excelente vale cada centavo,0,0,1,0,0,0,1,0
cada própria experiência vale retorno restaurante gostei puder voltarei,0,0,0,1,0,0,0,0
Local agradável boa musica comida excelente,1,0,1,1,0,0,0,0
Pizza ótima atendende excelente Rosalinda,0,0,1,0,0,0,0,1
Ambiente agradável musica boa destacando atendimento excelente garçom Afonso fez diferença nessa experiência ótima postura sempre Cortez educado melhor atendimento certeza voltaremos,1,0,0,0,0,0,0,1
Excelente lugar pra escutar música boa beber drinks baratos,1,0,0,0,0,0,1,0
Indico todos queiram conhecer companhia familiares amigos namorado sozinho,0,0,0,1,0,0,0,0
Local aconchegante atendimento excelente,1,0,0,0,0,0,0,1
Carnes saborosas porém pouca variedade,0,0,1,0,0,0,0,0
Ótimo custo x benefício,0,0,0,0,0,0,1,0
restaurante português excelente qualidade preço caro,0,0,0,1,0,0,1,0
assunto comida boa encontrei lugar perfeito,0,0,1,0,0,0,0,0
excelente restaurante,0,0,0,1,0,0,0,0
Ambiente bom familiar bem aconchegante comida sempre bem feita atendimento maravilhoso especificamente José Gregório humano incrível voltaremos sempre,1,0,1,0,0,0,1,1
Infelizmente coco bambu melhor,0,0,0,1,0,0,0,0
Excelente churrasco primeira qualidade buffet sortido cerveja extremamente gelada ambiente agradável ideal confraternização negócios reunir turma amigos Recomendo,1,1,1,0,0,0,0,0
Vinho branco alantejano perfeito,0,1,0,0,0,0,0,0
melhor pizzaria Manaus,0,0,0,1,0,0,0,0
ótimo ambiente vale apena,1,0,0,1,0,0,0,0
Adoro lugar restaurante charmoso aconchegante familiar jovial atendimento qualidade pratos maravilhosos,0,0,1,1,0,0,0,1
Melhor carne sol Manaus,0,0,1,0,0,0,0,0
ambiente melhor ainda,1,0,0,0,0,0,0,0
Local ideal reunir amigos confraternizações levar família saborear deliciosas carnes,0,0,1,1,0,0,0,0
Restaurante super acolhedor ótimo ambiente comidas sensacionais agradecer Sr Jorge Senna atenderam super bem prestativos atenciosos profissionais principalmente mãe aniversariante noite deixo aqui obrigada,1,0,1,1,0,0,0,1
Excelente restaurante,0,0,0,1,0,0,0,0
melhores pizzas Manaus alguns anos,0,0,1,0,0,0,0,0
Excelentes profissionais,0,0,0,0,0,0,0,1
Excelente local divertir amigos boa música lugar simples aconchegante história carnaval então comentários,1,0,0,1,0,0,0,0
Carnes deliciosas saladas maravilhosas música boa atendimento excelente,1,0,1,0,0,0,0,1
Local ótima localização atendimento bom preço justo cardápio excepcional recomendo costela tambaqui empanada farinha Uarini local levo amigos conhecer iguarias Amazônicas,0,0,1,0,1,0,1,1
Excelente melhor comida regional requinte,0,0,1,0,0,0,0,0
única ressalva qto estacionamento possui apenas 2 vagas frente rua quase sempre cheia veiculos estacionados destaque parede viva frente loja,0,0,0,0,1,0,0,0
Excelente atendimento preço justo,0,0,0,0,0,0,1,1
Preço alto,0,0,0,0,0,0,1,0
preço tá alto qualidade quantidade porções deprimentes carne vem meio quilo gordura derramando óleo ignoram ponto cliente pede triste última experiência,0,0,1,1,0,0,1,0
excelente lugar conhecer peixe atendimento excelente maravilhoso,0,0,1,0,0,0,0,1
Parabéns excelente lugar ambiente familiar,1,0,0,1,0,0,0,0
Ótimo lugar quer sair rotina ambiente agradável pessoas bonitas,1,0,0,1,0,0,0,0
Ambiente aconchegante,1,0,0,0,0,0,0,0
Ótima churrascaria variedade grande pratos,0,0,1,1,0,0,0,0
Recepção atenciosa ambiente aconchegante,1,0,0,0,0,0,0,1
Excelente atendimento,0,0,0,0,0,0,0,1
Ambiente excelente picanha top atendimento bom pessoal atencioso cordial bom ir familia sozinho tambem fornece servico transfer cliente,1,0,1,0,0,0,0,1
bom restaurante,0,0,0,1,0,0,0,0
Deveria regional preços acessíveis,0,0,0,0,0,0,1,0
Restaurante agradável serviço bom atencioso,0,0,0,1,0,0,0,1
Comida deliciosa atendimento bom preço razoavelmente justo,0,0,1,0,0,0,1,1
Ótimo atendimento requinte Boa música ambiente romântico familiar boa reunião amigos negócios,1,0,0,0,0,0,0,1
lugar perfeito pra reunir grupo,0,0,0,1,0,0,0,0
Ambiente aconchegante agradável ideal pequenos grupos,1,0,0,0,0,0,0,0
Local claro música ambiente,1,0,0,0,0,0,0,0
Lugar agradável ótimo atendimento cardápios deliciosos,1,0,1,0,0,0,0,1
Restaurante maravilhoso atendimento funcionários todos solícitos educados ambiente lindíssimo confortável comida gostosa demais Lado ruim estabelecimento preços verdadeiro assalto mãos armadas tigela arroz pequena porção brócolis refogado três pedaços pequenos bacalhau 370 reais Portanto quer gastar índico,1,0,1,1,0,0,0,1
Boa comida ótima opção gosta boa carne melhor picanha cidade,0,0,1,0,0,0,0,0
Comida maravilhosa preço pouco caro dependendo comer,0,0,1,0,0,0,1,0
Péssima experiência buffet pobre carnes duras poucas guarnições recomendo além disso preço caro custo x benefício,0,0,1,1,0,0,1,0
chopp local bom restaurante fica primeiro piso janelas enormes têm vista Teatro Amazonas,1,1,0,0,0,0,0,0
isca vem tapioca típica região norte garçom explica tapioca super dura horrível comer parece vai quebrar dente,0,0,1,0,0,0,0,0
Aqui melhor picanha melhores carnes nobres manaus,0,0,1,0,0,0,0,0
Fico extremamente feliz perceber evolução serviços cidade agora,0,0,0,1,0,0,0,0
Restaurante espetacular mescla culinária regional arte melhores chefs país localizado belíssimo prédio histórico vista privilegiada Teatro Amazonas,1,0,1,1,0,0,0,1
Carne Sol super saborosa acompanhamento delicioso preço acessível ambiente agradável,1,0,1,0,0,0,1,0
estacionamento próprio,0,0,0,0,1,0,0,0
Chop bem gelado petisco nota mil,0,1,1,0,0,0,0,0
Culinária amazônica primeira qualidade preço moderado,0,0,1,0,0,0,1,0
Ambiente agradável música boa,1,0,0,0,0,0,0,0
restaurante premiado preços justos qualidade,0,0,0,1,0,0,1,0
Tudo limpo feito hora bom preço,1,0,1,0,0,0,1,0
Excelente atendimento garçonetes venezuelanas excelente atendimento churrasqueiros delicioso pão alho ótima variedade sabor comidas self service dois detalhes negativos 1 ilha saladas frias descoberta havia moscas sobrevoando pousando verduras legumes,0,0,1,0,0,0,0,1
Restaurante rústico prato degustamos simplesmente sensacional,0,0,1,1,0,0,0,0
Pois aqui encontramos bom atendimento espaço amplo agradável lugar crianças divertirem estacionamento principal comida boa aliás excelente preço bom,1,0,1,0,1,0,1,1
Atendimento excelente Rodrigo Uchôa comida tooooppp tudo delícia certeza voltarei,0,0,1,0,0,0,0,1
Excelente atendimento ambiente maravilhoso comida sensacional,1,0,1,0,0,0,0,1
Ambiente bom bom atendimento visual rio tarumã lindo final tarde pranchas aluguel SUP boa gastronomia agora verão perfeito,1,0,1,0,0,0,0,1
Achei bem agradável pouca variedade comida quer conversar comer bom lugar pois vai muita gente lugar fechado ouve voz todo mundo,1,0,1,1,0,0,0,0
chopes cervejas internacionais,0,1,0,0,0,0,0,0
lilasigridmacena olhaaaaa manaaa repente melhor opção,0,0,0,1,0,0,0,0
Lugar maravilhoso pastéis deliciosos,0,0,1,1,0,0,0,0
melhores Carrés comi Arroz Parmegiana divino excelete carta vinhos melhor diversão garantida crianças,1,1,1,0,0,0,0,0
Local bem aconchegante funcionários relativamente atenciosos Apenas poderiam pouco proativos procurar clientes esperar procurem q vc conquista coração atendimento ótimo,1,0,0,0,0,0,0,1
Local agradável pessoal super atencioso,0,0,0,1,0,0,0,1
ido primeira vez 3anos local melhor condições atendimento hj voltar lá achamos meio bagunçado atendente faltando pouco educação sido mal educado faltando melhor atendimento,0,0,0,0,0,0,0,1
otima impressão ja começou cheguei apos 23hrs local fica aberto 23h devido forte chuva cidade parou nesse dia transito ruim alagamentos etc entenderam tanto recepção antes dizer devido hora tratou checar cozinha poderiam ainda servir,0,0,0,1,0,0,0,1
Super indico medo feliz,0,0,0,1,0,0,0,0
carta vinhos enganação nunca escolhe caro,0,1,0,0,0,0,0,0
gostosa comida ambiente bem familiar agradável,1,0,1,0,0,0,0,0
Recomendável,0,0,0,1,0,0,0,0
mesas entalhadas alguns peixes amazônicos deixando decoração super temática,1,0,0,0,0,0,0,0
Açaí delicioso atendimento bom,0,0,1,0,0,0,0,1
Ambiente agradável confortável,1,0,0,0,0,0,0,0
Obrigado Excelente ambiente,1,0,0,0,0,0,0,0
Boa comida,0,0,1,0,0,0,0,0
Ambiente aconchegante bem limpo culinária boa,1,0,1,0,0,0,0,0
Experiência maravilhosa,0,0,0,1,0,0,0,0
Lugar excelente,0,0,0,1,0,0,0,0
Comida regional qualidade extremamente saborosa ambiente agradável bom atendimento,1,0,1,0,0,0,0,1
Apesar ter dias cheios restaurante atendimento deplorável clientem implorar serem atendidos tratados mal,0,0,0,0,0,0,0,1
Tudo excelente qualidade,0,0,1,0,0,0,0,0
Localizado ótimo shopping Manaus,0,0,0,0,1,0,0,0
Pedi picanha nobre angus esperava valor cobrado,0,0,1,0,0,0,1,0
Bom serviço boa comida bom atendimento,0,0,1,0,0,0,0,1
Ótimo ambiente excelente comida atendimento vip recomendo todos,1,0,1,0,0,0,0,1
Bom prato bom melhor picanha Manaus,0,0,1,0,0,0,0,0
Excelente atendimento preço justo rodízio variado pizzas outras delícias estacionamento próprio,0,0,1,0,1,0,1,1
Má atendimento bebidas quentes inclusas,0,1,0,0,0,0,0,1
Atendimento ótimo,0,0,0,0,0,0,0,1
Melhor restaurante carnes Manaus,0,0,0,1,0,0,0,0
Restaurante 5 estrelas melhores Manaus onde sente casa almoçando jantando saboreando bom vinho nacional importados bem deliciosos licores,0,1,0,1,0,0,0,0
ótimo local tomar cerveja gelada passar tempo amigos,0,1,0,1,0,0,0,0
Confortável preço bom,1,0,0,0,0,0,1,0
Ambiente agradável atendimento nota dez,1,0,0,0,0,0,0,1
gaúcha aprecio boa carne lá realmente bom churrasco,0,0,1,0,0,0,0,0
atendidos Diogo excelente profissional atencioso cheio mimos clientes,0,0,0,0,0,0,0,1
Mercato 101 área interna externa,1,0,0,0,0,0,0,0
Lugar bom espaço significativo,1,0,0,1,0,0,0,0
bom restaurante geralmente domingo atendimento bom,0,0,0,1,0,0,0,1
bom churrascaria badalado Vieiralves atendimento excelente ambiente agradável vista panorâmica variedade carnes opções outras cozinhas japonesa carta vinho simples longa porém alguns bons rótulos,1,1,1,0,0,0,0,1
Restaurante típico culinária portuguesa mantém cardápio permanente muitas alterações passou modificação estrutural oferece conforto clientes,1,0,1,1,0,0,0,0
adorei comida divino fogao tudo bem feito lindo profissionalismo igual bom,0,0,1,0,0,0,0,1
Ambiente bem climatizado espaço kids amplo monitora atendimento rápido todos cordiais destaque Eduardo atencioso Davi super engraçado,1,0,0,0,0,0,0,1
Vale apenas conhecer valor histórico lugar,0,0,0,1,0,0,0,0
Comida boa preço justo,0,0,1,0,0,0,1,0
boa localização frente pra natureza comida boa,0,0,1,0,1,0,0,0
Pedi dia Pirarucu molho shimeji arroz negro purê mandioquinha,0,0,1,0,0,0,0,0
Excelente lugar ambiente familiar música agradável,1,0,0,1,0,0,0,0
Chopp geladinho muitooo bom,0,1,0,0,0,0,0,0
Adorei Buena atenção comida és una delícia,0,0,0,0,0,1,0,0
Excelente comida camarão sobremesa sensacional ambiente agradável atendimento primeira sr SENNA,1,0,1,0,0,0,0,1
Atendimento bom preço pouco alto ainda assim pode considerar justo pois bem servido,0,0,1,0,0,0,1,1
Lugar super aconchegante comida maravilhosa atendentes têm energia boa Nathasha exemplo sempre sorrindo pros clientes faz sentir bem assim recepcionista Nathalia recebe todo carisma excelente,1,0,1,0,0,0,0,1
Pratos peixes bem temperados saborosos receitas típicas região,0,0,1,0,0,0,0,0
Comida excelente qualidade preço justo,0,0,1,0,0,0,1,0
Preço ótimo bom sabor,0,0,1,0,0,0,1,0
Ótimo custo benefício,0,0,0,0,0,0,1,0
Café manhã ótimo jantar gostei tanto pratos carne bem pequenos valor,0,0,1,0,0,0,1,0
Restaurante aconchegante música vivo excelente atendimento qualquer prato feito capricho sabor,1,0,1,1,0,0,0,1
Recomendo dias menos movimentados,0,0,0,0,0,1,0,0
melhor completa churrascaria Manaus moderna trabalha todos cortes carnes qualidades origem comprovada,0,0,1,1,0,0,0,0
Sempre excelente opção pratos bem preparados fogem básico dão experiência gastronômica excelente,0,1,0,0,0,0,0,0
Excelente opção café fim tarde,0,0,1,0,0,0,0,0
Ambiente agradável cardápio variado excelentes profissionais apoio,1,0,1,0,0,0,0,1
grupo grande fazer aniversário ótimo,0,0,0,1,0,0,0,0
Massa leve sabor delicioso,0,0,1,0,0,0,0,0
sempre tempo tom café regional,0,1,0,0,0,0,0,0
bom ambiente agradável,1,0,0,0,0,0,0,0
Aliado demora má vontade garçons últimos casos relatados face,0,0,0,0,0,0,0,1
experiência horrível recomendo,0,0,0,1,0,0,0,0
Local possui estacionamento amplo ainda conta brinquedoteca custo R 10 00,0,0,0,0,1,0,0,0
Excelente local comer peixes variados custo beneficio acessível muitas opções regionais destaco aqui costela tambaqui achei excelente algumas vezes sempre peço prato qualidade outros peixes regionais destacam boa opção aproveito,0,0,1,1,0,0,1,0
Custo benefício interessante pois deram melhorada boa,0,0,0,0,0,0,1,0
Restaurante top atendimento realizado Rafael,0,0,0,1,0,0,0,1
atendimento bom local conta mesas interior onde vc poderá desfrutar contato jardim repleto árvores plantas nativas Amazonas sentir contato natureza rica região,1,0,0,0,0,0,0,1
Ótimo atendimento,0,0,0,0,0,0,0,1
Altamente recomendado café manhã regional excelente,0,0,1,0,0,0,0,0
boa ketherin,0,0,0,0,0,0,0,1
Hambúrguer delicioso,0,0,1,0,0,0,0,0
Ambiente agradabilíssimo pratos bem apresentados principalmente bem sevidos,1,0,1,0,0,0,0,1
bom atendimento comidas exelentes,0,0,1,0,0,0,0,1
vale visita conhecer,0,0,0,1,0,0,0,0
Lugar bom,0,0,0,1,0,0,0,0
bom pra lazer,0,0,0,1,0,0,0,0
Lugar bonito agradável Boa comida garçons atenciosos,1,0,1,0,0,0,0,1
ótimo lugar preço justo,0,0,0,1,0,0,1,0
Sempre lotado gordelicias muoto boas,1,0,0,0,0,0,0,0
Atendimento excelente Rodrigo Uchoa comida sempre deliciosa,0,0,1,0,0,0,0,1
melhores restaurantes Manaus,0,0,0,1,0,0,0,0
Bom d família divertir sempre lotado vale pena esperar comendo bom salgado atendentes bem educados orientam sobre realizar boa competição,1,0,1,1,0,0,0,1
ambiente ótimo atendimento comida bem comum vc pode comer algo gostoso valor bem menor,1,0,1,0,0,0,1,1
bom ótimo local pra conversar,0,0,0,1,0,0,0,0
Todos atenciosos hoje dia pra mim Matsuri melhores japonês Manaus,0,0,0,1,0,0,0,1
Lugar simples achei porção pouco cara tamanho,0,0,0,1,0,0,1,0
Ótimo ambiente,1,0,0,0,0,0,0,0
Super aconchegante opções fantásticas,1,0,1,0,0,0,0,0
paisagem linda ambiente acolhedor restaurante ótimo pessoas agradáveis,1,0,0,1,0,0,0,0
cansado almoçar outros restaurantes próximo UFAM Merece ir almoçar Preço justo ótimo atendimento,0,0,0,0,0,0,1,1
Possui cardápio pratos baseados culinária Amazonense possuindo grande diversidade peixes conteúdo,0,0,1,0,0,0,0,0
Lugar super interessante bem lado Teatro Amazonas,0,0,0,1,1,0,0,0
Local interessante levar amigos crianças,0,0,0,1,0,0,0,0
Ótima localização atendimento porém qualidade pizza deixa desejar além massa fina recheio péssimo oferecem salgados massa frita oleosa recheio péssima experiência,0,0,1,0,1,0,0,1
Obrigado coco bambu proporcionar noite maravilhosa tudo tava perfeito atendimento incrível garçom joab leite atento tudo sempre perguntado si tudo bem si preocupado,0,0,0,1,0,0,0,1
Lugar agradável apreciar bom café,0,1,0,1,0,0,0,0
Destaque drinks sabores locais,0,1,0,0,0,0,0,0
Hambúrguer artesanal,0,0,1,0,0,0,0,0
Bebidas sobremesas porções extras acompanhamentos valores normais restaurante,0,0,0,0,0,0,1,0
tendo experiência saborear melhores carnes especial costela barbecue,0,0,1,0,0,0,0,0
Comida saborosa suco natural delicioso recepção excelente tudo limpo enfeitado atendentes prestativos atenciosos,0,1,1,0,0,0,0,1
Preço justo atendimento cordial comidas deliciosas,0,0,1,0,0,0,1,1
Lugar bom barato,0,0,0,1,0,0,1,0
Atendimento excelente Lana comida ótima ambiente fenomenal,1,0,1,0,0,0,0,1
Boa comida ambiente agradável porém dias muita gente espaço fica cheio,1,0,1,0,0,0,0,0
comida gostosa primeira vez segunda carne tava seca,0,0,1,0,0,0,0,0
Ótimo ambiente grande variedade opções pratos,1,0,1,0,0,0,0,0
Banzeiro restaurante sofisticado ar condicionado bom atendimento boas bebidas variado cardápio comidas regionais,1,1,1,1,0,0,0,1
Ambiente lindo atendimento impecável comida deliciosa,1,0,1,0,0,0,0,1
Melhor churrascaria Manaus,0,0,0,1,0,0,0,0
restaurante espaço agradável vista bonita Teatro Amazonas cardápio variado procura modernizar alguns pratos,1,0,1,0,0,0,0,0
área infantil,0,0,0,0,0,1,0,0
Atendimento bom ambiente climatizado,1,0,0,0,0,0,0,1
Parece legal,0,0,0,0,0,1,0,0
Ambiente amplo música agradável,1,0,0,0,0,0,0,0
possui estacionamento próprio ruas usadas seguras além ficar avenida facil acesso av,0,0,0,0,1,0,0,0
Ótimo lugar tomar ótimo café reunir amigos,0,1,0,1,0,0,0,0
pastel Belém massa meia encruada crocante café carioca aguado,0,1,1,0,0,0,0,0
Ambiente agradável espetacular excelente atendimento comida maravilhosa tradicional restaurante comidas típicas,1,0,1,1,0,0,0,1
Excelente atendimento maravilhoso acompanhamento ótimas sugestões momento Irmãs,0,0,1,0,0,0,0,1
Comida excelente atendimento alto padrão agradecimento especial Michel atendeu bem,0,0,1,0,0,0,0,1
Experiência ótima comida primeira atendimento vip,0,0,1,1,0,0,0,1
Excelentemente bom,0,0,0,0,0,1,0,0
Melhor banho,0,0,0,0,0,1,0,0
frequentador constante Abaré SUP lugar maravilhoso comida divina,0,0,1,1,0,0,0,0
Boa localização atendimento legal ambiente grande ventilado ar condicionado,1,0,0,0,1,0,0,1
petiscos ótimos cerveja geladissima,0,1,1,0,0,0,0,0
Pizza valor altíssimo relação concorrência próxima,0,0,0,0,0,0,1,0
Bom ambiente,1,0,0,0,0,0,0,0
calçada alta vc chega 11h ainda vão cozinhar tudo tempo espera mínimo 40 minutos prato dia imagina outros pratos trabalhados,0,0,0,0,0,0,0,1
lugar apreciar delicioso sanduíche amazônico,0,0,1,0,0,0,0,0
Restaurante tranquilo super aconchegante Bacalhau saboroso,1,0,1,1,0,0,0,0
Ambiente pequeno aconchegante porém caro Manaus,1,0,0,0,0,0,1,0
Pizzas massas saborosas preço acessível,0,0,1,0,0,0,1,0
Ótimo atendimento Phelipe,0,0,0,0,0,0,0,1
ambiente familiar boa música contato direto natureza Amazônica,1,0,0,0,0,0,0,0
Ótimo ambiente,1,0,0,0,0,0,0,0
geral ambiente legal animado atendimento ótimo preço bom bem localizado,1,0,0,0,1,0,1,1
Boa opção pra comer peixe,0,0,1,0,0,0,0,0
Melhor pizzaria toda Manaus sabores excelentes vc pede vc recebe,0,0,1,1,0,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
jantar clássico autêntica cozinha portuguesa maravilhosa sensibilidade paladar brasileiro cardápio grande diversificado certeza atende todos gostos,0,0,1,0,0,0,0,0
Custo x benefício compatível restaurante,0,0,0,0,0,0,1,0
segunda feira volta 20 00 cheguei ambiente amplo porém mesas ficam apertadas segunda havia bastante gente barulho lugar então fiquei imaginando final semana,1,0,0,0,0,0,0,0
Excelente pratos preços atrativos,0,0,1,0,0,0,1,0
Cardápio bastante variado custo benefício realmente compensa,0,0,1,0,0,0,1,0
tendo feito reserva encaramos espera 2 horas maneira confortável atendentes sempre atenciosos,0,0,0,0,0,0,0,1
Comida boa gostosa somente preço ponto negativo outro ponto ambiente agradável vale pena visitar,1,0,1,1,0,0,1,0
Sair trabalho hora almoço comer neste local impossível atendimento altamente perdido sabem atendem primeiro estrutura atender salão cheio impressionante Manaus consegue manter nível mínimo atendimento,0,0,0,0,0,0,0,1
Ótimo lugar,0,0,0,1,0,0,0,0
Ambiente pegada rock n roll comida gostosa hambúrguer artesanal ótimo atendimento,1,0,1,0,0,0,0,1
excelente restaurante alto nível ótimo serviço ótima comida considero cinco estrelas talvez melhores Manaus peixes,0,0,1,1,0,0,0,1
Serviço impecável padrão pratos ambiente agradável,1,0,1,0,0,0,0,1
comida boa preço bom ambiente agradável,1,0,1,0,0,0,1,0
Phelipe pessoa educada nota 10 pra,0,0,0,0,0,0,0,1
Ótimo ambiente atendimento melhores churrascarias Manaus,1,0,0,1,0,0,0,1
Cardápio excelente releituras pratos típicos regionais,0,0,1,0,0,0,0,0
Pizza fininha delícia,0,0,1,0,0,0,0,0
Excelente ambiente atendimento precisa melhorar ponto positivo banheiros bem limpos cheirosos negativo pras recepcionistas liberam reservas filas 30min,1,0,0,1,0,0,0,1
Excelente lugar sofisticado público excelente comida primeira qualidade espaço kids música primeira possibilidade ambiente lounge bem descolado DJ tocando melhor Preços dentro realidade sinceramente melhor opção Manaus,1,0,1,1,0,0,1,0
ambiente oferece espaço especial festas confraternização além brinquedoteca,1,0,0,0,0,0,0,0
Casario antigo reformado,1,0,0,0,0,0,0,0
Detalhe haviam 5 mesas ocupadas então fico imaginando bagunça deve dia movimentado ainda parte restaurante fundos bagunça parecia escritório desorganizado passou péssima impressão,0,0,0,1,0,0,0,0
Ótimo atendimento carnes saborosíssimas ambiente agradável brinquedoteca boa opção pais filhos pequenos,1,0,1,0,0,0,0,1
Oferece comida regional qualidade boa requinte preço justo bem localizado area nobre Manaus,0,0,1,0,1,0,1,0
Excelente atendimento preço justo vale pena provar panelinha goiana,0,0,1,0,0,0,1,1
Comida excelente ambiente bom empório vários tipos bebidas petiscos produtos regionais,1,0,1,0,0,0,0,0
Ótimo atendimento garçom Rafael comida saborosa,0,0,1,0,0,0,0,1
Ótimo lugar,0,0,0,1,0,0,0,0
carne maravilhosa ótimo atendimento lugar agradável,0,0,1,1,0,0,0,1
Atendimento rápido horário almoço muitos clientes talvez pequena demora,0,0,0,0,0,0,0,1
lindo ótimo lugar,1,0,0,1,0,0,0,0
ótimo começo noite épica Manaus,0,0,0,1,0,0,0,0
Ótimo atendimento ótima comida preço justo,0,0,1,0,0,0,1,1
Preço alto,0,0,0,0,0,0,1,0
Ambiente agradável ótimo atendimento cardápio excelente qualidade,1,0,1,0,0,0,0,1
frequento algum tempo sempre bem atendido sempre delicie comidas lá servem tudo melhor qualidade,0,0,1,0,0,0,0,1
Ótimo atendimento ambiente familiar agradável mt bem recebidos Sheldon parabéns otimo trabalho,1,0,0,0,0,0,0,1
Ótimo atendimento sushi yakisoba maravilhoso,0,0,1,0,0,0,0,1
Excelente encontro familiar amigos interação crianças,0,0,0,1,0,0,0,0
Ambiente aconchegante,1,0,0,0,0,0,0,0
Lugar simples cerveja gelada,0,1,0,1,0,0,0,0
Restaurante maravilhoso camarão carne sol sobremesas deliciosas música vivo,1,0,1,1,0,0,0,0
Ótimo restaurante,0,0,0,1,0,0,0,0
valor acessível,0,0,0,0,0,0,1,0
Comida típica Norte peixe peixe,0,0,1,0,0,0,0,0
Comida excepcional sabor tradição comida paraense,0,0,1,0,0,0,0,0
certeza melhores estabelecimentos cidade aqui consegue comer bem ainda bem atendido,0,0,1,1,0,0,0,1
preço rodízio subiu bastante últimos dias Ghiotto excelente opção procura rodízio qualidade,0,0,0,1,0,0,1,0
Pra gosta massas ótima opção bom preço,0,0,1,0,0,0,1,0
experiência inesquecível,0,0,0,1,0,0,0,0
Restaurante bom vale pena jantar tranquilo,0,0,0,1,0,0,0,0
Ambiente aconchegante,1,0,0,0,0,0,0,0
Carta vinhos boa preço regular,0,1,0,0,0,0,1,0
Cerveja gelada mesas calçada via Esquenta 17 pode chegar antes ouvir chorinho Vale demais pena conhecer,1,1,0,1,0,0,0,0
Ótimo atendimento bom espaço crianças porém pouca variedades sabores qualidade pizza melhores,1,0,1,0,0,0,0,1
Atendimento bom,0,0,0,0,0,0,0,1
Atendimento bom lugar pequeno porém aconchegante onde podes escolher entra área externa interna,1,0,0,1,0,0,0,1
Música boa comida maravilhosa,1,0,1,0,0,0,0,0
Excelente restaurante,0,0,0,1,0,0,0,0
Excelente atendimento variedade preço justo,0,0,1,0,0,0,1,1
Muita variedade ambiente sensacional,1,0,1,0,0,0,0,0
Lugar maravilhoso filha adorou temática perfeita,0,0,0,1,0,0,0,0
custo benefício excelente,0,0,0,0,0,0,1,0
Achei tempos pandemia mesas próximas vim garçom jovem insistia usar máscara forma incorreta deixando nariz respirando sobre alimento louças enquanto servia duas vezes solicitamos usasse máscara corretamente,0,0,0,1,0,0,0,0
Lanche tarde bom papo recomendo local,0,0,0,0,0,1,0,0
estabelecimento impressiona variedade produtos empório história cachaçaria motivo brindar boa cachaça pratos elaborados requinte sabor,0,1,1,0,0,0,0,0
servidas diversas opções peixes região além sucos saborosos,0,1,1,0,0,0,0,0
ambientes jardim inverno maravilhoso,1,0,0,0,0,0,0,0
Apesar falta estacionamento próprio Adolpho possui ambiente bom opinião área externa opção ideal principalmente pressa sair lugar,1,0,0,0,1,0,0,0
Preço justo comida serviço torno 80 pessoa,0,0,1,0,0,0,1,1
Elaborados chef foge daquele sabor padrão peixarias tradicionais Manaus,0,0,1,0,0,0,0,0
preço tbm mt bom,0,0,0,0,0,0,1,0
costela tambaqui molho agridoce gergelim feita comer mãos lamber beiço,0,0,1,0,0,0,0,0
Ótimo ambiente bem limpo organizado excelente atendimento garçom Pablo super atenciosos comida boa,1,0,1,0,0,0,0,1
Comida grande expressividade,0,0,1,0,0,0,0,0
Lugar aconchegante,1,0,0,0,0,0,0,0
melhores carnes atendimento primeiras qualidade sobremesa deixar água boca,0,0,1,0,0,0,0,1
Durante semana pratos executivos quantidade excelente preço moderado Pratos originais saborosos,0,0,1,0,0,0,1,0
Sempre umas promoções bacanas acessíveis,0,0,0,0,0,0,1,0
ponto negativo fica conta iluminação clara falta carta cervejas artesanais,1,1,0,0,0,0,0,0
Excelente comida preço justo oferecido falar atendimento excelente garçom Pablo,0,0,1,0,0,0,1,1
Além disso possui preço abusivo padrões melhores restaurantes Manaus comida bem fraca,0,0,1,0,0,0,1,0
Lugar aconchegante comida maravilhosa ótimo pra domingo família,1,0,1,1,0,0,0,0
Bom lugar desenvolver habilidades boliche,1,0,0,0,0,0,0,0
Paulo deixou gente confortável atendeu bem comida deliciosa,0,0,1,0,0,0,0,1
Boa opção,0,0,0,1,0,0,0,0
garçom serviu salada mesma colher,0,0,0,0,0,1,0,0
Bom atendimento,0,0,0,0,0,0,0,1
Adorei atendimento excelente comida boa ambiente familiar aconchegante,1,0,1,0,0,0,0,1
Estacionamento fácil rua frente menos noite,0,0,0,0,1,0,0,0
Alberto recepcionista simpático atende super bem,0,0,0,0,0,0,0,1
Boa opção almoço casual boa opção amigos boa opção jantar aconchegante boa opção levar amigos conhecendo cidade Enfim todas ocasiões opção satisfaz todos gostos,0,0,0,1,0,0,0,0
Ótimo local comida excelente,1,0,1,0,0,0,0,0
Ótimo lugar festejar aniversários jantar almoçar,0,0,0,1,0,0,0,0
