sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
estacionamento pastel propor feira pastel server festinha infantil massa pizza parecer comprar supermercar,0,0,1,0,1,0,0,0
atendimento acolhedor ambiente agradável preço justo comer saboroso,1,0,1,0,0,0,1,1
proposta café especial atendimento excelência,1,1,0,0,0,0,0,1
ambiente agradável,1,0,0,0,0,0,0,0
desfrutar momento maravilhoso tomar delicioso café laranja padaria tambem preparar sanduiche patês especial,0,1,1,0,0,0,0,0
agradável excelente atendimento,0,0,0,1,0,0,0,1
poxa otimo atendimento comer agradecer,0,0,1,0,0,0,0,1
Ótimo ambiente último música alto conseguir conversar gritar,1,0,0,0,0,0,0,0
parada obrigatório semana,0,0,0,1,0,0,0,0
amiga conhecer rodízio gostar servir variado tipo pizza rodízio contar massa pastel batata fritar frango passarinho galinhar famoso panelinha conhecer único observação servir dia rodízio cardápio linguiça panelinha serviço rodízio frango panelinha acreditar porco linguiça fininho vir car,0,0,1,0,0,0,0,0
ambiente agradável prato saboroso preço justo infinidade bebida,1,1,1,0,0,0,1,0
importante avaliar opção embalagem,0,0,0,0,0,1,0,0
opção menu Executivo,0,0,1,0,0,0,0,0
comida ambiente agradavel otimo atendimento especial,1,0,1,0,0,0,0,1
atendimento bom cordialidader,0,0,0,0,0,0,0,1
atendimento comida destaque carne sol maionese,0,0,1,0,0,0,0,1
único negativo praça alimentação escassez vaga estacionar sábado noite ter paciência buscar vaga redondeza,0,0,0,0,1,0,0,0
ambiente agradável comer gostoso atendente educar,1,0,1,0,0,0,0,1
preço justíssimo,0,0,0,0,0,0,1,0
bom restaurante comer preço compatível restaurante,0,0,1,1,0,0,1,0
dia atenderer reserva ficar sensibilizado tratar data importante acabar aceitar,0,0,0,0,0,0,0,1
maravilhoso adorar adorar ler tomar café pão queijo unidade ótimas atendimento,0,1,1,1,0,0,0,0
comida preço justo,0,0,1,0,0,0,1,0
ambiente agradavel localização,1,0,0,0,1,0,0,0
música variado cardápio bebida gente bonito,1,1,0,0,0,0,0,0
café lanche localização estacionamento atendimento ambiente térreo preço,1,0,1,0,1,0,1,1
funcionário educar,0,0,1,0,0,0,0,1
excelente localização bom atendimento comer gostoso,0,0,1,0,1,0,0,1
adorar comer excelente atendimento qualidade bonito frequentar preço bom,1,0,1,1,0,0,1,1
ambiente música,1,0,0,0,0,0,0,0
ligar 11h reservar pedido laranja abacaxi bom tambaqui gostoso preço justo valer pena baião delício preferido tambaqui tucupi maravilhoso,0,1,1,0,0,0,1,0
perfazer,0,0,0,1,0,0,0,0
comido muuuuita comer,0,0,0,0,0,1,0,0
bom restaurante,0,0,0,1,0,0,0,0
festa infantil servido,0,0,0,0,0,0,0,1
passei dia estoque incrível cachaça venda compr fabricação próprio presentear excelente comida chope gelar vale visitar estoque bebida tradicional representante,0,1,1,0,0,0,0,0
prato executar saboroso atendimento decoração agradável observação vista sobremesa pedir creme cupuaçu tá vir creme dizer decoração taça creme,1,0,1,0,0,0,0,1
restaurante maravilhoso comido tipico amo,0,0,1,1,0,0,0,0
atendimento excelente qualidade ambiente agradável música vivo recomer,1,0,0,1,0,0,0,1
restaurante barato experiência gastronómico,0,0,1,0,0,0,1,0
Ótimo custo beneficio,0,0,0,0,0,0,1,0
bom restaurante,0,0,0,1,0,0,0,0
tiver coragem peçar opção item chegar queimado mesa fumaceira horrível ficar cuidar hora chapa torrar,0,0,1,0,0,0,0,0
super atendir excelente garçom cuidadoso,0,0,0,0,0,0,0,1
Ótimo serviço,0,0,0,0,0,0,0,1
server excelente atendimento,0,0,0,0,0,0,0,1
variedade atendimento,0,0,0,0,0,0,0,1
Ótima opção fácil acesso estacionamento amplo variedade cardápio comida saboroso preço qualidade satisfatór atendimento,0,0,1,0,1,0,1,1
restaurante,0,0,0,1,0,0,0,0
atendimento ágil ambiente organizar limpo climatizar possuir cardápio corte carne variar preço justo,1,0,1,0,0,0,1,1
aconchegante família amigo hapy,1,0,0,0,0,0,0,0
atendimento único igual ambiente familiar poder dar estrela,1,0,0,1,0,0,0,1
preço acessível,0,0,0,0,0,0,1,0
pedacinho coração ambiente aconchegante delicioso variar prato atendimento excelência,1,0,1,0,0,0,0,1
haver exato ano começar frequentar restaurante fiquei desejar comida serviço contrário momento maravilhoso,0,0,1,0,0,0,0,1
preço ambiente climatizar,1,0,1,0,0,0,1,0
bar temático ótimos Comes bebe preço justo,1,1,1,0,0,0,1,0
comida preço justo,0,0,1,0,0,0,1,0
atendimento gaçon deixar desejar chopp hora gelar super atencioso,0,1,0,0,0,0,0,1
excelente pedida,0,0,0,1,0,0,0,0
agradável atendimento top,0,0,0,0,0,0,0,1
unidade Centro pimenta delicioso,0,0,1,0,0,0,0,0
,0,0,0,1,0,0,0,0
atendimento cliente precisar satisfação bom importante delicioso carne sol continuar bom cidade,0,0,1,0,0,0,0,1
espaço pequeno ambiente aconchegante atendimento pizza delicioso,1,0,1,0,0,0,0,1
exceção prato lembrança,0,0,1,0,0,0,0,0
gostar português visita obrigatório,0,0,1,0,0,0,0,0
ambiente ótimo seleção musical,1,0,0,0,0,0,0,0
preço acessível,0,0,0,1,0,0,1,0
custo benefício gostar,0,0,1,0,0,0,1,0
sensacional,0,0,0,1,0,0,0,0
bom restaurante prato variar bom preço ambiente climatizar bom família localizar sentir,1,0,0,1,1,0,1,0
restaurante ambiente agradável opção brinquedoteca criança atendimento rápido comer gostoso,1,0,1,1,0,0,0,1
Ótimo ambiente bom atendimento começar bastante cliente atendimento cair,1,0,0,0,0,0,0,1
contíguo loja planta bairro parque laranjeira conferir ar Campo,1,0,0,0,0,0,0,0
Ótimo comer família,0,0,0,1,0,0,0,0
balneário bom,0,0,0,1,0,0,0,0
comida saboroso atendimento custo benefício,0,0,1,0,0,0,1,1
lotar oferecer ótimos cafés atendimento caixa qualidade levar cliente sentir confortável conversar observar colocar papo dia amigo,1,0,1,0,0,0,0,1
atendimento portaria atendimento bar funcionário educar gentis contar energia gostoso frequentar,1,0,0,0,0,0,0,1
variedade cardápio bebida super agradável tomar cerveja amigo,0,1,1,1,0,0,0,0
precisar ofertar bom alternativa pessoa,0,0,0,1,0,0,0,0
custo benefício,0,0,0,0,0,0,1,0
,0,0,1,0,0,0,0,0
comida delicioso atendimento ótimo varia promoção almoço jantar,0,0,1,0,0,0,1,1
restaurante prato sofisticar elaborar alimento regional,0,0,1,0,0,0,0,0
maravilhoso excelente refeição bom tratamento,0,0,1,1,0,0,0,0
fácil acesso,0,0,0,0,1,0,0,0
atendimento rápido preço justo,0,0,1,0,0,0,1,1
ambiente almoçar amigo almoço executivo trabalho,1,0,0,0,0,0,0,0
bar tradicional,0,0,0,1,0,0,0,0
Ótimo ambiente gostar rock bom bebida gastronomia,1,1,1,0,0,0,0,0
tranquilo,0,0,0,1,0,0,0,0
ficar legal estrutura bacano,1,0,0,1,0,0,0,0
agradável atendimento preço salgado almoço problema fumaça calor contar pequeno sala refrigerar ideia confraternização valer pena,1,0,0,1,0,0,1,1
atendimento nota garçon atender espetacular,0,0,0,0,0,0,0,1
restaurante bom custo benefício churrasco peso pasta pimenta forte diferencial,0,0,1,1,0,0,1,0
atendimento super simpático profissional prato fantástico Vou voltar vier,0,0,1,0,0,0,0,1
bom festa,0,0,0,1,0,0,0,0
,0,0,0,1,0,0,0,0
bom carne sol cidade precisar renovar arquitetura ambiente aparência antigo iluminação ruim,1,0,1,0,0,0,0,0
excelente restaurante atendimento preço acessível cardápio,0,0,0,1,0,0,1,1
bom restaurante,0,0,0,1,0,0,0,0
precisar fechar,1,0,0,0,0,0,0,0
agradável confortável demor pizza caso jantar espera pizza chegar mesa ficar fome falar externo fundo quente insuportável,1,0,0,1,0,0,0,1
ambiente agradável,1,0,0,0,0,0,0,0
rodízio,0,0,1,0,0,0,0,0
super agradável serviço bom organizar garçom super ágil,0,0,0,1,0,0,0,1
ambiente familiar atendimento rápido comer,1,0,1,0,0,0,0,1
Hambúrgueres excelente drink servido,0,1,1,0,0,0,0,0
ambiente agradável pizza delicioso excelente atendimento,1,0,1,0,0,0,0,1
gente finíssimo atencioso engraçar,0,0,0,0,0,0,0,1
I parecer chegar exageração carne opção,0,0,1,0,0,0,0,0
idéia cerveja especial estar cardápio belga frutar inglesa Lupuladas alemã tradicional ipa ale americana citar apresentar maneira correto,0,1,1,0,0,0,0,0
café delicioso recomer,0,1,0,0,0,0,0,0
caro,0,0,0,0,0,0,1,0
Ótimo bom entendimento,0,0,0,1,0,0,0,1
Cerveja gelar petisco bom bolinho bacalhau,0,1,1,0,0,0,0,0
quente sujo funcionário emburrar banheiro feminino perguntar cara feio dizer,1,0,0,0,0,0,0,1
calderar tambaqui chegar caldo fino nao pessoa piráo farinha mohlar eera fazer caldo horrivel vinegreite salada tomate ceballar pedaacoe sabor lencoies papel pequeno,0,0,1,0,0,0,0,0
Gostei rodízio alto direito beber,0,0,1,0,0,0,1,0
atendimento rápido pizza extraordinário,0,0,1,0,0,0,0,1
Experimentamos entrada pastel tambaqui banana prato principal peixe casa filé banana queijo coalho sobremesa pudim gateau banana creme dentre banana surpreender,0,0,1,0,0,0,0,0
excelente custo benefício sushi ótimo atendimento excelente,0,0,1,0,0,0,1,1
atendimento atencioso comer delicioso preço justo,0,0,1,0,0,0,1,1
negativo estacionamento pequeno tamanho restaurante,0,0,0,0,1,0,0,0
ambiente super agradável música excelente,1,0,0,0,0,0,0,0
experiência incrível,0,0,0,1,0,0,0,0
comida sensacional ambiente climatizar excelente atendimento querer vir experimentar prato amazônico manauara preparar,1,0,1,0,0,0,0,1
belo prestigiar valorizar cultura brasileiro,0,0,0,1,0,0,0,0
Comida ambiente,1,0,1,0,0,0,0,0
super descontrair confortável alimentação saboroso,0,0,1,1,0,0,0,0
Ótimo passar descontrair comer comida tomar chopps geladissir,0,1,1,1,0,0,0,0
Massas saboroso preço acessível cardápio variado ótimo opção qualidade,0,0,1,0,0,0,1,0
cozinha agitação nome jovem chef fama utilizar elemento inusitar cozinha regional fincar pé capital paulista filial,0,0,0,0,0,0,0,1
ambiente familiar comer saboroso,1,0,1,0,0,0,0,0
haver espaço kids monitor bom pai precisar,1,0,0,0,0,0,0,0
bom batata frita trufa mundo inteiro,0,0,1,0,0,0,0,0
ímpar almoço gente bonito bom refrescar tomar banho,1,0,0,1,0,0,0,0
bom restaurante levar família,0,0,0,1,0,0,0,0
ambiente maneiro comer delicioso atendimento terminar abacaxi groselha,1,0,1,0,0,0,0,1
ótima porção generoso vale apenar,0,0,1,0,0,0,0,0
experiência,0,0,0,1,0,0,0,0
Dica prato matrinxã rechear sensacional creme cupuaçu,0,0,1,0,0,0,0,0
restaurante semana passado prato peixe estar bom,0,0,1,0,0,0,0,0
ambiente agradável confortável,1,0,0,0,0,0,0,0
ótimas opção café manhã lanchar,0,0,1,0,0,0,0,0
jogar carne cruo prato ambiente garçon simpático prestativo,1,0,1,0,0,0,0,1
evite almoçar dia movimento shopping tratar alimento fazer hora demorar ficar pronto,0,0,0,0,0,0,0,1
garçom atender descortês,0,0,0,0,0,0,0,1
excelente opção possuir excelente infraestrutura atendimento comer preparado servido bebida fazer,0,1,1,1,0,0,0,1
Único negativo estacionamento,0,0,0,0,1,0,0,0
materia primo qualidade,0,0,0,1,0,0,0,0
restaurante localizar fácil acesso estacionamento cliente estar hospedado hotel buscar deixar hotel,0,0,0,0,1,0,0,0
pequeno preço alto pequeno,1,0,1,0,0,0,1,0
pessimo cobr taxa garçom atendir quente receber guardanapo limpar boca pedir sujo pessimo atendimento,1,0,0,1,0,0,0,1
entrada falar gerente entrada quantidade mesmo falar,0,0,1,0,0,0,0,1
serviço atencioso profissional minuto chegar garcon oferecer bebida salada sobremeso,0,0,0,0,0,0,0,1
excelente churrascaria ótimas carne acompanhamento excelente Buffet variar preço localização ambiente agradável,1,0,1,1,1,0,1,0
ambiente espaçoso música vivo cerveja gelar,1,1,0,0,0,0,0,0
região central cidade,1,0,0,0,0,0,0,0
Ótimo happy hourr,0,0,0,1,0,0,0,0
dou estrela restaurante garçon servir prato costumar restaurante mesmo rede cidade,0,0,0,0,0,0,0,1
excelente opção restaurante,0,0,0,1,0,0,0,0
preço razoável qualidade,0,0,1,0,0,0,1,0
restaurante ficar localizar centro histórico teatro,0,0,0,0,1,0,0,0
atendimento excelente música mpb vivo refeição delicioso,1,0,1,0,0,0,0,1
atendimento prato variar carne sol bom provei ambiente agradável bom estacionamento aceitar sodexo valer pena conferir,1,0,1,0,1,0,0,1
excelente ambiente climatizar perfeito café qualidade,1,1,0,1,0,0,0,0
Ótimo amigo namorar familiar preço assecivel,0,0,0,1,0,0,1,0
excelente restaurante,0,0,0,1,0,0,0,0
serviço comida saborosíssimo,0,0,1,0,0,0,0,1
ambiente bacano comida espaço infantil chopp gelar,1,1,1,0,0,0,0,0
drink gostoso prato criança alternativo comer peixe,0,1,1,0,0,0,0,1
segurança alimentar agradável,0,0,1,1,0,0,0,0
perfeito Pratos saboroso,0,0,1,0,0,0,0,0
super agradável carta vinho interessante peixe indescritível ir restaurante,0,1,1,1,0,0,0,0
padrão qualidade restaurante bom custo benefício happy hour entrada bebida custar metade preço normal,0,0,0,0,0,0,1,0
especial menção nota,0,0,0,0,0,0,0,1
Conheci maravilhosa cachaça jambu,0,1,0,0,0,0,0,0
,0,0,0,0,0,1,0,0
encontrar preço razoável funcionário educar orientar,0,0,0,0,0,0,1,1
ambiente decoração super charmoso,1,0,0,0,0,0,0,0
café manhã opção bolo sanduíches,0,1,1,0,0,0,0,0
prato local fazer,0,0,1,0,0,0,0,0
bom atendimento indico,0,0,0,0,0,0,0,1
freguesia certo bairro restaurante contar estacionamento andar mesa,0,0,0,0,1,0,0,0
música,1,0,0,0,0,0,0,0
dimensionar porção acompanhamento prato pessoa cobrar mísera porção farofa,0,0,1,0,0,0,1,0
geladinho muitooo,0,1,0,0,0,0,0,0
super agradável comer excelente preço média valer centavo investir jantar,0,0,1,1,0,0,1,0
agradável recomer,0,0,0,1,0,0,0,0
fantástico,0,0,0,1,0,0,0,0
Ótimo ambiente,1,0,0,0,0,0,0,0
rodízio massa domingo molho delícia ambiente refrigerar arrumar limpo familiar estacionamento fácil preço acessível,1,0,1,0,1,0,1,0
restaurante seguir padrão bonito restaurante caro,1,0,0,1,0,0,1,0
ambiente agradável excelente atendimento banheiro limpo climatizar pecar próprio estacionamento entanto oferecer excelente serviço público frequentador,1,0,0,0,1,0,0,1
sensacional comer delicioso música,1,0,1,1,0,0,0,0
excelente família,0,0,0,1,0,0,0,0
ambiente agradável açaí gostoso achar preço justo,1,0,1,0,0,0,1,0
restaurante comer carne sol comi carne sabor ano,0,0,1,0,0,0,0,0
comida saboroso,0,0,1,0,0,0,0,0
visitar parada obrigatório,0,0,0,1,0,0,0,0
comida delicioso,0,0,1,0,0,0,0,0
servir cerveja artesanal,0,1,0,0,0,0,0,0
animar atendimento excelente,1,0,0,0,0,0,0,1
oferecer bom serviço bom preço fornecer comida,0,0,1,0,0,0,1,0
atendimento total diferença noite,0,0,0,0,0,0,0,1
ambiente super agradável atendimento comida maravilhoso preço justo,1,0,1,0,0,0,1,1
bom restaurante perder padrão coco bambu,0,0,0,1,0,0,0,0
ambiente famíliar excelente confraternização cardápio excelente atendimento,1,0,1,1,0,0,0,1
aconchegante bom churrasco doce gostoso,1,0,1,0,0,0,0,0
preço caro,0,0,0,0,0,0,1,0
restaurante comida delicioso ambiente familiar encontro reunião jantar família,1,0,1,0,0,0,0,0
gente semana,1,0,0,0,0,0,0,0
comida saboroso atendimento preço acessível,0,0,1,0,0,0,1,1
excelente opção ambiente confortável,1,0,0,0,0,0,0,0
excelente opção restaurante agradável justo variedade prato,0,0,1,1,0,0,1,0
drink delicioso dia pedir ganha,0,1,0,0,0,0,0,0
externo,1,0,0,0,0,0,0,0
preço,0,0,1,0,1,0,1,1
excelente café regional,0,1,0,0,0,0,0,0
excelente opção cidade trazer tradição culinária litorâneo toque regional nordeste brasileiro,0,0,1,1,0,0,0,0
bom pizza experimentar,0,0,1,0,0,0,0,0
ambiente familiar climatizar ar livre,1,0,0,0,0,0,0,0
climatizar top,1,0,0,1,0,0,0,0
entrda ade linguico tmbm gostoso porçao peixe servido atendimento desatento,0,0,1,0,0,0,0,1
exepicional peixe tambaqui preço,0,0,1,0,0,0,1,0
decoração pitoresco atendimento recomendar provar gastronomia apresentar custo benefício preço médio,1,0,1,0,0,0,1,1
ambiente tranquilo música fundo gostar opção vegetariano cardápio,1,0,1,0,0,0,0,0
atendimento excepcional ganhamos cerveja artesanal brinde petisco servir gostoso preço barato deixar,0,0,1,0,0,0,1,1
dar estrela FÁCIL conta comer gostoso preço justo cerveja gelar qnd vir conta vir estar cobrar cerveja tijuco cardápio,0,1,1,0,0,0,1,0
realizar encontro amigo rodízio pizza doce salgar gostoso diversificar delicioso cerveja gelar,0,1,1,1,0,0,0,0
gelar,0,1,0,0,0,0,0,0
pato tucupi top,0,0,1,0,0,0,0,0
ambiente atendimento perfeito,1,0,0,0,0,0,0,1
restaurante ambiente agradável cardápio variar gosto,1,0,1,0,0,0,0,0
dia passar coqueiro verde cair qualidade começar entrega pedir carne sol chegar atendente cara tá minuto pedir achar pensar cego maionese sabor macaxeira duro cozinhan frita Fritan crua taxa entrega morar cidade moro centro12 real indico,0,0,1,0,0,0,0,1
excelente atendimento culinária inigualável diversidade poder sobrepor peixe regional,0,0,1,0,0,0,0,1
comida incrível preço honesto atendimento espetacular,0,0,1,0,0,0,1,1
preço conta comer,0,0,1,0,0,0,1,0
excelente experiência,0,0,0,1,0,0,0,0
otima refeição sobremesa sao maravilhosa atendimento bacano cerveja gelar,0,1,1,0,0,0,0,1
carnaval tradicional banda,1,0,0,0,0,0,0,0
server qualidade ambiente agradável atendimento,1,1,0,0,0,0,0,1
comida saboroso ambiente aconchegante familiar,1,0,1,0,0,0,0,0
maravilhoso agradável comida maravilhoso recomer,0,0,1,1,0,0,0,0
popular happy hour descontrair amigo familiar,0,0,0,1,0,0,0,0
ambiente legal atração próximo conveniente,1,0,0,0,0,0,0,0
conheci restaurante,0,0,0,1,0,0,0,0
mesa reposta possibilitar café manhã generoso,0,0,1,0,0,0,0,0
experiência maravilhoso atencioso educar corte prestativo,0,0,0,1,0,0,0,1
café típico região famoso caboquinho lanche típico,0,1,1,0,0,0,0,0
atendimento comer ótimo,0,0,1,0,0,0,0,1
legal,0,0,0,1,0,0,0,0
alimentação excepcional,0,0,1,0,0,0,0,0
preço super salgar compensa ambiente comer bebido,1,1,1,0,0,0,1,0
preço justo tempero saboroso,0,0,1,0,0,0,1,0
café ambiente agradável,1,1,0,0,0,0,0,0
Qualidade preço justo recomer,0,0,1,1,0,0,1,0
atendimento rapir cheio horário existir bancada opção café manhã existir cardápio simples objetivo diversidade ok opção opção tomar café samel estar aguardar demorar hospital valer pena tomar café,0,1,1,0,0,0,0,1
ambiente agradável comer atendimento levar sobrar pizza pagar embalagem,1,0,1,0,0,0,0,1
bebida gelado adorar comida escolhi prato camarão saboroso server,0,1,1,0,0,0,0,0
prato preparar delicioso,0,0,1,0,0,0,0,0
Ótimo peixe recomer atendimento bom,0,0,1,1,0,0,0,1
restaurante ver infraestrutura arquitetura bonito,1,0,0,0,0,0,0,0
música maravilhoso cardápio super completo gente bonito atendimento top,1,0,1,0,0,0,0,1
preocupe bom,0,0,0,0,0,1,0,0
tomar açaí tradicional guloseima recomer,0,0,1,1,0,0,0,0
atendimento garção,0,0,0,0,0,0,0,1
ambiente agradável bom carne sol,1,0,1,0,0,0,0,0
recomendar restaurante comida preço razoável atendimento,0,0,1,0,0,0,1,1
mega agradável preço justo,0,0,0,1,0,0,1,0
achar atendimento,0,0,0,0,0,0,0,1
comida delicioso,0,0,1,0,0,0,0,0
Ótimo atendimento ótimo comer prato variar preço,0,0,1,0,0,0,1,1
ambiente agradável fato variedade sabor,1,0,1,0,0,0,0,0
atender funcionário rapaz super amigável atencioso,0,0,0,0,0,0,0,1
manhã top,0,0,1,0,0,0,0,0
achar preço razoável,0,0,0,0,0,0,1,0
excelente restaurante,0,0,0,1,0,0,0,0
localizar centro comercial ambiente casual música alto petisco bom bom coxão cidade meso externa transmissão jogo luta,1,0,1,1,0,0,0,0
top gostoso serviço,0,0,1,0,0,0,0,1
limpo atendimento atencioso comer gostoso,1,0,1,1,0,0,0,1
parente,0,0,0,1,0,0,0,0
equipe atendimento super atencioso Gostei,0,0,0,1,0,0,0,1
ótimas variedade café manhã atendimento rápido preço moderar,0,0,1,0,0,0,1,1
carne faltar variedade preço pagar,0,0,1,0,0,0,1,0
reunir família amigo tomar delicioso café regional opção tapioca pão,0,1,1,1,0,0,0,0
Ótimo mesa preço justo comida qualidade,1,0,1,1,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
Cardápio preço abusivo,0,0,0,0,0,0,1,0
ficar seguro,0,0,0,0,1,0,0,0
comida joelho porco pedir chegar temperatura ambiente ficar saboroso,0,0,1,0,0,0,0,0
bom atendimento garçom atencioso educar parabéns,0,0,0,0,0,0,0,1
dúvida bom carne,0,0,1,0,0,0,0,0
Recomendo chegar dia especial dia mães,0,0,0,0,0,1,0,0
Ótimo ambiente familiar,1,0,0,1,0,0,0,0
bom café regional cidade,0,1,0,0,0,0,0,0
restaurante possuir localização bom shoppings região,0,0,0,0,1,0,0,0
Churrascaria alto nivel maravilhosa comida atendimento espetacular parabéns garçons Alexandre,0,0,1,1,0,0,0,1
preço alto oferecer bom churrascaria cair qualidade ambiente agradável esperar melhore variedade carne prato salada,1,0,1,1,0,0,1,0
excelente atendimento acomodação comida maravilhoso,1,0,1,0,0,0,0,1
ambiente serviço auto padrão variedade opção cardápio atenção especial fruto mar,1,0,1,0,0,0,0,1
grana recomendar restaurante,0,0,0,1,0,0,0,0
som qualidade cerveja gelar,1,1,0,0,0,0,0,0
ambiente quente banheiro ar condicionado salão,1,0,0,0,0,0,0,0
ambiente agradável cardápio bom,1,0,1,0,0,0,0,0
torno comer adulto faminto,0,0,0,0,0,1,0,0
melhore lugar confraternização bom custo benefício ambiente agradável bom atendimento,1,0,0,1,0,0,1,1
fantástico estruturar amplo estacionamento atender variado público,1,0,0,1,1,0,0,0
restaurante agradável comida apresentar equipe volta tipo carne experimentar,0,0,1,1,0,0,0,0
pé direito alto manter refrescância ar condicionado,1,0,0,0,0,0,0,0
comida excelente ambiente bonito agradável acolhedor atendimento preço justo,1,0,1,0,0,0,1,1
atendimento maravilhoso comer saboroso,0,0,1,0,0,0,0,1
música bom,1,0,0,0,0,0,0,0
tradicional,0,0,0,1,0,0,0,0
maravilhoso piscino enorme único problema preço qualidade comida,1,0,1,1,0,0,1,0
restaurante regional ótimos pescado tambaqui pirarucu piau jatuarano preparar,0,0,1,1,0,0,0,0
bom restaurante gostoso,0,0,1,1,0,0,0,0
realizar confraternização ambiente climatizar comida,1,0,1,0,0,0,0,0
ambiente tradicional bar amazonense variação programação musical,1,0,0,1,0,0,0,0
atendimento excelente ficar sugestão bolinho macaxeira ser frito hora cliente pedido,0,0,1,0,0,0,0,1
excelente atendimento,0,0,0,0,0,0,0,1
atendimento bom qualidade maravilhoso comida,0,0,1,0,0,0,0,1
excelente opção,0,0,0,1,0,0,0,0
preço adequado excelente custo benefício,0,0,0,0,0,0,1,0
bom festa,0,0,0,1,0,0,0,0
rodízio sashimi negativo,0,0,1,0,0,0,0,0
Cerveja gelar preço média mercado,0,1,0,0,0,0,1,0
boM carne sol pedra,0,0,1,0,0,0,0,0
variedade cerveja impressionante variedade cachaca bom tiragosto barulhento atendimento demorar costumar lotado passar noite bebericar comer amigo,1,1,1,0,0,0,0,1
localizar escondidinho teatro vista bacano comida tradicional qualidade atendimento primoroso,1,0,1,0,1,0,0,1
Ótimo beber,0,1,0,0,0,0,0,0
comida excelente atendimento vista único,1,0,1,0,0,0,0,1
comida atendimento chamativo limpar,1,0,1,0,0,0,0,1
incrível atendimento maravilhoso excelente continuar treinar equipe,0,0,0,1,0,0,0,1
funcionário atencioso,0,0,0,0,0,0,0,1
apetitar,0,0,1,0,0,0,0,0
atendimento excelente,0,0,0,0,0,0,0,1
atendimento excelente comida maravilhoso preço acessível parabém proprietário,0,0,1,0,0,0,1,1
comida excelente prato fartar preço,0,0,1,0,0,0,1,0
prato ingrediente regional simples tornar exuberante harmonia preparo profissional,0,0,1,0,0,0,0,1
,0,0,0,0,0,1,0,0
comida excelente qualidade ambiente representante costume gastronômico local,1,0,1,0,0,0,0,0
ambienta super agradável atendimento simpático simples carne excelente paladar custo benefício atrativo,1,0,1,0,0,0,1,1
atendimento rapaz atencioso educar anfitrião,0,0,0,0,0,0,0,1
super comer excelente,1,0,1,0,0,0,0,0
comida atendimento cerveja gelar,0,1,1,0,0,0,0,1
ambiente agradavel localizacao exelente garcon contar esperar saborear delicioso picanha suculento,1,0,1,0,1,0,0,1
bar tradicional,0,0,0,1,0,0,0,0
Qualidade personalidade cardápio completo vista Rio negro lindo,1,0,1,0,0,0,0,0
preço alto prato servido dividir pessoa preço compensa,0,0,1,0,0,0,1,0
banheiro precisar atualização,1,0,0,1,0,0,0,0
,0,0,0,1,0,0,0,0
agradável ambiente limpo atendimento diferenciar cardápio super variar comida saboroso,1,0,1,1,0,0,0,1
restaurante,0,0,0,1,0,0,0,0
ambiente agradável amplo estacionamento,1,0,0,0,1,0,0,0
preço poder bom,0,0,0,1,0,0,1,0
Ótimo relaxar,0,0,0,1,0,0,0,0
preço salgar valer pena conhecer,0,0,0,1,0,0,1,0
casa rodízio sentir recepcionista maravilhosa simpático educar pessoa receptivo,0,0,0,1,0,0,0,1
noite abençoar atendimento excelente carismático atencioso comer muitooooo saboroso ambiente família top Som vivo bom parabéns voltarei,1,0,1,1,0,0,0,1
Ótimo atendimento garçom música comida excelente,1,0,1,0,0,0,0,1
restaurante bom agradável atmosfera transporta propôr prato gastronomia diferente acostumado entanto surpreendente agradável família comemorar,0,0,1,1,0,0,0,0
excelente hambúrguer,0,0,1,0,0,0,0,0
torta delicioso mundo torta banana,0,0,1,0,0,0,0,0
ambiente maravilhoso atendimento notar garçom atencioso solicitar,1,0,0,0,0,0,0,1
amplo estacionamento atendimento rápido eficiente comida ser preparadas saboroso,0,0,1,0,1,0,0,1
pedida tradicional sanduíche pernil depender dia pagode encontrar,1,0,1,0,0,0,0,0
peoxe assar delicioso estacionamento agradável familiar,0,0,1,1,1,0,0,0
ambiente requintar manobrista incluir atendimento excelente,1,0,0,0,0,0,0,1
preço acessível,0,0,0,0,0,0,1,0
ano passado muuuuito,0,0,0,0,0,1,0,0
Amoooo picanha parillo igual cidade costela bovino perfazer,0,0,1,0,0,0,0,0
prato servido ambiente limpo agradável,1,0,1,0,0,0,0,0
restaurante português excelente qualidade cozinha perfeito honesto sabor,0,0,1,1,0,0,0,0
ótimo experiência,0,0,0,1,0,0,0,0
ambiente agradável simples OK serviço rápido,1,0,0,0,0,0,0,1
izaquiel cordial atender,0,0,0,0,0,0,0,1
sofisticar divertido,1,0,0,1,0,0,0,0
ambiente agradável restaurante charmoso bom atendimento,1,0,0,1,0,0,0,1
atendimento comida excelente,0,0,1,0,0,0,0,1
prato diferente ocasião diferente server cozimento impecável bom serviço preço bom,0,0,1,0,0,0,1,1
taco maravilhoso,0,0,1,0,0,0,0,0
Gostei atendimento excelente localização infraestrutura achar sanduíche bom foto divulgar grande,1,0,1,0,1,0,0,1
atendir garcon ambiente agradável comemorar aniversário top,1,0,0,0,0,0,0,1
Ótimo confraternizar amigo jantar família,0,0,0,1,0,0,0,0
ambiente bonito comida excelente,1,0,1,0,0,0,0,0
Péssima atendimento dona pessoa mau educar noite funcionário notar educado dona atenção blogueiro pessoa viver cara fechar ir conversa funcionários briga frente cliente desnecessário respeito educação recomendar,0,0,0,0,0,0,0,1
