sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
isca tapioca típico região norte garçom explicar tapioca super durar horrível comer quebrar dente,0,0,1,0,0,0,0,0
bom picanha bom carne nobr manau,0,0,1,0,0,0,0,0
fico feliz perceber evolução serviço cidade,0,0,0,1,0,0,0,0
restaurante espetacular mesclar culinária regional arte bom chef país localizar belíssimo prédio histórico vista privilegiar,1,0,1,1,0,0,0,1
super saboroso acompanhamento delicioso preço acessível ambiente agradável,1,0,1,0,0,0,1,0
estacionamento,0,0,0,0,1,0,0,0
gelar petisco notar,0,1,1,0,0,0,0,0
culinária amazônico qualidade preço moderar,0,0,1,0,0,0,1,0
ambiente agradável música,1,0,0,0,0,0,0,0
restaurante premiado preço justo qualidade,0,0,0,1,0,0,1,0
limpo fazer hora preço,1,0,1,0,0,0,1,0
excelente atendimento garçonete venezuelano excelente atendimento churrasqueiro delicioso pão alho ótimo variedade sabor comida self service haver detalhe negativo ilha salada frio descoberto haver mosca sobrevoar pousar verdura legume,0,0,1,0,0,0,0,1
restaurante rústico prato degustar sensacional,0,0,1,1,0,0,0,0
encontrar atendimento espaço amplo agradável criança divertir estacionamento principal comida excelente preço,1,0,1,0,1,0,1,1
atendimento excelente comida toooopppr delícia voltarei,0,0,1,0,0,0,0,1
excelente atendimento ambiente maravilhoso comida sensacional,1,0,1,0,0,0,0,1
ambiente atendimento visual Rio lir prancha aluguel gastronomia verão perfeito,1,0,1,0,0,0,0,1
achar agradável variedade comida conversar comer gente fechar ouve voz mundo,1,0,1,1,0,0,0,0
chopes cerveja internacional,0,1,0,0,0,0,0,0
repente bom opção,0,0,0,1,0,0,0,0
maravilhoso pastel delicioso,0,0,1,1,0,0,0,0
bom Carrés comi excelete carta vinho bom diversão garantir criança,1,1,1,0,0,0,0,0
aconchegante funcionário atencioso poder proativo procurar cliente esperar procur conquistar coração atendimento bom,1,0,0,0,0,0,0,1
agradável pessoal super atencioso,0,0,0,1,0,0,0,1
ter ir haver 3ano bom condição atendimento hj voltar achar bagunçar atendente faltar educação ter ser educar faltar bom atendimento,0,0,0,0,0,0,0,1
otimo impressão começar cheguei apo ficar abrir 23h forte chuva cidade parar dia transito ruim alagamento entender recepção hora tratar checar cozinha poder servir,0,0,0,1,0,0,0,1
super indico medo feliz,0,0,0,1,0,0,0,0
carta vinho enganação escolher caro,0,1,0,0,0,0,0,0
gostoso comida ambiente familiar agradável,1,0,1,0,0,0,0,0
,0,0,0,1,0,0,0,0
mesa entalhar peixe amazônico deixar decoração super temático,1,0,0,0,0,0,0,0
açaí delicioso atendimento,0,0,1,0,0,0,0,1
ambiente agradável confortável,1,0,0,0,0,0,0,0
ambiente,1,0,0,0,0,0,0,0
comida,0,0,1,0,0,0,0,0
ambiente aconchegante limpo culinária,1,0,1,0,0,0,0,0
experiência maravilhoso,0,0,0,1,0,0,0,0
excelente,0,0,0,1,0,0,0,0
comida regional qualidade saboroso ambiente agradável atendimento,1,0,1,0,0,0,0,1
dia cheio restaurante atendimento deplorável clienter implorar ser atender tratar,0,0,0,0,0,0,0,1
excelente qualidade,0,0,1,0,0,0,0,0
Localizar bom shopping,0,0,0,0,1,0,0,0
pedi picanha nobre angu esperar cobrar,0,0,1,0,0,0,1,0
serviço comida atendimento,0,0,1,0,0,0,0,1
Ótimo ambiente excelente comer atendimento vip recomer,1,0,1,0,0,0,0,1
pratar bom picanha,0,0,1,0,0,0,0,0
excelente atendimento preço justo rodízio variado pizza delícia estacionamento,0,0,1,0,1,0,1,1
Má atendimento bebida quente incluso,0,1,0,0,0,0,0,1
atendimento bom,0,0,0,0,0,0,0,1
restaurante carne,0,0,0,1,0,0,0,0
restaurante estrela bom sentir casa almoçar jantar saborear vinho nacional importar delicioso licor,0,1,0,1,0,0,0,0
bom tomar cerveja gelar passar amigo,0,1,0,1,0,0,0,0
confortável preço,1,0,0,0,0,0,1,0
ambiente agradável atendimento notar,1,0,0,0,0,0,0,1
gaúcha apreciar carne churrasco,0,0,1,0,0,0,0,0
atender excelente profissional atencioso cheio mimo cliente,0,0,0,0,0,0,0,1
interno externo,1,0,0,0,0,0,0,0
espaço significativo,1,0,0,1,0,0,0,0
restaurante domingo atendimento,0,0,0,1,0,0,0,1
churrascaria badalado atendimento excelente ambiente agradável ver panorâmico variedade carne opção cozinha japonês carta vinho simples longo bom rótulo,1,1,1,0,0,0,0,1
restaurante típico português manter cardápio permanente alteração passar modificação estrutural oferecer conforto cliente,1,0,1,1,0,0,0,0
adorar comida divino fogao fazer lir profissionalismo igual,0,0,1,0,0,0,0,1
ambiente climatizar espaço kids monitora atendimento rápido cordial destaque atencioso super engraçar,1,0,0,0,0,0,0,1
Vale conhecer histórico,0,0,0,1,0,0,0,0
preço justo,0,0,1,0,0,0,1,0
localização frente natureza comida,0,0,1,0,1,0,0,0
dia pirarucu molho shimeji arroz negro purê mandioquinha,0,0,1,0,0,0,0,0
excelente ambiente familiar música agradável,1,0,0,1,0,0,0,0
geladinho muitooo,0,1,0,0,0,0,0,0
atenção comer un delícia,0,0,0,0,0,1,0,0
comida camar sobremesa sensacional ambiente agradável atendimento,1,0,1,0,0,0,0,1
atendimento preço alto considerar justo server,0,0,1,0,0,0,1,1
super aconchegante comida maravilhoso atendente energia sorrir pro cliente sentir recepcionista receber carisma excelente,1,0,1,0,0,0,0,1
peixe temperado saboroso receita típico região,0,0,1,0,0,0,0,0
comida excelente qualidade preço justo,0,0,1,0,0,0,1,0
preço ótimo sabor,0,0,1,0,0,0,1,0
Ótimo custo benefício,0,0,0,0,0,0,1,0
manhã bom jantar gostar prato carne pequeno,0,0,1,0,0,0,1,0
restaurante música vivo excelente atendimento prato fazer capricho sabor,1,0,1,1,0,0,0,1
Recomendo dia movimentar,0,0,0,0,0,1,0,0
bom completo churrascaria moderno trabalhar corte carne qualidade origem comprovar,0,0,1,1,0,0,0,0
excelente opção prato preparar fogem básico experiência gastronômico excelente,0,1,0,0,0,0,0,0
excelente opção café,0,0,1,0,0,0,0,0
ambiente agradável cardápio variado excelente profissional,1,0,1,0,0,0,0,1
aniversário bom,0,0,0,1,0,0,0,0
massa levar sabor delicioso,0,0,1,0,0,0,0,0
tom café regional,0,1,0,0,0,0,0,0
ambiente agradável,1,0,0,0,0,0,0,0
Aliado demor má vontade garçom último caso relatar face,0,0,0,0,0,0,0,1
experiência horrível recomendar,0,0,0,1,0,0,0,0
possuir estacionamento amplo contar brinquedoteca custo,0,0,0,0,1,0,0,0
comer peixe variar custo beneficio acessível opção regional destaco costela tambaqui achar peço prato qualidade peixe regional destacar opção aproveitar,0,0,1,1,0,0,1,0
custo benefício interessante dar melhorada,0,0,0,0,0,0,1,0
restaurante top atendimento realizar,0,0,0,1,0,0,0,1
atendimento contar mesa interior desfrutar contato jardim repleto árvore planta nativo sentir contato natureza rico região,1,0,0,0,0,0,0,1
Ótimo atendimento,0,0,0,0,0,0,0,1
recomendar café manhã regional excelente,0,0,1,0,0,0,0,0
ketherin,0,0,0,0,0,0,0,1
hambúrguer delicioso,0,0,1,0,0,0,0,0
ambiente agradabilíssimo prato apresentar sevido,1,0,1,0,0,0,0,1
atendimento comir exelente,0,0,1,0,0,0,0,1
valer visita conhecer,0,0,0,1,0,0,0,0
,0,0,0,1,0,0,0,0
lazer,0,0,0,1,0,0,0,0
bonito agradável comida garçom atencioso,1,0,1,0,0,0,0,1
bom preço justo,0,0,0,1,0,0,1,0
lotar gordelicia muotar bom,1,0,0,0,0,0,0,0
atendimento excelente comer delicioso,0,0,1,0,0,0,0,1
bom restaurante,0,0,0,1,0,0,0,0
família divertir lotar valer pena esperar comer salgar atendente educar orientar realizar competição,1,0,1,1,0,0,0,1
ambiente bom atendimento comida comum comer gostoso,1,0,1,0,0,0,1,1
bom conversar,0,0,0,1,0,0,0,0
atencioso dia bom japonês,0,0,0,1,0,0,0,1
simples achar porção cara tamanho,0,0,0,1,0,0,1,0
Ótimo ambiente,1,0,0,0,0,0,0,0
super aconchegante opção fantástico,1,0,1,0,0,0,0,0
paisagem linda ambiente acolhedor restaurante bom pessoa agradável,1,0,0,1,0,0,0,0
cansado almoçar restaurante Merece almoçar preço justo bom atendimento,0,0,0,0,0,0,1,1
cardápio prato basear culinária amazonense possuir diversidade peixe conteúdo,0,0,1,0,0,0,0,0
super interessante,0,0,0,1,1,0,0,0
interessante levar amigo criança,0,0,0,1,0,0,0,0
Ótima localização atendimento qualidade pizza deixar desejar massa fino recheio péssimo oferecer salgado massa frito oleoso recheio péssimo experiência,0,0,1,0,1,0,0,1
coco bambu proporcionar noite maravilhoso tar perfeito atendimento incrível garçom atento perguntar preocupar,0,0,0,1,0,0,0,1
agradável apreciar café,0,1,0,1,0,0,0,0
destaque drink sabor local,0,1,0,0,0,0,0,0
Hambúrguer artesanal,0,0,1,0,0,0,0,0
sobremeso porção extro acompanhamento valor normal restaurante,0,0,0,0,0,0,1,0
ter experiência saborear bom carne especial costela,0,0,1,0,0,0,0,0
comida saboroso natural delicioso recepção excelente limpo enfeitar atendente prestativo atencioso,0,1,1,0,0,0,0,1
preço justo atendimento cordial comido delicioso,0,0,1,0,0,0,1,1
barato,0,0,0,1,0,0,1,0
atendimento excelente comer ótimo ambiente fenomenal,1,0,1,0,0,0,0,1
comida ambiente agradável dia gente espaço ficar cheio,1,0,1,0,0,0,0,0
comida gostoso carne tar seca,0,0,1,0,0,0,0,0
Ótimo ambiente variedade opção prato,1,0,1,0,0,0,0,0
restaurante sofisticar ar condicionado atendimento bom bebida variado cardápio comida regional,1,1,1,1,0,0,0,1
ambiente lir atendimento impecável comer delicioso,1,0,1,0,0,0,0,1
Melhor churrascaria,0,0,0,1,0,0,0,0
restaurante espaço agradável vista bonito cardápio variado procurar modernizar prato,1,0,1,0,0,0,0,0
infantil,0,0,0,0,0,1,0,0
atendimento ambiente climatizar,1,0,0,0,0,0,0,1
legal,0,0,0,0,0,1,0,0
ambiente amplo música agradável,1,0,0,0,0,0,0,0
possuir estacionamento rua usar seguro ficar avenida facil acesso,0,0,0,0,1,0,0,0
Ótimo tomar bom café reunir amigo,0,1,0,1,0,0,0,0
pastel massa meio encruar crocante café carioca aguar,0,1,1,0,0,0,0,0
ambiente agradável espetacular excelente atendimento comida maravilhoso tradicional restaurante comida típica,1,0,1,1,0,0,0,1
excelente atendimento maravilhoso acompanhamento ótimm sugestão,0,0,1,0,0,0,0,1
comida excelente atendimento alto padrão agradecimento especial atender,0,0,1,0,0,0,0,1
experiência ótimo comer atendimento vip,0,0,1,1,0,0,0,1
excelentemente,0,0,0,0,0,1,0,0
banho,0,0,0,0,0,1,0,0
frequentador constante maravilhoso comida divino,0,0,1,1,0,0,0,0
localização atendimento legal ambiente ventilar ar condicionado,1,0,0,0,1,0,0,1
petisco ótimos cerveja geladissima,0,1,1,0,0,0,0,0
altíssimo concorrência,0,0,0,0,0,0,1,0
ambiente,1,0,0,0,0,0,0,0
calçada alto chegar 11h cozinhar ser espera pequeno minuto prato dia imaginar prato trabalhar,0,0,0,0,0,0,0,1
apreciar delicioso sanduíche amazônico,0,0,1,0,0,0,0,0
restaurante tranquilo super bacalhau saboroso,1,0,1,1,0,0,0,0
ambiente pequeno caro,1,0,0,0,0,0,1,0
massa saboroso preço acessível,0,0,1,0,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
ambiente familiar música contato direto natureza amazônica,1,0,0,0,0,0,0,0
Ótimo ambiente,1,0,0,0,0,0,0,0
ambiente legal animar atendimento ótimo preço localizar,1,0,0,0,1,0,1,1
opção comer peixe,0,0,1,0,0,0,0,0
pizzar sabor excelente pedir receber,0,0,1,1,0,0,0,0
comida maravilhoso,0,0,1,0,0,0,0,0
jantar clássico autêntico cozinha português maravilhosa sensibilidade paladar brasileiro cardápio diversificar atender gosto,0,0,1,0,0,0,0,0
benefício compatível restaurante,0,0,0,0,0,0,1,0
feira volta chegueir ambiente amplo mesa ficar apertado haver gente barulho fiquei imaginar semana,1,0,0,0,0,0,0,0
Excelente prato preço atrativo,0,0,1,0,0,0,1,0
cardápio variado custo benefício compensa,0,0,1,0,0,0,1,0
ter fazer reserva encarar espera hora maneira confortável atendente atencioso,0,0,0,0,0,0,0,1
comida gostoso preço negativo ambiente agradável valer pena visitar,1,0,1,1,0,0,1,0
trabalho hora almoço comer impossível atendimento perder saber atendir haver estrutura atender salão cheio conseguir manter mínimo atendimento,0,0,0,0,0,0,0,1
Ótimo,0,0,0,1,0,0,0,0
ambiente pegada rock roll comer gostoso hambúrguer artesanal bom atendimento,1,0,1,0,0,0,0,1
excelente restaurante alto bom serviço ótimo comida considero estrela bom peixe,0,0,1,1,0,0,0,1
Serviço impecável padrão prato ambiente agradável,1,0,1,0,0,0,0,1
comida preço ambiente agradável,1,0,1,0,0,0,1,0
pessoar educado nota,0,0,0,0,0,0,0,1
Ótimo ambiente atendimento bom churrascaria,1,0,0,1,0,0,0,1
cardápio excelente releitura prato típico regional,0,0,1,0,0,0,0,0
Pizza fininhar delícia,0,0,1,0,0,0,0,0
ambiente atendimento precisar melhorar positivo banheiro limpo cheiroso negativo pra recepcionista liber reserva fila,1,0,0,1,0,0,0,1
sofisticar público excelente comer qualidade espaço kids música possibilidade ambiente lounge descolar tocar haver bom preço realidade bom opção,1,0,1,1,0,0,1,0
ambiente oferecer espaço especial festa confraternização brinquedoteca,1,0,0,0,0,0,0,0
Casario antigo reformar,1,0,0,0,0,0,0,0
haver mesa ocupar fico imaginar bagunça dia movimentar ter restaurante fundo bagunça parecer escritório desorganizar passar péssimo impressão,0,0,0,1,0,0,0,0
Ótimo atendimento carne saborosíssima ambiente agradável brinquedoteca opção pai filho pequeno,1,0,1,0,0,0,0,1
Oferece comida regional qualidade requinte preço justo localizar areo,0,0,1,0,1,0,1,0
excelente atendimento preço justo valer pena provar panelinha goiano,0,0,1,0,0,0,1,1
comida excelente ambiente empório tipo bebida petisco produto regional,1,0,1,0,0,0,0,0
Ótimo atendimento garçom comida saboroso,0,0,1,0,0,0,0,1
Ótimo,0,0,0,1,0,0,0,0
carne maravilhoso bom atendimento agradável,0,0,1,1,0,0,0,1
atendimento rápido horário almoço cliente haver pequeno demora,0,0,0,0,0,0,0,1
lir bom,1,0,0,1,0,0,0,0
bom começo noite épico,0,0,0,1,0,0,0,0
Ótimo atendimento ótimo comer preço justo,0,0,1,0,0,0,1,1
preço alto,0,0,0,0,0,0,1,0
ambiente agradável bom atendimento cardápio excelente qualidade,1,0,1,0,0,0,0,1
frequento atendir deliciar comida servir bom qualidade,0,0,1,0,0,0,0,1
Ótimo atendimento ambiente familiar agradável mt recebir parabéns otimo trabalho,1,0,0,0,0,0,0,1
Ótimo atendimento sushi yakisoba maravilhoso,0,0,1,0,0,0,0,1
excelente encontro familiar amigo interação criança,0,0,0,1,0,0,0,0
ambiente,1,0,0,0,0,0,0,0
simples cerveja gelar,0,1,0,1,0,0,0,0
restaurante maravilhoso camar carne sol sobremeso delicioso música vivo,1,0,1,1,0,0,0,0
Ótimo restaurante,0,0,0,1,0,0,0,0
acessível,0,0,0,0,0,0,1,0
comida típico peixe peixe,0,0,1,0,0,0,0,0
comida excepcional sabor tradição comida paraense,0,0,1,0,0,0,0,0
bom estabelecimento cidade conseguir comer atendir,0,0,1,1,0,0,0,1
ser preço rodízio subir último dia excelente opção procurar rodízio qualidade,0,0,0,1,0,0,1,0
gostar massa ótimo opção preço,0,0,1,0,0,0,1,0
experiência inesquecível,0,0,0,1,0,0,0,0
restaurante valer pena jantar tranquilo,0,0,0,1,0,0,0,0
ambiente,1,0,0,0,0,0,0,0
vinho preço regular,0,1,0,0,0,0,1,0
Cerveja gelar meso calçada via esquenta chegar ouvir chorinho pena conhecer,1,1,0,1,0,0,0,0
Ótimo atendimento espaço criança variedade sabor qualidade pizza bom,1,0,1,0,0,0,0,1
atendimento,0,0,0,0,0,0,0,1
atendimento pequeno aconchegante pode escolher entrar externo interno,1,0,0,1,0,0,0,1
comida maravilhoso,1,0,1,0,0,0,0,0
excelente restaurante,0,0,0,1,0,0,0,0
excelente atendimento variedade preço justo,0,0,1,0,0,0,1,1
variedade ambiente sensacional,1,0,1,0,0,0,0,0
maravilhoso filha adorar temático perfeito,0,0,0,1,0,0,0,0
custo benefício excelente,0,0,0,0,0,0,1,0
Achei tempo pandemia mesa próximo vir garçom jovem insistir máscara incorreto deixar nariz respirar alimento louça servia solicitar usar máscara,0,0,0,1,0,0,0,0
papo recomendar,0,0,0,0,0,1,0,0
estabelecimento impressionar variedade produto empório história cachaçaria motivo brindar cachaça prato elaborar sabor,0,1,1,0,0,0,0,0
servir diverso opção peixe região suco saboroso,0,1,1,0,0,0,0,0
ambiente jardim inverno maravilhoso,1,0,0,0,0,0,0,0
estacionamento possuir ambiente opinião externo opção ideal pressa sair,1,0,0,0,1,0,0,0
preço justo comida serviço torno pessoa,0,0,1,0,0,0,1,1
chef fugir sabor padr peixaria tradicional,0,0,1,0,0,0,0,0
preço tbm mt,0,0,0,0,0,0,1,0
costela tambaqui molho agridoce fazer comer mão beiço,0,0,1,0,0,0,0,0
Ótimo ambiente limpo organizar excelente atendimento garçom super atencioso comer,1,0,1,0,0,0,0,1
comida expressividade,0,0,1,0,0,0,0,0
,1,0,0,0,0,0,0,0
bom carne atendimento primeiro qualidade sobremesa deixar água boca,0,0,1,0,0,0,0,1
semana prato executivo quantidade excelente preço moderar Pratos original saboroso,0,0,1,0,0,0,1,0
promoção bacana acessível,0,0,0,0,0,0,1,0
negativo ficar conta iluminação claro carta cerveja artesanal,1,1,0,0,0,0,0,0
comida preço justo oferecer falar atendimento excelente garçom,0,0,1,0,0,0,1,1
possuir preço abusivo padrão bom restaurante comida fraco,0,0,1,0,0,0,1,0
comida maravilhoso bom domingo família,1,0,1,1,0,0,0,0
desenvolver habilidade Boliche,1,0,0,0,0,0,0,0
deixar gente confortável atender comer delicioso,0,0,1,0,0,0,0,1
opção,0,0,0,1,0,0,0,0
garçom servir salada mesmo colher,0,0,0,0,0,1,0,0
atendimento,0,0,0,0,0,0,0,1
atendimento excelente comida ambiente familiar,1,0,1,0,0,0,0,1
estacionamento fácil rua frente noite,0,0,0,0,1,0,0,0
recepcionista simpático atender super,0,0,0,0,0,0,0,1
opção almoço casual opção amigo opção jantar opção levar amigo conhecer cidade ocasião opção satisfazer gosto,0,0,0,1,0,0,0,0
Ótimo comer excelente,1,0,1,0,0,0,0,0
Ótimo festejar aniversário jantar almoçar,0,0,0,1,0,0,0,0
tradicional ótimo música samba raiz,1,0,0,1,0,0,0,0
experiência hora espera fila entrar estar pessoa,0,0,0,0,0,0,0,1
experiência sensacional,0,0,0,1,0,0,0,0
comida excepcional preço justo,0,0,1,0,0,0,1,0
atendimento café manhã bom,0,0,1,0,0,0,0,1
atencioso,0,0,0,0,0,0,0,1
Ótima opção pro fim semana,0,0,0,1,0,0,0,0
depender dia semana hora barulhento agitar,1,0,0,0,0,0,0,0
noite agradável degustar culinária japonês haver,0,0,1,0,0,0,0,0
haver suco natural cerveja gelar,0,1,0,0,0,0,0,0
excelente restaurante atendimento bom peixe valer pena conferir,0,0,1,1,0,0,0,1
garçom atencioso poder haver rodízio passar esperar rodada,0,0,0,0,0,0,0,1
experiência maravilhoso comemorar aniversário noivar,0,0,0,1,0,0,0,0
pizza mussarela queijo vir borda largo sabor graça,0,0,1,0,0,0,0,0
ambiente agradável comer delicioso atendimento,1,0,1,0,0,0,0,1
astral bom petisco música precisar melhorar qualidade som,1,0,1,0,0,0,0,0
deixar agradável ótimo comer ambiente retrô amei,1,0,1,1,0,0,0,0
coxinhas sensacional,0,0,1,0,0,0,0,0
cozinha agitação nome jovem chef fama utilizar elemento inusitar cozinha regional fincar pé capital paulista filial,0,0,0,0,0,0,0,1
espaço maravilhoso comer delicioso bom atendimento,1,0,1,0,0,0,0,1
recepcionar pessoal treinar educar pirarucu fantástico pena molho camar pouquinho salgar formidável Bons preço,0,0,1,0,0,0,1,1
garçom coqueiro verde atendimento maravilhoso nota maravilhoso,0,0,0,0,0,0,0,1
fiquei receoso surpreendi,0,0,0,1,0,0,0,0
,1,0,0,0,0,0,0,0
fino frequentar,1,0,0,0,0,0,0,0
aconchegante,1,0,1,0,0,0,0,0
agradável atendimento excelente,0,0,0,1,0,0,0,1
Guardar fome churrasco bom cidade,0,0,0,1,0,0,0,0
instagramável funcionário simpático ambiente espaço Kids externo rua showzinho vivo interno climatizar andar ter referência local série,1,0,0,1,0,0,0,1
atendimento ficar localizar rua principal ruim estacionamento,0,0,0,0,1,0,0,1
almoço rápido servir diverso espalhada,0,0,0,0,0,1,0,0
Valores alto serviço mediano,0,0,0,0,0,0,1,1
ambiente agradável,1,0,0,0,0,0,0,0
procurar otimo carne custo otimo higienização otimo churrascaria,1,0,1,1,0,0,1,0
custo benefício haver local bom imediação,0,0,0,1,0,0,1,0
bom pizza comi vida,0,0,1,0,0,0,0,0
ambiente amplo climatizar prato delicioso atendimento excelente,1,0,1,0,0,0,0,1
excelente restaurante garçom atender comida gostoso,0,0,1,1,0,0,0,1
Rever amigo morar cidade ótimo experiência excelente atendimento,0,0,0,1,0,0,0,1
comer fazer agradavel,0,0,1,1,0,0,0,0
comida externo agradável pedido demorar chegar,1,0,1,0,0,0,0,1
atendimento razoável,0,0,0,0,0,0,0,1
lindinho comida decoração lindo,1,0,1,0,0,0,0,0
maravilhoso comer,0,0,1,1,0,0,0,0
ambiente típico regional confortável estacionamento localizar,1,0,0,0,1,0,0,0
pizza saboroso fazer hora,0,0,1,0,0,0,0,0
experiência conta sair cara,0,0,0,1,0,0,1,0
moça operar caixa domingo dia precisar reciclagem atender cliente,0,0,0,0,0,0,0,1
C una piacere oggi,0,0,0,0,0,1,0,0
custo benefício,0,0,0,0,0,0,1,0
Ótimo preço acessível,0,0,0,0,0,0,1,0
famoso picanha bafo manaus otimo ambiente otimo atendimento picanha gostoso suculentar,1,0,1,0,0,0,0,1
Ótimo atendimento preço,0,0,0,0,0,0,1,1
chopp restaurante ficar piso janela enorme ver,1,1,0,0,0,0,0,0
Boa carne ambiente agradável pecar opção cardápio,1,0,1,0,0,0,0,0
opinião bom restaurante regional comi pirarucu banana queijo coalho maravilhoso recomer vir medo,0,0,1,1,0,0,0,0
bar temático,0,0,0,1,0,0,0,0
comemorar data super especial incrível restaurante atendimento impecável comer saboroso bom preço justo,0,0,1,1,0,0,1,1
bom churrascaria atualidade,0,0,0,1,0,0,0,0
agravel,1,0,0,0,0,0,0,0
Ótimo atendimento comer delicioso ambiente climatizar estacionamento,1,0,1,0,0,0,0,1
ambiente familiar comida gostoso,1,0,1,0,0,0,0,0
restaurante bom atendimento,0,0,0,0,0,0,0,1
ótimo opção comer preço justo,0,0,1,0,0,0,1,0
excelente falar bom sabor,0,0,1,1,0,0,0,0
adorar divertido musica gente bonito atendente simpatico,1,0,0,0,0,0,0,1
estabelecimento possuir atendimento péssimo,0,0,0,0,0,0,0,1
frango calabrês assar maionese farofa arroz maionese batata cenoura duro arroz duro crer peço melhor qualidade comprar poder devolver chato,0,0,1,0,0,0,0,0
Ótimo restaurante bom sushi,0,0,1,1,0,0,0,0
pagar real saímor insatisfeito qualidade preocupação estar servir,0,0,1,0,0,0,1,0
agradável original,0,0,0,0,0,1,0,0
atendimento comer gostoso preço médio,0,0,1,0,0,0,1,1
preço alto,0,0,0,0,0,0,1,0
Ótimo ambiente bom garçom atendimento rápido trazer carne excelente carne recepção nota agradeço garçom ir vir,0,0,1,0,0,0,0,1
Gostei rodízio massa pizza sabor diverso atendir funcionário cheio dia agradável alegre gostar baguncinha recomer,1,0,1,0,0,0,0,1
ar condicionado tá render verão,1,0,0,0,0,0,0,0
conjunto ambiente simpatia garçom carne especial servir tornar excelente confraternização almoço executivo,1,0,1,0,0,0,0,1
cardápio,0,0,1,0,0,0,0,0
opção ter interesse estar incluso rodízio,0,0,1,0,0,0,0,0
atendimento,0,0,0,0,0,0,0,1
maravilhoso atendimento super rápido eficiente bom atendimento cerveja geladinho comida petisco gostoso servir preço localização,1,1,1,1,0,0,1,1
cerveja chope gelar,0,1,0,0,0,0,0,0
comida típico hambúrguer americano normal gritar,0,0,0,0,0,1,0,0
bom ambiente,1,0,0,0,0,0,0,0
bar lembrar boemia manaus,0,0,0,1,0,0,0,0
bolinho bacalhau pastelzinho bacalhau bom fazer preço acessível,0,0,1,0,0,0,1,0
excelente atendimento comida qualidade utilizar planta alimentício convencional inteligente saboroso,0,0,1,0,0,0,0,1
comida delicioso atendimento notar prato fartar apresentação prato excelente separar arrumadinho,0,0,1,0,0,0,0,1
pizza massa petisco maravilhoso atendimento bom,0,1,0,0,0,0,0,0
dever variedade sobremesa,0,0,1,1,0,0,0,0
pessoal maravilhoso pizza,0,0,1,0,0,0,0,1
dono finíssimo,0,0,0,0,0,0,0,1
carta vinho ótim opção,0,1,0,0,0,0,0,0
atendimento cervejir super gelar,0,1,0,0,0,0,0,1
restaurante otimo familia varios orato comida regional assar,0,0,1,1,0,0,0,0
atendimento,0,0,0,0,0,0,0,1
Melhor churrascaria,0,0,0,1,0,0,0,0
bacano bom desestressar apreciar beleza natural,1,0,0,1,0,0,0,0
ambiente top atendimento prato fruto mar delicioso acompanhar vinho,1,1,1,0,0,0,0,1
Gostei ambiente ficar região alto,1,0,0,0,0,0,0,0
agradeço peixe tambaqui recomer,0,0,1,1,0,0,0,0
atendimento excelente criança kids brinquedo opção pro pequeno,1,0,0,0,0,0,0,1
comida excelente atendimento bom,0,0,1,0,0,0,0,1
cozinha agitação nome jovem chef fama utilizar elemento inusitar cozinha regional fincar pé capital paulista filial,0,0,0,0,0,0,0,1
Gostei super indico,0,0,0,1,0,0,0,0
prato executivo preço acessível,0,0,0,0,0,0,1,0
comida atendimento preço justo viabilizar estacionamento cliente,0,0,1,0,1,0,1,1
combinação sabor regional,0,0,1,0,0,0,0,0
haver produto importar refrigerante peruano,0,1,0,0,0,0,0,0
ir banzeiro bom comer comida regional sinal prato preparar,0,0,1,1,0,0,0,0
prato variar elaborar bom drinque ambiente climatizar preço justo qualidade,1,1,1,0,0,0,1,0
atendimento incrível comer saboroso,0,0,1,0,0,0,0,1
comida delicioso caro comparar bom restaurante português,0,0,1,0,0,0,0,0
Ótimo comer bom carne sol manau preparar qualidade preço atrativo,0,0,1,0,0,0,1,0
restaurante excelente degustaçãor peixe regional típico requinte toque recomendar muqueca molho camarão,0,0,1,1,0,0,0,0
atendimento otimo comer bom qualidade,0,0,1,0,0,0,0,1
saboroso prato variar preço justo atendimento,0,0,1,0,0,0,1,1
atendimento deixar desejar pessoal mau humorar servir estar paciencia valer pena vista teatro otimo cadeira,1,0,0,0,0,0,0,1
bom ambiente ótimo comer,1,0,1,0,0,0,0,0
sobremesa pedir petit gateau pedir demorar diminuir nota atendente educar deixar ocorrer atraso atendimento camuflar eventual acontecimento,0,0,1,0,0,0,0,1
incrível,0,0,0,1,0,0,0,0
pastelaria temático adoro lugar linr foto viajar comer super,1,0,1,0,0,0,0,0
flutuante rio negro praticar belo sol,1,0,0,0,0,0,0,0
agradável carne qualidade ótimo preparação,0,0,1,1,0,0,0,0
cozinha agitação nome jovem chef fama utilizar elemento inusitar cozinha regional fincar pé capital paulista filial,0,0,0,0,0,0,0,1
restaurante,0,0,0,1,0,0,0,0
excelente atendimento,0,0,0,0,0,0,0,1
comida maravilhoso,0,0,1,0,0,0,0,0
bom atendimento experiência incrível super recomer,0,0,0,1,0,0,0,1
opção saboroso custo benefício rodízio,0,0,1,0,0,0,1,0
gentis,0,0,0,0,0,0,0,1
torto servi quanto pessoa,0,0,0,0,0,1,0,0
sol bom,0,0,1,0,0,0,0,0
pizzario avaliação site experiência pizza cruo molho massa tempero pepperoni gosto marca genérico,0,1,0,0,0,0,0,0
