sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Ótimo café regional comer vontade preço justo,0,1,1,0,0,0,1,0
comida maravilhoso,0,0,1,0,0,0,0,0
preço justo,0,0,0,0,0,0,1,0
opinião valer custo benefício,0,0,0,0,0,0,1,0
Ótimo atendimento Jackson excelente preocupado falar estar bom pronto próximo,0,0,1,0,0,0,0,0
ambiente excelente atendimento demorar trazer simples beber,1,0,0,0,0,0,0,1
motoboy perder assaltar acreditar ficar difícil,0,0,0,0,0,0,0,1
vinho linha,0,1,0,0,0,0,0,0
comida atendimento,0,0,1,0,0,0,0,1
sabor típico original culinária lusitana preço competitivo,0,0,1,0,0,0,1,0
atendimento ambiente temático criança gostar,1,0,0,0,0,0,0,1
comida demor acabar deixar experiência ruim,0,0,1,0,0,0,0,1
acústico perfeito seleção musical comida espetáculo drink maravilhoso atendimento espetacular,1,1,1,1,0,0,0,1
música acompanhar freguesia descolar descontrair,1,0,0,0,0,0,0,0
massa saboroso preço acessível,0,0,1,0,0,0,1,0
espaço requintar atendimento ágil bom doce salgado,1,0,1,0,0,0,0,1
culinária diferenciar sabor,0,0,1,0,0,0,0,0
comida qualidade excelente atendimento cerveja geladinhar,0,1,1,0,0,0,0,1
ambiente legal,1,0,0,0,0,0,0,0
café bom apresentação tipo grão servir água gás ótimo opção lanche salgar,0,1,1,0,0,0,1,0
excelente atendimento comer gostoso parabéns,0,0,1,0,0,0,0,1
comemorar data especial,0,0,0,0,0,1,0,0
negativo Cardápio caro opção saudável,0,0,1,0,0,0,0,0
comida espetacular sabor comer atendimento cordial preço,0,0,1,0,0,0,1,1
verdadeiro experiência culinário,0,0,1,0,0,0,0,0
Péssima experiência buffetr pobre carne duro guarnição recomendar preço caro custo benefício,0,0,1,1,0,0,1,0
ramo grelhado bom ambiente atendimento excelente,1,0,1,0,0,0,0,1
comida bom porção bom comida mexicano cidade bom fiesta opinião original Way better fiesta,0,0,1,0,0,0,0,0
ambiente bonito comida presta serviço problema horário feira estar empilhar cadeira desligar ar condicionado,1,0,1,0,0,0,0,1
preço honesto,0,0,0,0,0,0,1,0
esperar restaurante impactar avaliação belíssimo opção jantar vista praça teatro prato fazer apresentar saboroso,1,0,1,1,0,0,0,0
mesmo embalagem pro micronr otimo ideia delicioso preço parabem frango mineiro,0,0,1,0,0,0,1,0
provar formiga entrada diferente comer,0,0,1,0,0,0,0,0
condizr real nome nome prato descazrr,0,0,1,0,0,0,0,0
conhecer gastronomia regional atendimento ambiente agradável preço convidativo,1,0,1,0,0,0,1,1
ambiente familiar estruturar decoração impecável mistura pop rock cultura americano vintage pena conhecer pizzario variedade opção sabor cardápio opção delicioso pizza doce salgar batata frito especial hambúrguer estacionamento amplo precisar cuidado estrutural melhorar piso estética estrutura prédio ficar mostra tubulação hídrico,1,0,1,0,1,0,0,0
atendimento preço justo,0,0,1,0,0,0,1,1
restaurante comida terrinha,0,0,1,1,0,0,0,0
impressão experiência agradável atendir admirar eficiência pedido miséria,0,0,0,1,0,0,0,1
ambiente limpo climatizar suco natural salada desconto cartão fidelidade,1,1,0,0,0,0,1,0
restaurante fácil acesso seguro cardápio variado bom serviço,1,0,1,0,1,0,0,1
dúvida bom pizza,0,0,1,0,0,0,0,0
ambiente familiar preço comida acessível,1,0,0,0,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
excelente opção caldo sanduiches,0,0,1,0,0,0,0,0
comparando rodízio deixar desejar,0,0,1,0,0,0,0,0
Carnes maravilhoso custo benefício atendimento ambiente música ambiente sensacional,1,0,1,0,0,0,1,1
abril cruzeiro inesquecível região escolher bistrô localizar andar térreo shopping encerrar estadia gastronômico,0,0,0,0,0,1,0,0
ficar desejar sal deixar carne secar ambiente agradável,1,0,1,0,0,0,0,0
preço ótimos ambiente agradável climatizar carne gostoso infinidade pedido,1,0,1,0,0,0,1,0
dia trabalho conhecimento adquirir evento científico viemos jantar,0,0,0,0,0,1,0,0
super agradável,0,0,0,1,0,0,0,0
comida ambiente excelente estacionamento bom levar família,1,0,1,0,1,0,0,0
atendimento esperar preço justo ambiente familiar,1,0,0,0,0,0,1,1
cardápio cerveja especial limitar cerveja cara,0,1,0,0,0,0,1,0
ótimo opção culto semana semana amigo,0,0,0,1,0,0,0,0
gostoso rápido estacionamento amplo bom atendimento funcionário garçom perguntar,0,0,1,0,1,0,0,1
equipe atencioso comer delicioso fácil acesso possuir estacionamento,0,0,1,0,1,0,0,1
amo delicioso,0,1,0,0,0,0,0,0
ingrediente regional explorar forma inusitar alcançar resultado ótimos,0,0,1,0,0,0,0,0
agitar preço comer,1,0,1,0,0,0,1,0
gostar tomar cervejinha ar livre bater papo centro histórico bom pedida,0,1,0,1,0,0,0,0
agradável pena tirar espaço kids,1,0,0,1,0,0,0,0
bom restaurante regional cidade,0,0,0,1,0,0,0,0
atendimento comer bebida excelente,0,1,1,0,0,0,0,1
atendir recepção variedade comida preço acessível,0,0,1,0,0,0,1,1
atendimento transfer barco Garçons atencioso,0,0,0,0,0,0,0,1
ficar bacano contar piso espaço bonito comida diferenciar mulher sentir frio levar casaquinho ar condicionado bom,1,0,1,1,0,0,0,0
comida simples qualidade preço justo,0,0,1,0,0,0,1,0
restaurante comida regional diferenciar,0,0,1,0,0,0,0,0
cardapio releitura executar prato tradicional região,0,0,1,0,0,0,0,0
criatividade culinário distribuir cardápio vasto sabor aroma País atendimento delicadeza intimisto sentir casa,0,0,1,0,0,0,0,1
local regional grande preço capital preço esperar sanduíche rechear,0,0,1,0,0,0,1,0
prato típico sugestão ótimo comida delicioso,0,0,1,0,0,0,0,0
Ótimo divertir amigo preço justo,0,0,0,1,0,0,1,0
super legal ambiente atendimento magnifico comida excelente café perfeito,1,1,1,1,0,0,0,1
comparamos churrascaria famoso centro famoso ver melhorar variedade ficar churrascaria,0,0,0,1,0,0,0,0
Ótimo,0,0,0,1,0,0,0,0
atendimento excelência pizza gostoso cara lugar ambiente valer pena,0,0,1,0,0,0,1,1
Ótimo atendimento ambiente limpo playlist,1,0,0,0,0,0,0,1
atendimento excelente comida ótimo,1,0,1,0,0,0,0,1
Ótimo tomar delicioso café regional ambiente climatizar vale apenar conferir,1,1,0,1,0,0,0,0
preço salgar,0,0,0,0,0,0,1,0
super agradável,0,0,0,1,0,0,0,0
comida regional mesa poder botão chamar garçom,0,0,1,0,0,0,0,0
ambienta super agradável atendimento simpático simples carne excelente paladar custo benefício atrativo,1,0,1,0,0,0,1,1
maravilhoso tranquilo adorar atendimento,0,0,0,1,0,0,0,1
ambiente agradável atendimento impecável,1,0,0,0,0,0,0,1
procurar cozinha regional qualidade encontrar,0,0,1,0,0,0,0,0
parceria restaurante indígena prazer colaborar,0,0,0,1,0,0,0,0
elegante atendimento simpático bom produto,0,0,1,1,0,0,0,1
custo benefício,0,0,0,0,0,0,1,0
marido bom almoço restaurante,0,0,1,0,0,0,0,0
boM opção carne vermelho,0,0,1,0,0,0,0,0
atendimento ambiente super agradável comida gostoso carne sol top galáxia,1,0,1,0,0,0,0,1
por opção alto,0,0,1,1,0,0,1,0
tradicional música,1,0,0,0,0,0,0,0
restaurante comer gostoso custo benefício,1,0,1,0,0,0,1,0
localizar música ambiente gosto comer delicioso atendimento excepcional,1,0,1,0,1,0,0,1
espaço conveniente horizontal im pé direito ruído ambiente cansativo casa cheio,1,0,0,0,0,0,0,0
bom diversidade corte carne região perfeito verdadeiro gourmet carne,0,0,1,0,0,0,0,0
ambiente tranquilo bom relaxar atendido educar comunicar falar produto parabéns atendimento ambiente maravilhoso rústico joelho porco deus parabéns,1,0,0,0,0,0,0,1
ambiente acolhedor familiar sabor cheiro,1,0,0,0,0,0,0,0
preço média excelente opção refeição,0,0,1,0,0,0,1,0
presente prato doce salgar café manhã jantar fruta aparecer delicar creme maçaricar estilo brullè acompanhar sorvete cumaru baunilha amazônico,0,0,1,0,0,0,0,0
clima amizade velho guarda excelente pagode qualidade,1,0,0,0,0,0,0,0
atendimento ótimo brinquedo interno externo cardápio almoço jantar dia hora rodízio pizza ótimo,1,0,1,0,0,0,0,1
confortável bom levar família,1,0,0,1,0,0,0,0
entradinha caldo tambaqui abrir ala experiência gastronômico,0,0,1,0,0,0,0,0
nosssa delícia melhor amburg comi música maravilhoso,0,0,1,0,0,0,0,0
super café delicioso,1,1,0,0,0,0,0,0
pizza bom,0,0,1,1,0,0,0,0
excelente variedade salada prato quente claro carne bom atendimento restaurante visitar deixar desejar churrascaria famoso centro,0,0,1,0,0,0,0,1
comida pirarucu camar viagem saboroso sobremês maravilhoso,0,0,1,0,0,0,0,0
andar metro deparar porta abrir volta entrar porta principal balcão colocamos comida chegar balcão carne encontrar resistencia servir carne qualidade inferior fria opção,1,0,1,0,0,0,0,1
garçom elielson excelente recepção,0,0,0,0,0,0,0,1
churrascaria qualidade bom carne variedade,0,0,1,1,0,0,0,0
Melhor restaurante,0,0,0,1,0,0,0,0
bom restaurante,0,0,0,1,0,0,0,0
HH vantajoso,0,0,0,0,0,1,0,0
Atendentes simpático,0,0,0,0,0,0,0,1
Ótimo churrasco preço justo,0,0,1,0,0,0,1,0
delicioso cerveja gelar,0,1,1,0,0,0,0,0
excelente ambiente atendente bom bom amigo,1,0,1,1,0,0,0,1
brinquedoteca espetacular criança adorar,1,0,0,0,0,0,0,0
paraense gostar mto arejar garçom mto eficiente esquecer pedido preço,1,0,0,0,0,0,1,1
bom pizzario,0,0,0,1,0,0,0,0
Gostei arejar ambiente familiar,1,0,0,0,0,0,0,0
bom bom super atencioso dedicar atender parabéns super recomer,0,0,0,0,0,0,0,1
preço justo,0,0,0,0,0,0,1,0
excelente funcionário merecer promoção cargo,0,0,0,0,0,0,0,1
noite rodízio pizza vario sabor salgar doce buffet massa preço ambiente localizar,1,0,1,0,1,0,1,0
experiência único,0,0,0,1,0,0,0,0
vinho pedida obrigatório mercado,0,0,0,0,0,0,1,0
pedida experimentar comida oriental passar franquia box manaus bairro cachoeirinha,0,0,1,0,0,0,0,0
garçom ambiente vir criança comida preço,0,0,1,0,0,0,1,1
Cerveja gelar copo gelado,0,1,0,0,0,0,0,0
ter prato pedido música alto barulho perturbador vindo teto experiência,1,0,1,1,0,0,0,0
restaurante duvida,0,0,0,1,0,0,0,0
bom custo benefício valer,0,0,0,0,0,0,1,0
Pedimos sanduíche misto croque monsieur suco fatia torto beijinho adorar real caro,0,0,1,0,0,0,1,0
privilegiar passar bom momento hora almoço medida,0,0,0,1,0,0,0,0
custo benefíco ótimo brinquedoteca banda tambaqui caldo peixe cortesio,1,0,1,0,0,0,1,0
Ótimo ambiente atendimento qualidade agilidade parabéns,1,0,0,0,0,0,0,1
pessoal recomer variedade ganhar premio revista excelente atendimento toicinho delicioso cheio paciente conseguir mesa tornar atrativo,0,0,0,0,0,0,0,1
bom,0,0,0,0,0,0,0,1
preço justo estacionamento fácil,0,0,0,0,1,0,1,0
Ótimo atendimento garçom comer preço justo ambiente agradável frequência,0,0,1,1,0,0,1,1
Ótimo restaurante,0,0,0,1,0,0,0,0
prato servido qualidade sabor preço bom,0,0,1,0,0,0,1,0
Tomamos café regional delicioso,0,1,0,0,0,0,0,0
bom rodízio pizza massa bom,0,0,1,0,0,0,0,0
super agradável música vivo,1,0,0,1,0,0,0,0
precisar melhorar petisco último semana passado pedir camarão empanar estar aspecto estranho estragar preço médio caro porção custar real,0,0,1,0,0,0,1,0
dúvida bom açaí frozen manau,0,0,1,0,0,0,0,0
,0,0,1,0,0,0,0,0
picanha manio proporcionar bom comida manau aler ambiente super confortavel,1,0,1,0,0,0,0,0
restaurante pequeno possuir estacionamento privado fácil estacionar carro proximidade restaurante,1,0,0,0,1,0,0,0
super agradável comer excelente preço média valer centavo investir jantar,0,0,1,1,0,0,1,0
lugar maravilhoso flutuante negro férias flutuante atendimento cerver gelar música qualidade dia belo visual,1,1,1,1,0,0,0,1
comida maravilhoso preço justo,1,0,1,0,0,0,1,0
super confortável combinario perfeito opção preço maravilhoso,1,0,1,0,0,0,1,0
dia sabar local qualidade preciso aguardar minuto escolhemois mesanino ficar térreo acreditar,0,0,0,0,0,0,0,1
ambiente,1,0,0,0,0,0,0,0
carne poder pedir carne,0,0,1,0,0,0,0,0
otimo familia amigo rodizio pizza variedade atendimento contento,0,0,1,1,0,0,0,1
ótimo experiência gastronômico bom restaurante,0,0,1,1,0,0,0,0
opção prato suco regional,0,1,1,0,0,0,0,0
otimo tomar cafe hora,0,1,0,0,0,0,0,0
Vale pena visita tir conclusão comida,0,0,0,1,0,0,0,0
ambiente família excelente cardápio,1,0,1,0,0,0,0,0
bonito café comida,1,1,1,0,0,0,0,0
único desfavor alto qualidade restaurante justificável,0,0,0,1,0,0,1,0
manhã excepcional item preço justo,0,0,1,0,0,0,1,0
agradável família amigo,0,0,0,1,0,0,0,0
maravilhoso contar atendimento tooooooop,0,0,0,1,0,0,0,1
bom amigo cerver gelar,0,1,0,1,0,0,0,0
parabéns família tradicional restaurante abençoer,0,0,0,1,0,0,0,0
temperar milkshake enjoativo,0,1,1,0,0,0,0,0
atendimento preço justo,0,0,0,0,0,0,1,1
Ótimo restaurante foto estilo cangaceiro rsrsrs,0,0,0,1,0,0,0,0
excelente recomer aconchegante atendimento impecável,1,0,0,1,0,0,0,1
fatia rsrs,0,0,1,0,0,0,0,0
atendimento uchoa atencioso,0,0,0,0,0,0,0,1
tranquilo calmo precisar sair cidade bom fugidinha loucura urbano,0,0,0,1,0,0,0,0
preço alto,0,0,0,0,0,0,1,0
restaurante opção carne forte oferecer combinação bacalhau,0,0,1,0,0,0,0,0
super agradável atendimento rápido atendente atencioso espaço criança preço acessível ótimos produto,1,0,1,1,0,0,1,1
atendimento excelente ótimo casa divertir amigo amizade,0,0,0,1,0,0,0,1
animar experiência gastronômico passeio Lounges meso ar livre música qualidade piscinar rio Negro vista linda pôr sol banheiro limpo traslar barco bar atendimento atencioso garçom,1,0,1,0,0,0,0,1
Amamos atendimento garcon treinamento super atencioso paciente solicitação Ja promover,0,0,0,0,0,0,0,1
Ótimo ambiente excelente atendimento bom preço comida recomendar,1,0,1,0,0,0,1,1
Gostamos ambiente quantidade pessoa servir comida vir saboroso atendimento garçom excelente tentar próxima ir ficar mesa servir,1,0,1,0,0,0,0,1
Maravilhoso notar cerveja gelar mega atendimento notar valer,0,1,0,0,0,0,0,1
último quantidade proteina fruto mar prato diminuir,0,0,1,0,0,0,0,0
restaurante gostar frequentar adorar paladar ambiente gostoso atendimento notar,1,0,1,0,0,0,0,1
bar localizar servir bom sanduíche pernil cerveja gelar encontro jornalista boemia cidade,0,1,1,0,0,0,0,0
arrumar comida preço justo,1,0,1,0,0,0,1,0
contrário cafeteria haver bom acessível opção,0,0,0,1,0,0,0,0
atendimento impecável comida,0,0,1,0,0,0,0,1
mesa ficar distribuír quarto,0,0,0,0,0,1,0,0
excelente,0,0,0,1,0,0,0,0
ótimo super recomer,0,0,0,1,0,0,0,0
preço comida drink mto bom,0,1,1,0,0,0,1,0
passar prato ingrediente descrito casa funcione direito presente,0,0,1,0,0,0,0,0
péssimo atendimento comida car fria suco caixa,0,0,1,0,0,0,0,1
Ótimo custo benefício,0,0,0,0,0,0,1,0
piores pizza comi participar rodízio família dia criança massa pizza cruo borda preto queimar pizza nome diferente gosto salgar ingrediente parecer,0,0,1,0,0,0,0,0
Ótimo,1,0,0,1,0,0,0,0
Cerveja gelar conta músico bom tocar,1,1,0,0,0,0,0,0
atenção item rotatividade solucionario atendimento garçom satisfatório,0,0,0,0,0,0,0,1
agradável decoração criativo serviço atencioso,1,0,0,1,0,0,0,1
restaurante razoável,0,0,0,1,0,0,0,0
admirar ser bom restaurante classificar último ano,0,0,0,1,0,0,0,0
encontrar adjacência privado possuir preço fixo aceitar trocado,0,0,0,0,0,1,0,0
Ótimo custo benefício,0,0,0,0,0,0,1,0
almoço estilo selfr service comer pagar preço justo,0,0,1,0,0,0,1,0
bom churrascaria,0,0,0,1,0,0,0,0
ambiente excelente atendimento prato delicioso,1,0,1,0,0,0,0,1
shopping ponta negro agitar,0,0,0,1,0,0,0,0
Gostei atendente mesa crer ser padrão,0,0,0,0,0,0,0,1
acochegante ambiente agradável,1,0,0,0,0,0,0,0
loca,0,0,0,0,0,1,0,0
agradável recebir solícito gente,0,0,0,1,0,0,0,1
preço justo,0,0,0,0,0,0,1,0
comida atendimento prato típico ambiente agradável sobremês delicioso,1,0,1,0,0,0,0,1
excelente confortável atendimento variedade comida saboroso,1,0,1,1,0,0,0,1
fria espalhar pedir maravilhoso valer pena paguei,0,0,1,0,0,0,0,0
achar fantástico aconselho turista conhecer,0,0,0,1,0,0,0,0
ter cozinheiro linha visível tempo mesa ser limpa parecer encontrar garçom difícil encontrar,1,0,0,0,0,0,0,1
atendimento excelente comer alimento preparar,0,0,1,1,0,0,0,1
bom curtir cerveja geladinho música brasileiro,1,1,0,0,0,0,0,0
ambiente família,1,0,0,0,0,0,0,0
maravilhoso música vivo sensacional atendimento rápido garçom Izaquiel iluminação excelente self maravilhoso,1,0,1,0,0,0,0,1
ambiente ar condicionado,1,0,0,0,0,0,0,0
Ótimo divertir levar família amigo,0,0,0,1,0,0,0,0
ambiente ocasião especial,1,0,0,0,0,0,0,0
restaurante self service imenso variedade opção deliciosa,0,0,1,0,0,0,0,0
cachaçaria vigilância sanitária encontrar carne estragar coragem comer,0,0,1,1,0,0,0,0
Ótimo ambiente agradável bom atendimento comida delicioso,1,0,1,1,0,0,0,1
restaurante simples comida saboroso bom atendimento,0,0,1,0,0,0,0,1
ambiente,1,0,0,0,0,0,0,0
excelente atendimento,0,0,0,0,0,0,0,1
excelente atendimento comida,0,0,1,0,0,0,0,1
almoço excelente,0,0,1,0,0,0,0,0
simples refeição rápido qualidade,0,0,1,1,0,0,0,0
restaurante excelente,0,0,0,1,0,0,0,0
Ótimo,0,0,0,1,0,0,0,0
atendimento excelente variedade sabor ambiente agradável,1,0,1,0,0,0,0,1
Gostei ambiente atendimento comida recomer pessoa gostar café regional,1,1,1,0,0,0,0,1
,0,0,0,1,0,0,0,0
Ótimo ambiente ótimas bebida,1,1,0,0,0,0,0,0
aconchegante comida amazonense delicioso requintar,1,0,1,0,0,0,0,0
atendimento impecável,0,0,0,0,0,0,0,1
Ótimo atendimento alimento fazer confiável preço,0,0,1,0,0,0,1,1
Super maravilhoso,0,0,0,1,0,0,0,0
atendimento maravilhoso sabor incrível,0,0,1,0,0,0,0,1
música alto,1,0,0,0,0,0,0,0
bom amigo familiar,0,0,0,1,0,0,0,0
comida regional servido atendimento,0,0,1,0,0,0,0,1
gostar curtir samba,1,0,0,0,0,0,0,0
pizza recomendar qualidade pizza excelente comer sushi recomendar chegueir 19H demorar eternidade começar sevir sushi dia anterior alga incomestível opção sushi decepção total dinheiro jogar lixo,0,0,1,0,0,0,0,1
agradavel cerveja geladissima variedade petisco joelho porco defumar experimentar cacharia excelente ambiente por atendimento loja deixar desejar,1,1,1,0,0,0,0,1
Recomendo bom opção,0,0,0,1,0,0,0,0
achar pequeno precisei dividir mesa comida valer pena,1,0,1,0,0,0,0,0
atendimento bom,0,0,0,0,0,0,0,1
agradável,0,0,0,1,0,0,0,0
rua qualidade preço acessível cerveja,1,0,0,0,0,0,1,0
atendimento diferencial muitíssimos atendir gente indicar torta banana sobremês,0,0,0,0,0,0,0,1
ambiente iluminar acústico prévio melhorar conversa baixo som acabar ser ficar elevar,1,0,1,0,0,0,0,0
recepção entrada péssimo,0,0,1,0,0,0,0,0
música vivo ter música ambiente,1,0,0,0,0,0,0,0
ambiente,1,0,0,0,0,0,0,0
comida espetacular atendimento excelente,0,0,1,0,0,0,0,1
ótimas variedade pizza,0,0,1,1,0,0,0,0
agradável custo benefício,0,0,0,1,0,0,1,0
preço,0,0,0,0,0,0,1,0
Ótimo comer delicioso pizza rodizio massa ambiente climatizar familiar atendimento notar ótimo localização,1,0,1,0,1,0,0,1
comida mexicano saborosíssima guacamole maravilhoso parabéns,0,0,1,0,0,0,0,0
gente bonito comer beber gosto,1,1,1,0,0,0,0,0
cachaça uva maravilhoso,0,1,0,0,0,0,0,0
preço acessível comida maravilhoso,0,0,1,0,0,0,1,0
possuir estacionamento exclusivo espaço tirar foto criança brincar,1,0,0,0,1,0,0,0
dia banheiro cuidado ter sabão lavar mão,1,0,0,0,0,0,0,0
elaborar molho razoável bacano,0,0,1,1,0,0,0,0
Excelentíssimo restaurante especialidade carne sol bom carne sol servir,0,0,1,1,0,0,0,0
recepcionista educado gentil,0,0,0,0,0,0,0,1
excelente,0,0,0,1,0,0,0,0
padrão qualidade restaurante bom custo benefício happy hour entrada bebida custar metade preço normal,0,0,0,0,0,0,1,0
experiência maravilhoso atender garçom super recomer comer ótimo atendimento excelente ambiente maravilhoso nota,1,0,1,1,0,0,0,1
data comemorativo atendimento demorar,0,0,0,0,0,0,0,1
agradabilíssimo música vivo semana,1,0,0,0,0,0,0,0
maravilhoso agradavél acolhedor comida preço Jsuto,0,0,1,0,0,0,1,0
ambiente espaçoso atendimento rápido,1,0,0,0,0,0,0,1
prato bom custo benefício cheinho camarão caipriroska chop dobro ate 20h,0,1,1,0,0,0,1,0
ambiente agradável som maravilhoso,1,0,0,0,0,0,0,0
atendimento excepcional restaurante maravilhoso bom trilha sonoro imaginar,1,0,0,1,0,0,0,1
restaurante atendimento espertacular garçom andersonr excelente ameir prato viagem camar internacional maravilhoso amiga indicar trabalhar restaurante voltarei confraternizar família voltarei incrível,0,0,1,1,0,0,0,1
decoração belíssima sabor comida igual culinária paraense,1,0,1,0,0,0,0,0
Opção vegetariano ótimo qualidade,0,0,1,0,0,0,0,0
Melhor comer picanha amigo familiar,0,0,1,0,0,0,0,0
ótimo churrascaria localização,0,0,0,1,1,0,0,0
Existem estabelecimento comida incrementar pagar,0,0,1,0,0,0,1,0
filha contato rio abaré ambiente tranquilo familiar seguro bom experiência mundo,1,0,0,1,0,0,0,0
preço acessível,0,0,0,0,0,0,1,0
ótimo recepção preço incrível sentir gosto mina trem,0,0,1,0,0,0,1,1
preço justo,0,0,1,0,0,0,1,0
excelente restaurante servir carne qualidade atendimento,0,0,1,1,0,0,0,1
Opção familiar excelente,0,0,0,1,0,0,0,0
comida faltar som ambiente,1,0,1,0,0,0,0,0
lanche rápido noite madrugar pizza dobro justo,0,0,1,0,0,0,1,0
bar tradicional amazonense pessoa gostar cervejinha gelar música vivo,1,1,0,1,0,0,0,0
Possui estacionamento mesa sinuca pista Boliche espaço infantil jogo eletrônico,1,0,0,0,1,0,0,0
comida excelente preço justo,0,0,1,0,0,0,1,0
sanduiche mortadela carne sol alto restaurante aventur gastronomia bolinho feijoar pato tucupi filé pirarucu,0,0,1,0,0,0,0,0
atendimento excelente carta vinho,0,1,0,0,0,0,0,1
atendimento simpático,0,0,0,0,0,0,0,1
preço razoável atendimento ambiente agradável cardápio variado bom opção bebida gostar cachaça ideal,1,1,0,0,0,0,1,1
caldo piranha surpresa provei seguida assar servir folha bananeira valer experimentar,0,0,1,0,0,0,0,0
preço razoável,0,0,0,0,0,0,1,0
atendir cerimônia simples pedir desculpa,0,0,0,0,0,0,0,1
Ótimo atendimento cerveja gelar,0,0,1,0,0,0,0,1
ambiente agradável música,1,0,0,0,0,0,0,0
ambiente excelente,1,0,0,0,0,0,0,0
ótim opção tira gosto cerveja gelado atendimento demorar valer pena empório variedade,0,1,1,1,0,0,0,1
imenso atraso entrega recomendar,0,0,0,0,0,0,0,1
preço região elevar bar acompanhar serviço tira gosto,0,0,0,0,0,0,1,0
ambiente sofisticar atendimento ótimo moqueca cearense misturar delícia,1,0,1,0,0,0,0,1
excelente atendimento cardápio incrível,0,0,1,0,0,0,0,1
qualidade bebida geladinha bom ambiente família,1,1,1,0,0,0,0,0
preço acessível opção levar consideração buscar restaurante prato típico região,0,0,1,0,0,0,1,0
sobremesa petit gateau chocolate cupuaçu,0,0,1,0,0,0,0,0
restaurante opção sabor saboroso carne sol joelho suíno açaí,0,0,1,0,0,0,0,0
falar almoço único horário conhecer estabelecimento,0,0,0,0,0,1,0,0
agradável atendimento rodízio excelente,0,0,1,1,0,0,0,1
ambiente detalhe contar decoração enfase material região,1,0,0,0,0,0,0,0
bom kikao cidade,0,0,1,0,0,0,0,0
contando excelente instalação situar coração gastronômico bairro casa possuir cardápio variado cozinha internacional leve toque regionidade prato agradar clientela diversificar,1,0,1,0,0,0,0,0
comida maravilhosa preço justo,0,0,1,0,0,0,1,0
lir atendimento serviço impecável bom opção cardápio desejar sabor,1,0,1,0,0,0,0,1
saber tornar atendimento impecável,0,0,0,0,0,0,0,1
atendimento excelente comida opção salar,0,0,1,0,0,0,0,1
ter serviço frequentador assíduo cair qualidade último,0,0,0,0,0,0,0,1
sobremesa famoso cocada forno sorvete torta banana,0,0,1,0,0,0,0,0
Ótimo espaço evento temático tornar bonito,1,0,0,0,0,0,0,0
bom apreciar natureza tomar banho rio curtir sol proporcionar,1,0,0,0,0,0,0,0
ribeirinho amazônico banzeiro agitação água fazer vento,0,0,0,0,0,1,0,0
ambiente música atrapalhar conversa paralelo atendimento excelente atenção mesa atendente,1,0,0,0,0,0,0,1
atendimento maravilhoso garçom experiência ótimo prato maravilho ambiente,1,0,1,0,0,0,0,1
regional petisco curtir,0,1,1,0,0,0,0,0
ótimo opção pessoal demorar atender entrega,0,0,0,1,0,0,0,1
prato servir atendimento preço justo valer pena conferir,0,0,1,0,0,0,1,1
comida fresquinho feito qualidade,0,0,1,0,0,0,0,0
atendimento excelente comido nota,0,0,1,0,0,0,0,1
preço bom,0,0,0,0,0,0,1,0
Trata restaurante tradicional indicar pessoa cidade,0,0,0,1,0,0,0,0
Ótimo atendimento comer excelente sorvete quantidade mostrar cardápio,0,0,1,0,0,0,0,1
pizzar amplo espaço direito criança sabor médio,1,0,1,1,0,0,0,0
ambiente noir intimisto passar noite bistrô ida ótimo lembrança francês,1,0,0,0,0,0,0,0
comida qualidade atendimento excelente,0,0,1,0,0,0,0,1
agradável atendimento,0,0,0,1,0,0,0,1
almoço rápido horário pico funcionário arrumar salão experiência horrível,0,0,0,1,0,0,0,1
acessível,0,0,0,0,0,0,1,0
Ótimo restaurante anexo prato típico,0,0,1,1,0,0,0,0
biblioteca interessante,1,0,0,0,0,0,0,0
maionese ruim acompanhar peixe frito,0,0,1,0,0,0,0,0
preço top opção cardápio atendente super rápido solícito,0,0,1,0,0,0,1,1
temperar carne moído colocar ingrediente ficar parecido comida mexicano,0,0,1,0,0,0,0,0
ambiente agradável ótimo recepção comida excelência peixe água boca casa dispor brinquedoteca deixar criança vontade serviço manobrista super recomer restaurante,1,0,1,0,0,0,0,1
torto,0,0,0,0,0,1,0,0
restaurante premiado comida regional,0,0,1,1,0,0,0,0
total climatizar,1,0,0,0,0,0,0,0
atendimento excelente atencioso atendimento notar,0,0,0,0,0,0,0,1
atendimento garçom excelente prato escolher câmara búzio música ambiente maravilhoso,1,0,1,0,0,0,0,1
otimo ambiente possuir estacionamento pequeno existir rua restaurante,1,0,0,0,1,0,0,0
apreciar espaço chegar expediente avaliar ser carne servido top,0,0,1,0,0,0,0,0
amo atendimento,0,0,0,0,0,0,0,1
atendimento excelente ambiente agradável musica vivo preço razoável recomer,1,0,1,0,0,0,1,1
bom restaurante tradicional,0,0,0,1,0,0,0,0
pitoresco localizar centro histórico cidade frequentar turista possuir bom atendimento,0,0,0,1,0,0,0,1
ambiente agradável conversar amigo,1,0,0,0,0,0,0,0
agradável calmo pessoa educar atender,0,0,0,1,0,0,0,1
maravilhoso bom atendimento,0,0,0,1,0,0,0,1
ambiente climatizar atendimento rápido pratico variedade prato opcional bom picanha cidade sabor inconfundível bom bebida sobremeso,1,0,1,0,0,0,0,1
agradável família amigo atendimento rápido comer saboroso preço justo,0,0,1,1,0,0,1,1
