sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
pleno feira unidade manauaro mesa ocupar demonstrar prestígio local turista,0,0,0,0,0,1,0,0
excelente opção cozinha regional,0,0,0,1,0,0,0,0
comida preço justo,0,0,1,0,0,0,1,0
lir café saboroso,0,1,0,1,0,0,0,0
regional colaborador atento cliente,0,0,1,0,0,0,0,1
comida variar interessante,0,0,1,1,0,0,0,0
provar prato,0,0,0,0,0,1,0,0
Ótimo,0,0,0,1,0,0,0,0
café tapioca omelete qualidade,0,1,1,0,0,0,0,0
formiga saúva ótimo opção,0,0,1,1,0,0,0,0
atendimento agradável estacionamento preço justo,0,0,0,1,1,0,1,1
comemoração especial,0,0,0,1,0,0,0,0
tradicional restaurante excelente variedade comida prato sofisticar culinária diversificado ambiente adequar modernidade,1,0,1,1,0,0,0,0
gostoso fácil estacionar atendimento excelente,0,0,1,0,1,0,0,1
ambiente tranquilo ótimo opção,1,0,0,1,0,0,0,0
atendimento perfeito café bom,0,1,0,1,0,0,0,1
Apresentação alto prato sabor tempero deixar prato ruim poder melhorar sabor,0,0,1,0,0,0,0,0
,0,0,0,1,0,0,0,0
atendimento preciso refrigeração,1,0,0,0,0,0,0,1
bom atendimento comer bom,0,0,1,0,0,0,0,1
bom kikao,0,0,1,0,0,0,0,0
excelente cidade,0,0,0,0,1,0,0,0
Melhor restaurante,0,0,0,1,0,0,0,0
Ótimo atendimento adorar ambiente comer externo climatizar,1,0,0,0,0,0,0,1
atendimento aconchegante,1,0,0,0,0,0,0,0
Otimo cerveja gelar ambiente legal,1,1,0,1,0,0,0,0
preço justo,0,0,0,0,0,0,1,0
garçom atender hora presente recomendar,0,0,0,0,0,0,0,1
comida delicioso preço justo,0,0,1,0,0,0,1,0
massa restaurante indico amigo,0,0,0,1,0,0,0,0
pizzaria amplar climatizar limpa pizza ótimo qualidade massa fino cobertura medida certo bordo salpicar gergelim,1,0,1,0,0,0,0,0
boM atendimento equipe casa,0,0,0,0,0,0,0,1
funcionário atencioso pizza maravilhosa massa fino cozido delícia ambiente super agradável,1,0,1,0,0,0,0,1
casarão antigo dar restaurante ambiente acolhedor cardápio magnífico,1,0,1,0,0,0,0,0
restaurante,0,0,0,1,0,0,0,0
Ótimo ambiente evento especial aniversário confraternização atendimento garçom,1,0,0,0,0,0,0,1
Gostei bom,0,0,0,1,0,0,0,0
buscar diversão preço justo,0,0,0,1,0,0,1,0
restaurante atendimento ágil casa lotar preço justo,0,0,0,1,0,0,1,1
preço médio pessoa prato bom,0,0,1,0,0,0,0,0
música cerveja gelar,1,1,0,0,0,0,0,0
bom atendimento sabor maravilhoso super organizar,0,0,1,0,0,0,0,1
ambiente familiar comida preço justo,1,0,1,0,0,0,1,0
casa especializar comida paraense objetivo satisfazer cliente,0,0,1,0,0,0,0,0
agradável limpo organizar atendimento excepcional parabéns atendente cabelo ágil sair correr entregar pedido,1,0,0,1,0,0,0,1
ambiente agradável comer delicioso bom bom benefício,1,0,1,0,0,0,1,0
opção provar típico café regional,0,1,0,0,0,0,0,0
Nota atendimento chopp geladinho petisco delicioso casquinha caranguejo,0,1,1,0,0,0,0,1
bar intimisto bom,0,0,0,1,0,0,0,0
pizza perfazer,0,0,1,0,0,0,0,0
Limpo bonito comer saboroso recomer,1,0,1,0,0,0,0,0
preço justo,0,0,0,0,0,0,1,0
Ótima experiência comida,0,0,1,1,0,0,0,0
visita surpreer sabor execução perfeito prato,0,0,1,0,0,0,0,0
atendimento garçom educado gostar verdade,0,0,0,0,0,0,0,1
preço razoável valer pena experiência gastronômico,0,0,1,0,0,0,1,0
comida impecável carta vinho bonito atendimento,1,1,1,0,0,0,0,1
Ótimo adorar clima agradável acolhedor atendimento rápido maravilhoso preter voltar,1,0,0,0,0,0,0,1
gelar,0,1,0,0,0,0,0,0
açaí excelente,0,0,1,0,0,0,0,0
curtar vida noturno valer pena visitar,0,0,0,1,0,0,0,0
excelente combo preço justo,0,0,0,0,0,0,1,0
comida cearense acompanhar ambiente agradável atendimento climatização localização,1,0,1,0,1,0,0,1
confortável atendimento bom café região,1,1,0,0,0,0,0,1
atendimento sensacional,0,0,0,0,0,0,0,1
ambiente bom atendimento ágil sabor maravilhoso restaurante barato compensar sabor,1,0,1,0,0,0,1,1
preço barato qualidade conseguir fugir preço alto,0,0,0,0,0,0,1,0
Ótimo ambiente,1,0,0,0,0,0,0,0
peixar bom custo benefício,0,0,0,1,0,0,1,0
atencioso educar,0,0,0,0,0,0,0,1
entrada couvert excelente bom camar atendimento alto fazer,1,0,1,0,0,0,0,1
ambiente super agradável,1,0,0,0,0,0,0,0
atendimento reserva horrível fiz reserva hora cheguei nome irresponsabilidae,0,0,1,0,0,0,0,1
incrível dono super receptivo perguntar estar confortável,0,0,0,1,0,0,0,1
atendimento excelente rodizio maravilhoso comer bonito estacionamento preço alto,1,0,1,0,1,0,1,1
comer ótimo preço,1,0,1,0,0,0,1,0
Jantar maravilhoso comer delicioso tortinha limao atendimento igual garçon educar cordial,0,0,1,0,0,0,0,1
otimo opção,0,0,0,1,0,0,0,0
café delicioso,0,1,0,0,0,0,0,0
divertido agradável,0,0,0,1,0,0,0,0
comida qualidade atendimento preço acessível,0,0,1,0,0,0,1,1
Requintado comida maravilhoso,0,0,1,0,0,0,0,0
Ótima opção gastronomia regional norte nordestino,0,0,1,0,0,0,0,0
Ótimo restaurante,0,0,0,1,0,0,0,0
excelente opção,0,0,0,1,0,0,0,0
refrigerante quente educação funcionário estrangeiro,0,0,1,0,0,0,0,1
ambiente agradável café papo amigo,1,1,0,0,0,0,0,0
bom opção comer peixe regional,0,0,1,0,0,0,0,0
confortável,1,0,0,1,0,0,0,0
Ótimo sabor pizza massa,0,0,1,1,0,0,0,0
ambiente barulho distrair praticar jogo,1,0,0,0,0,0,0,0
amar comida restaurante gostoso achar doselhor,0,0,1,1,0,0,0,0
rodízio deixar desejar massa estar sal pizza dificuldade corte massa ser duro difícil acesso corte,0,0,1,0,0,0,0,0
vou comemorar restaurante agradável carne delicioso sobremeso bom limpo bebida agradável garçom simpático restaurante,1,1,1,1,0,0,0,1
recebir dono oferecer indicar prato petisco,0,0,0,0,0,0,0,1
preço justo oferecer,0,0,0,0,0,0,1,0
excelente atendimento fazer garçom,0,0,0,0,0,0,0,1
comida saboroso ambiente agradável atendimento excelente funcionário deixar desejar,1,0,1,0,0,0,0,1
prato individual vergonha prato pessoa individual,0,0,1,0,0,0,0,0
Andre mandar ser compreensível solicitação especial criança,0,0,0,0,0,0,0,1
Ótimo ambiente comer,1,0,1,0,0,0,0,0
top bom churrascaria,0,0,0,1,0,0,0,0
restaurante obrigatório conhecer,0,0,0,1,0,0,0,0
servir bebida cachacinha regional acolhedor espaçoso,1,1,0,0,0,0,0,0
noite,0,0,0,0,0,1,0,0
espetinho gostoso molho mostarda mel mt,1,0,1,0,0,0,0,0
temático agradável,0,0,0,1,0,0,0,0
bar obrigatório dia semana,0,0,0,1,0,0,0,0
gostoso comida excelente atendimento,0,0,1,1,0,0,0,1
barato atendimento bom ter coco cachorro pisar planejar rico preparar bolso,1,0,0,0,0,0,1,1
Super educar prestativo Música ambiente gostar playlist Parabéns,1,0,0,0,0,0,0,1
bom reunir amigo família beber ótimos tira gosto ambiente,1,1,1,1,0,0,0,0
comida rápido aparência sabor deixar desejar preço alto cobrar,0,0,1,0,0,0,1,1
prato delicioso elegante,0,0,1,0,0,0,0,0
ambiente legal super divertido família amigo desejar comemoração,1,0,0,0,0,0,0,0
comida excelente preço absurdo,0,0,1,0,0,0,1,0
maravilhoso,0,0,0,1,0,0,0,0
Ótimo atendimento bom recomer,0,0,0,1,0,0,0,1
Antigo canto intelectual habitar jovem boêmio estrangeiro aventurar experimentar seiva,0,0,0,0,0,1,0,0
maravilhoso comida delicioso,0,0,1,1,0,0,0,0
preço ambiente imaginamos gastar,1,0,0,0,0,0,1,0
bom opção ter atendimento consistente prato ser delicioso,0,0,1,0,0,0,0,1
bar tradicional samba raiz popular simples público variar cerveja gelar,1,1,0,1,0,0,0,0
una carne medida certo sabor excelente volume,0,0,1,0,0,0,0,0
ambiente super agradável carne atendimento excelente cerveja gelar,1,1,1,0,0,0,0,1
cardápio internacional foco lógico bacalhau,0,0,1,0,0,0,0,0
localização estratégico ficar shoppings badalar,0,0,0,0,1,0,0,0
atendimento ambiente tranquilo confortável,1,0,0,0,0,0,0,1
ficar centro histórico cidade valer pena conhecer,0,0,0,1,0,0,0,0
ambiente comer bom qualidade,1,0,1,0,0,0,0,0
alimentação qualidade Natal chefe cozinha top,0,0,1,0,0,0,0,1
espaço legal atendimento,1,0,0,0,0,0,0,1
happy hourr,0,0,0,1,0,0,0,0
restaurante localizar bom,0,0,0,0,1,0,0,0
excelente serviço comida,0,0,1,1,0,0,0,1
sábado dia,0,0,0,0,0,1,0,0
ambiente música bom controle comanda,1,0,0,0,0,0,0,1
atoa figurar principal restaurante pai,0,0,0,1,0,0,0,0
ambiente agradável carne sol delicioso guarnição altura atendimento razoável domingo casa cheio sinal comida preço razoável,1,0,1,0,0,0,1,1
Qualidade bom preço,0,0,0,0,0,0,1,0
vinho preço regular,0,1,0,0,0,0,1,0
ambiente excelente comer gostoso preço música vivo,1,0,1,0,0,0,1,0
maravilhoso agradável comida maravilhoso recomer,0,0,1,1,0,0,0,0
Ótimo,0,0,0,1,0,0,0,0
Ótimo reunir amigo comer pizza gostoso,0,0,1,1,0,0,0,0
preço média prato original,0,0,1,0,0,0,0,0
justificar nota,0,0,0,0,0,1,0,0
maravilhoso haver preço ótimo pessoa,0,0,1,0,0,0,1,0
massa,0,0,1,0,0,0,0,0
Asinhas delicioso,0,0,1,0,0,0,0,0
bonito excelente atendimento comida super saboroso parabéns,1,0,1,0,0,0,0,1
ótimo experiência agradável ótimo comer excelente atendimento,0,0,1,1,0,0,0,1
petisco alto qualidade ambiente familiar,1,0,1,0,0,0,0,0
forte calçada alto bolinho bacalhau gostoso caro,0,0,1,0,0,0,1,0
Vale pena experimentar culinária amazonense dose requinte,0,0,1,0,0,0,0,0
Ótimo atendimento sanduíche saboroso excelente ambiente seleção música,1,0,1,0,0,0,0,1
prpvasconcelo lindo,0,0,0,0,0,1,0,0
vasto opção bebida preço acessível,0,1,0,0,0,0,1,0
super gosto,0,0,1,0,0,0,0,0
localização excelente posto shopping ponta negro complexo restaurante possuir estacionamento,0,0,0,0,1,0,0,0
cozinha agitação nome jovem chef fama utilizar elemento inusitar cozinha regional fincar pé capital paulista filial,0,0,0,0,0,0,0,1
releitura perfeito prato tradicional brasileiro amazonense,0,0,1,0,0,0,0,0
montar almoço entrada prato principal sobremês,0,0,0,0,0,1,0,0
Noite agradável tratamento atencioso rápido garçom atencioso amigável valer pena,0,0,0,0,0,0,0,1
filial coco bambu excelente,0,0,0,1,0,0,0,0
custo benefício,0,0,0,0,0,0,1,0
atendimento preço somatizar delícia pizza,0,0,1,0,0,0,1,1
localização,0,0,0,0,1,0,0,0
experiência,0,0,0,1,0,0,0,0
atendimento excelente prestativo gentis,0,0,0,0,0,0,0,1
Ótimo comida ambiente super agradável,1,0,1,1,0,0,0,0
opção escolher surpreendir,0,0,1,0,0,0,0,0
ambiente atendimento comida divino,1,0,1,0,0,0,0,1
opinião bom churrascaria legal,0,0,0,1,0,0,0,0
Garçons atencioso comer qualidade estacionamento,0,0,1,0,1,0,0,1
Ótimo preço experiência,0,0,0,1,0,0,1,0
Ótimas carne,0,0,1,0,0,0,0,0
experiência maravilhoso gastronomia amazonense,0,0,1,0,0,0,0,0
restaurante surpreender faixada apagar entramos surpresa comer atendimento preço justo,1,0,1,0,0,0,1,1
desejar conhecer bom ambiente saborear ótimos prato roteiro,1,0,1,0,0,0,0,0
atendimento perfeito comer delicioso ótimo companhia,0,0,1,0,0,0,0,1
bar pequeno bom promoção,1,0,0,0,0,0,1,0
acreditar dia errar demorar minuto atendir hora chegar almoço bom bom atendimento demorar,0,0,0,1,0,0,0,1
localizar estacionamento ar comida,0,0,1,0,1,0,0,0
trabalhoso ficar rua movimentar,0,0,0,0,1,0,0,0
comida preço justo,0,0,1,0,0,0,1,0
excelente atendir,0,0,0,1,0,0,0,1
preço alto prato servido dividir pessoa preço compensa,0,0,1,0,0,0,1,0
padrão ser manter abertura cliente habitual,0,0,0,1,0,0,0,0
comida saboroso atendimento custo benefício,0,0,1,0,0,0,1,1
restaurante estacionamento precisar subir escar especialista preço médio prato servir porção,0,0,1,1,1,0,0,0
comida saboroso atendimento pizza delicioso,0,0,1,0,0,0,0,1
atendimento excelente pitoresco comer saboroso bom menu,0,0,1,1,0,0,0,1
agradável atendimento musica ambiente variedade bebida caldo entrada prato,1,1,1,1,0,0,0,1
comida maravilhoso super desconto beber incrível,0,1,1,0,0,0,1,0
comida típico português cerveja super gelar,0,1,1,0,0,0,0,0
dúvida bom restaurante cidade assunto churrasco carne delicioso acompanhanto bom,0,0,1,1,0,0,0,0
buffet maravilhoso opção carne alto preço cobrar,0,0,1,0,0,0,1,0
cabloquino delicia ambiente gostoso preço compatível,1,0,1,0,0,0,1,0
tranquilo poluição sonoro ótimo comer divido criança pequeno,1,0,1,0,0,0,0,0
buffet bom gostar variedade fiorentina,0,0,1,0,0,0,0,0
restaurante culinária português longo tradição ano decepcionar amante bacalhoada diverso variedade,0,0,1,1,0,0,0,0
péssimo gente escrotar garçonete gerente dona dono gente,0,0,0,0,0,0,0,1
restaurante bom deixei frequentar motivo atendimento caótico precisar implorar garçom atender comida chegar separar mesa ser carne minuto acompanhamento contar qualidade comida decair,0,0,1,1,0,0,0,1
passeio meso ar livre cobrir aceitar cartão atendimento atencioso experiência,1,0,0,1,0,0,0,1
excelente criança brincar,0,0,0,1,0,0,0,0
restaurante servir pizza massa bom qualidade preço acessível caber bolso,0,0,1,1,0,0,1,0
tradicional,0,0,0,1,0,0,0,0
cardápio legal Entrada pastel pato tambaqui show achar preço excessivo,0,0,1,0,0,0,1,0
variedade cerveja importado ótimos prato,0,1,1,0,0,0,0,0
atendimento poder receber atenção especial,0,0,0,1,0,0,0,1
comida preço mediano garçom gnt atender esqueci nome diferente nome gnt,0,0,1,0,0,0,1,1
excelente opção cardápio comida japonês,0,0,1,0,0,0,0,0
comida maravilhoso,0,0,1,0,0,0,0,0
forte happy hourr bom custo benefício,0,1,0,1,0,0,1,0
restaurante banzeiro sentir clima melancólico,1,0,0,0,0,0,0,0
divertido poder meso externo,1,0,0,1,0,0,0,0
excelente gostoso,0,0,1,1,0,0,0,0
pizza masso macia ambiente agradável familiar pizza saboroso super recomer,1,0,1,0,0,0,0,0
filial estádio haver ala ar condicionado refrigerada ventilador,1,0,0,0,0,0,0,0
procurar experiência gastronômico completo música comer delicioso ambiente acolhedor recomer,1,0,1,0,0,0,0,0
ambiente agradável serviço comer delicioso pizza fino razão tostar,1,0,1,0,0,0,0,1
Ambiente familiar pizza gostoso atendimento excelência parabéns,1,0,1,0,0,0,0,1
comida atendimento excelente cardápio diversificado ambiente agradável recomendável família jantar romântico,1,0,1,0,0,0,0,1
incrível comida,0,0,1,1,0,0,0,0
ribeirinho amazônico banzeiro agitação água fazer vento,0,0,0,0,0,1,0,0
Ótimo atendimento equipe atencioso educar,0,0,1,1,0,0,0,1
excelente restaurante cardápio refinar especiaria regional,0,0,1,1,0,0,0,0
comida farto saboroso preço ótimos atendimento satisfatório ambiente familiar,1,0,1,0,0,0,1,1
localizar restaurante verificar falha,0,0,0,1,1,0,0,0
preço normal opção cerveja artesanal opção petisco,0,1,1,0,0,0,1,0
agradável atendimento comida delicioso,0,0,1,1,0,0,0,1
maneira simples bom atendimento classe internacional prato servir maneira singular,0,0,1,0,0,0,0,1
excelente recomer aconchegante atendimento impecável,1,0,0,1,0,0,0,1
negativo ar condicionado interno refrigerar ambiente,1,0,0,0,0,0,0,0
ótimo opção conhecer gastronomia,0,0,1,0,0,0,0,0
restaurante bonito super confortável comida,1,0,1,0,0,0,0,0
ambiente agradável amplo bela vista rio negro,1,0,0,0,0,0,0,0
atendimento ótimo caipirer delicioso chopp gelar,0,1,0,0,0,0,0,1
querer cupom ter data limite cliente fiel preciso manter vida rsrs,0,0,0,0,0,1,0,0
experiência,0,0,0,1,0,0,0,0
Ótimo ambiente climatizar bom atendimento localização comido perfeito apresentar bom açaí,1,0,1,1,1,0,0,1
ambiente sensacional atendimento incrível comer preçar,1,0,1,0,0,0,1,1
nao puder experiência culinário completo optamosr mnu dia,0,0,1,0,0,0,0,0
cardápio sofisticar tipico variar bom vinho,0,1,1,0,0,0,0,0
cozinha delicioso prato preparar tempero suave sintonia recomendação atual nutricionista,0,0,1,0,0,0,0,0
Adorei cachaça levantar pau tradicional região gostar entrada joelho boi delicia chopp gelar,0,1,1,0,0,0,0,0
carne diversos acompanhamento saboroso atendimento maravilhoso,0,0,1,0,0,0,0,1
agradável,0,0,0,1,0,0,0,0
contar criança divertir pedido finalizar,1,0,0,0,0,0,0,0
atendimento excelente comida rápido sabor maravilhoso,0,0,1,0,0,0,0,1
super agradável pessoa educar atender começar dona excelente pessoa,0,0,0,1,0,0,0,1
atendimento diferencial permitir sentir estiver casa rapidez garçom cordial atencioso oferecer bom serviço comida,0,0,1,0,0,0,0,1
atendimento prato diferenciar custo benefício,0,0,1,0,0,0,1,1
entrada simples acesso lobby escada possuem elevador salão bonito vista privilegiada teatro,0,0,1,0,1,0,0,0
comida servido certo,0,0,1,0,0,0,0,0
agradável musica,1,0,0,0,0,0,0,0
restaurante ambiente agradável comida excelente,1,0,1,0,0,0,0,0
comida delicioso duver bom cidade atendimento excepcional,0,0,1,0,0,0,0,1
atendimento garçom gerente,0,0,0,0,0,0,0,1
agradável comida delicioso preço acessível,0,0,1,0,0,0,1,0
ambiente comida top,1,0,1,0,0,0,0,0
excelente atendimento server cremoso prometer,0,0,0,0,0,0,0,1
Ótimo localização possuir estacionamento proporcional assento disponível ar condicionado atendimento eficiente café variar cardápio regional banheiro ambiente confortável decorar,1,1,1,0,1,0,0,1
horrível espera pedido pedido frio cevicher parecer sopa caldo temaki mini temaki,0,0,1,0,0,0,0,1
restaurante cheio deixar desejar atendimento qualidade prato,1,0,1,0,0,0,0,1
único restaurante respeitar distanciamento,0,0,0,1,0,0,0,0
Ótimo restaurante pedida confraternização,0,0,0,1,0,0,0,0
comida bom atendimento,0,0,1,0,0,0,0,1
Comemos tambaqui maravilhoso,0,0,1,0,0,0,0,0
T bone cidade,0,0,1,0,0,0,0,0
peixaria gostoso atendimento péssimo,0,0,0,1,0,0,0,1
comida atendimento excelente agradável,0,0,1,1,0,0,0,1
peixe delicioso,0,0,1,0,0,0,0,0
preço justo,0,0,0,0,0,0,1,0
preço diferente restaurante,0,0,0,0,0,0,1,0
agradável comer delicioso atendimento recomer procurar preço razoável,0,0,1,1,0,0,1,1
serviço alto qualidade petisco atendir gosto som ambiente proporcionar encontro agradável,1,0,1,0,0,0,0,1
Ótimo descontrair amigo,0,0,0,1,0,0,0,0
falar atendimento colabora educar gentil atencioso inteligente parabéns casa dono colaborador excelente trabalho,0,0,0,0,0,0,0,1
atendimento garçon atencioso,0,0,0,0,0,0,0,1
cachaça qualidade cerveja exótico açaí comida legal coisa importar,0,1,1,0,0,0,0,0
recomendo café mocha barato delicioso,0,1,0,0,0,0,1,0
comida preço cobrar padaria café regional bom,0,0,1,0,0,0,1,0
atendimento dar caida qualidade comida ruim,0,0,1,0,0,0,0,1
ambiente atendimento excelente comida maravilhoso,1,0,1,0,0,0,0,1
comida horario pico almoco super lotar volta hora tranquilo experimentar horario,0,0,1,0,0,0,0,0
comida preço,0,0,1,0,0,0,1,0
atendidos funcionaria novato por atento diferente desatento veterano,0,0,0,0,0,0,0,1
atendimento maravilhoso,0,0,0,0,0,0,0,1
comida ambiente agradável,1,0,1,0,0,0,0,0
dever conta comida lazer piscina afinal família criança sair caro kkk maia,1,0,0,0,0,0,1,0
ambiente escuro estar pub,1,0,0,0,0,0,0,0
carne sol gosto posta fino maionese horrível baião tempero,0,0,1,0,0,0,0,0
restaurante alto padrão preço salgado prato servir pessoa,0,0,1,1,0,0,1,0
registar bom atendimento orientação prato servir,0,0,1,0,0,0,0,1
comida ótimo atendimento bom ambiente agradável,1,0,1,0,0,0,0,1
prato saboroso bom porção preço justo,0,0,1,0,0,0,1,0
jantar íntimo buscar ambiente calmo comer recomendar,1,0,1,1,0,0,0,0
kilomania representar culinaria excelente dom,0,0,1,0,0,0,0,0
preço justo comer,0,0,1,0,0,0,1,0
restaurante levar família,0,0,0,1,0,0,0,0
servido serviço música tranquilo,1,0,1,0,0,0,0,1
atenção atendimento exigência,0,0,0,0,0,0,0,1
comida qualidade custo benefício,0,0,1,0,0,0,1,0
custo benefíco ótimo brinquedoteca banda tambaqui caldo peixe cortesio,1,0,1,0,0,0,1,0
Ótimo restaurante,0,0,0,1,0,0,0,0
ms faltar investir limpeza ms recomendo barato,1,0,0,0,0,0,1,0
agradável variedade prato fruto mar servido atendimento satisfatório,0,0,1,1,0,0,0,1
livre variedade prato regional,0,0,1,0,0,0,0,0
familiar falar prato delicioso,1,0,1,0,0,0,0,0
agradável,0,0,0,1,0,0,0,0
ambiente reformar salão refrigerar espaço mesas pedida almoço negócio amigo serviço correto ágil comida simples por carne sol cerveja gelar,1,1,1,0,0,0,0,1
estacionamento amplo atendimento exclusivo comer adorável preço acessível,0,0,1,0,1,0,1,1
simples preço acessível música vivo sembre bacano independente odear estilo estar tocar pergunte mágicar diversão garantir,1,0,0,1,0,0,1,0
comida saboroso,0,0,1,0,0,0,0,0
pirarucu pedir mto seco,0,0,1,0,0,0,0,0
qualidade cair ano,0,0,0,1,0,0,0,0
Ótimo trabalho,0,0,0,1,0,0,0,0
ambiente aconchegante atendimento,1,0,0,0,0,0,0,1
Palito tapioca delicioso churro cabloco incrível doce jambu especial,0,1,1,0,0,0,0,0
organizar café regional maravilhoso,0,1,0,1,0,0,0,0
Péssima experiência,0,0,0,1,0,0,0,0
preço alto,0,0,0,0,0,0,1,0
cozinha variar combina criativo ingrediente regional preparo esmerar apresentação charmoso,0,0,1,0,0,0,0,0
ambiente agradável garçom solícito,1,0,1,0,0,0,0,1
atendimento ambiente confortável rodízio server entrada gostoso acompanhamento saboroso Sobremesas gostoso,1,0,1,0,0,0,0,1
Costumamos frequentar restauante sentir satisfeito atendimento saboroso comida especialidade,0,0,1,0,0,0,0,0
restaurante sofisticar ar condicionado atendimento bom bebida variado cardápio comida regional,1,1,1,1,0,0,0,1
atendimento alto ambiente famíliar massa delícioso drink maravilhoso,1,1,1,0,0,0,0,1
degustar principal peixe regional tambaqui pirarucu diferença peixaria tradicional apresentação tempero utilizar deixar,0,0,1,0,0,0,0,0
agradavel pizza delicioso otimo atendimento recomer restaurante,0,0,1,1,0,0,0,1
excelente atendimento carta vinho bom custo benefício peixe saboroso,0,1,1,0,0,0,1,1
cachaçaria situar shopping ambiente agradável típico boteco opção prato porção regional,1,0,1,0,0,0,0,0
passeio família oferecer refeiçoes regional custo valer pena,0,0,1,1,0,0,1,0
precisar aumentar quantidade banheiro restante show,1,0,0,0,0,0,0,0
agradável frequentar amigo preço,0,0,0,1,0,0,1,0
ficar achar atrativo apertar mesa juntar fechar gosto Comida ótimo comi mexer carne arroz feijão,1,0,1,0,1,0,0,0
decepcionar atendimento impecável comer delicioso,0,0,1,0,0,0,0,1
prato regional elaborar,0,0,1,0,0,0,0,0
restaurante tradicional sabor regional frequentar localizar zona nobre capital amazonense,0,0,1,1,0,0,0,0
bar tradicional centro cidade,0,0,0,1,0,0,0,0
comida atendimento,0,0,1,0,0,0,0,1
atencioso,0,0,0,0,0,0,0,1
Ótimo atendimento bom prato,0,0,1,0,0,0,0,1
ambiente informal cerveja gelar cozinha português,1,1,1,0,0,0,0,0
ambiente legal equipamento ótimos divertir,1,0,0,0,0,0,0,0
qualidade reconhecer café unique preparar aumentar percepção sensorial,0,1,0,0,0,0,0,0
diversificar atendimento lento música acessível,1,0,1,0,0,0,1,1
pequeno loja vinho charuto interior,0,0,0,1,0,0,0,0
excelente atendimento bom coco bambu,0,0,0,0,0,0,0,1
bonito ver,1,0,0,0,0,0,0,0
comer querer incluso bom comemoração casamento família,0,0,0,1,0,0,0,0
Adoramos café ambiente agradável,1,1,0,0,0,0,0,0
macia fazer certo,0,0,1,0,0,0,0,0
restaurante bom atendimento garçom,0,0,0,1,0,0,0,1
otimar opçao manau,0,0,0,1,0,0,0,0
bom picanha preço justo,0,0,1,0,0,0,1,0
Ótimo,0,0,0,1,0,0,0,0
ambiente bom agradável,1,0,0,0,0,0,0,0
salgado comida gostoso,0,0,1,0,0,0,0,0
custo benefício interessante dar melhorada,0,0,0,0,0,0,1,0
climatizar bom atendimento custo benefício,1,0,0,0,0,0,1,1
ambiente médio refrigerar decoração agradável painel tema indígena externo,1,0,0,0,0,0,0,0
tradição música,1,0,0,0,0,0,0,0
restaurante bom gosto picanhar guarnição saboroso atendimento opção bar noite,0,0,1,0,0,0,0,1
bonito comido bom atendimento deixar desejar,1,0,1,0,0,0,0,1
excelente restaurante,0,0,0,1,0,0,0,0
vc querer deliciar gostoso ideal,0,0,1,0,0,0,0,0
verdadeiro limpo arrumar atendimento comer preço acessível valer apenar levar amigo familiar,1,0,1,0,0,0,1,1
Melhor churrascaria,0,0,0,1,0,0,0,0
atendimento cerveja gelar,0,1,0,0,0,0,0,1
cat antigo tradicional manau,0,0,0,1,0,0,0,0
excelente criança descontrair esperar delicioso prato lanche,1,0,1,0,0,0,0,0
café americano,0,0,0,0,0,1,0,0
decoração cachacaria comida restaurante ponta chopp cerveja gelado opção cachaça abrir apetite,1,1,1,0,0,0,0,0
Pão francês top,0,0,1,0,0,0,0,0
Sabores surpreendente pizza amazonio levar erva,0,0,1,0,0,0,0,0
ambiente pequeno atendimento petisco gostoso música peço salgar,1,0,1,0,0,0,1,1
restaurante estilo selfr service excelente opção prato quente frio,0,0,1,0,0,0,0,0
preço super acessível,0,0,0,0,0,0,1,0
experiência incrível bom,0,0,0,1,0,0,0,0
olhar cardápio evitar surpresa hora fechamento conta dica,0,0,0,0,0,0,1,0
almoçar amiga visita comida excelente experiência incrível atendimento,0,0,1,1,0,0,0,1
peixaria excelente alto custo possuir estacionamento brinquedoteca,0,0,0,1,0,0,1,0
aténdimento bom,0,0,0,0,0,0,0,1
prato exótico regional,0,0,1,0,0,0,0,0
espaço super agradável atendimento excelente comida delicioso,1,0,1,0,0,0,0,1
preço cobrar alto crer ser tivermos ótimo experiência,0,0,0,0,0,0,1,0
maravilhoso agradável,0,0,1,1,0,0,0,0
estacionamento climatizar externo varandar opção,1,0,0,0,1,0,0,0
preço justo,0,0,0,0,0,0,1,0
sabor saboroso preço,0,0,1,0,0,0,1,0
excelente restaurante,0,0,0,1,0,0,0,0
atendimento rápido espaço disponibilidade pequeno reserva,1,0,0,0,0,0,0,1
excelente atendimento prato personalizar excelente fugir padrão ambiente super agradável temático data comemorativo,1,0,1,1,0,0,0,1
experiência ótimo alimento diversos ambiente limpo atendimento show indico amigo,1,0,1,1,0,0,0,1
ambiente fino gosto atendimento digno restaurante estrela poder deixar agradecer,1,0,0,0,0,0,0,1
ambiente maravilhoso atendimento excelente,1,0,0,0,0,0,0,1
localização ambiente agradável brinquedoteca atrativo criança atendimento excelente,1,0,0,0,1,0,0,1
excelente indicação,0,0,0,1,0,0,0,0
bom peixaria cidade dinheiro opção,0,0,0,1,0,0,1,0
restaurante português rei cardápio bacalhau cidade repleto peixaria prato típico regional peixe água doce verdade restaurante estar valer pena incluir prioridade,0,0,1,1,0,0,0,0
,0,0,0,1,0,0,0,0
tambaqui pirarucu estar certo farinha típico tempero especial,0,0,1,0,0,0,0,0
restaurante ambiente super agradável música ambiente qualidade serviço,1,0,0,0,0,0,0,1
