restaurante_name,user_name,review_date,stars,comment_text,year,platform,language,comment_text_translated
dom,Lucca Browning,7 anos atrás no Google,1,"It's the ninth best restaurant in the world for a reason. Must try, exotic dishes.",2017,Google,en,"É o nono melhor restaurante do mundo por um motivo.Deve tentar, pratos exóticos."
dom,Jonas Hartz,7 anos atrás no Facebook,1,Genialt,2017,Facebook,de,Brilhante
dom,Alexandro Vieira,7 anos atrás no Google,1,"Awesome food, service and  experience. The restaurant also has a great selection of 95+ Points  wines and spirits. Definitely a reason to go to São Paulo other than  business.",2017,Google,en,"comida, serviço e experiência impressionantes.O restaurante também possui uma ótima seleção de mais de 95 pontos e espíritos.Definitivamente, um motivo para ir para São Paulo além dos negócios."
dom,Kate Furman,7 anos atrás no Foursquare,0,"Alex Atala is incredible, using all Brazilian native ingredients to produce a spectacular tasting menu.",2017,Foursquare,en,"Alex Atala é incrível, usando todos os ingredientes nativos brasileiros para produzir um menu espetacular de degustação."
dom,Vitor Ugo Fratini,7 anos atrás no Facebook,1,Una esperienza indimenticabile. Un menù degustazione curato nei minimi dettagli .,2017,Facebook,it,Uma experiência inesquecível.Um menu de degustação com atenção aos menores detalhes.
dom,TravelsFood. com,7 anos atrás no Google,1,Very interesting food.,2017,Google,en,comida muito interessante.
dom,Florian Koenigsberger,8 anos atrás no Google,1,"Came in with very high  expectations, given its Michelin reputation. Frankly, a lot of  ""interesting"" dishes that don't leave you wanting more. The presentation  was classy, but the substance was meh: the ant dish was complete  bullshit, like eating plastic with seasoning. Lots of older couples  seeming to be there just for the story. Won't go back.",2016,Google,en,"Chegou com expectativas muito altas, dada a sua reputação da Michelin.Francamente, muitos pratos ""interessantes"" que não o deixam querendo mais.A apresentação foi elegante, mas a substância era meh: o prato de formiga era besteira completa, como comer plástico com tempero.Muitos casais mais velhos parecem estar lá apenas para a história.Não vai voltar."
dom,Balbir Singh,8 anos atrás no Google,1,"What an experience, this is a  real venture and a real fantastic evening out and the service is just  over whelming .Worth the visit from Shanghai to experience this  excellent meal .",2016,Google,en,"Que experiência, este é um verdadeiro empreendimento e uma noite fantástica e o serviço está muito acima do Whelming."
dom,Gabi Marins,8 anos atrás no Foursquare,0,Amazing and creative food!,2016,Foursquare,en,comida incrível e criativa!
dom,Era Fuchik,8 anos atrás no Foursquare,0,The wine pairing was probably the best part. Food was good but not mind blowing,2016,Foursquare,en,"O emparelhamento de vinho foi provavelmente a melhor parte.A comida era boa, mas não soprando"
dom,Cica,8 anos atrás no Foursquare,0,everything,2016,Foursquare,en,tudo
dom,Gustavo Ampuero,8 anos atrás no Facebook,1,"Cena perfecta terminando la visita a sao paolo, la comida extraordinaria",2016,Facebook,es,"Jantar perfeito encerrando a visita a São Paolo, comida extraordinária"
dom,José Luis Todó Alcocer,8 anos atrás no Facebook,1,"Único!!! La experiencia de poder  disfrutar los placeres gastronómicos de una cocina auténtica, leal a  los orígenes y a la vez innovadora.",2016,Facebook,es,"Apenas!!!A experiência de poder desfrutar dos prazeres gastronômicos de uma culinária autêntica, leal às origens e ao mesmo tempo inovadora."
dom,Shawn G.,8 anos atrás no Yelp,1,"This restaurant can be summed up  by the Children's book ""The Emperor's New Clothes.""  No one wants  to say what the food really is....little, bite sized morsels of ill  conceived fusion delicacies.  Instead the pretentious profess their  false delight rather than be true to their heaven endowed pallets.    A little honesty would have caught this well before my  unfortunately overpriced encounter.   I will be searching for a  guaranteed level of mediocrity at McDonald's on my way to the hotel. On a  positive note....it was a pleasantly snobbish environment managed by  nice, well meaning pompous people.",2016,Yelp,en,"Este restaurante pode ser resumido pelo livro infantil ""The Emperor's New's Clothes"". Ninguém quer dizer o que é realmente a comida ... Pequeno, pedaços de tamanho morto de iguarias de fusão doente concebidas. Em vez disso, os pretensiosos professam seu falso deleite, em vez de serem fiéis aos seus paletes dotados do céu. Um pouco de honestidade teria pego isso bem antes do meu encontro, infelizmente, muito caro. Vou procurar um nível de mediocridade garantido no McDonald's a caminho do hotel.Em uma nota positiva .... Era um ambiente agradavelmente esnobe gerenciado por pessoas agradáveis e bem -intencionadas."
dom,Richard Wood,8 anos atrás no Foursquare,0,The top tasting menu is a must do!,2016,Foursquare,en,O menu de degustação superior é obrigatório!
dom,Felipe Soalheiro,8 anos atrás no Foursquare,0,"Aligot, hummmm",2016,Foursquare,da,"Aligot, Hummmm"
dom,Michael M.,8 anos atrás no Yelp,1,"Best food in South America, and  all of our courses were wholly from S America / Amazonia.  Great  ambiance, food, service, presentation and location in Jardins area.  Interesting fact - Take note of the incredibly huge wooden doors as you  arrive...they must have been 11 feet tall!",2016,Yelp,en,"A melhor comida na América do Sul, e todos os nossos cursos eram totalmente da S America / Amazonia. Ótimo ambiente, comida, serviço, apresentação e localização na área de Jardins. Fato interessante - tome nota das portas de madeira incrivelmente enormes quando você chega ... elas devem ter 11 pés de altura!"
dom,Andrey T.,8 anos atrás no Yelp,1,"Really tough to rate.  This  is a top 10 restaurant in the world.  Is this in my top 10  favorite meals?  Not even close. Was it a unique dining experience  with unique Brazilian ingredients?  Absolutely.  Did I leave  massively underwhelmed?  More than massively.    Ambiance:   uber cool. Hipsters, jeans, suits.  All feel at home.   Bar has cool feel.   Service:  well trained wait staff. When  got full, had empty water glass several times. Had to flag staff walking  inches past me several times. Long pauses between service. Wine came  late few times.  Good service, but a bit less than top notch.  Service gets 5 stars for friendliness.  2 stars for actual service.  (Adjusted for being top restaurant). Pace of food coming out of kitchen  sporadic: first few courses were rushed. Last few courses took forever.  Most speak English, so no language barriers.   Food: I love tasting  menus with wine pairings. These dishes are really interesting stuff.  Several dishes tried harder to be unique than to taste good. The  Amazonian fish dish home run. Ant dish both unique and tasty. Several  others just ok. One or 2, although properly prepared, should be  re-thought.   Wine Pairing: a wine pairing is supposed to elevate a dish  to another dimension. 1 + 1 is not supposed to equal 2. Here, only one  paring succeeded in transforming the course. Most are great wines that  taste good with the course. A few pairings were a swing and a miss.    Met chef Atala. Really nice guy. Got tour of tiny kitchen.  Overall:   expensive, but not extremely expensive.  For what you get,  not worth it. I have spent WAY more at other restaurants and was happy  to do so, and cannot wait to go back. Here, not the case. Nothing was a  grand slam home run. Absolutely nothing.  No food-gasm here.   So  cool I came here, but so many better dining choices in São Paulo.",2016,Yelp,en,"Muito difícil de avaliar. Este é um dos 10 melhores restaurantes do mundo. Isso está nas minhas 10 melhores refeições favoritas? Nem mesmo perto.Foi uma experiência gastronômica única com ingredientes brasileiros únicos? Absolutamente. Eu deixei massivamente desapontado? Mais do que massivamente. Ambiente: Uber legal.Hipsters, jeans, ternos. Todos se sentem em casa. Bar tem uma sensação legal. serviço: Equipe de garçons bem treinados.Quando ficou cheio, tinha vidro de água vazio várias vezes.Tive que sinalizar os funcionários andando por centímetros por mim várias vezes.Longas pausas entre o serviço.O vinho chegou tarde algumas vezes. Bom serviço, mas um pouco menos que o de primeira qualidade. O serviço recebe 5 estrelas para a simpatia. 2 estrelas para serviço real. (Ajustado por ser o melhor restaurante).Ritmo de comida saindo da cozinha esporádica: os primeiros cursos foram apressados.Os últimos cursos levaram uma eternidade. A maioria fala inglês, então não há barreiras linguísticas. comida: Adoro provar menus com combinações de vinhos.Esses pratos são coisas realmente interessantes. Vários pratos tentaram mais serem únicos do que ter um bom gosto.O prato de peixe da Amazônia.Prato de formiga único e saboroso.Vários outros estão bem.Um ou 2, embora adequadamente preparados, devem ser repensados. Emparelhamento de vinho: um emparelhamento de vinho deve elevar um prato a outra dimensão.1 + 1 não deve ser igual 2. Aqui, apenas um paring conseguiu transformar o curso.A maioria são ótimos vinhos que têm um gosto bom com o curso.Alguns pares eram um balanço e uma falta. Met Chef Atala.Cara muito legal.Recebi uma pequena cozinha. No geral: caro, mas não extremamente caro. Pelo que você recebe, não vale a pena.Passei muito mais em outros restaurantes e fiquei feliz em fazê -lo, e mal posso esperar para voltar.Aqui, não é o caso.Nada era um home run do Grand Slam.Absolutamente nada. Sem comida de comida aqui. Tão legal eu vim aqui, mas tantas melhores opções de refeições em São Paulo."
dom,Farhan Khalaf,8 anos atrás no Foursquare,0,Lives up to it's reputation as best restaurant in Brazil. Treat yourself & make it happen.,2016,Foursquare,en,Mosmo a sua reputação como melhor restaurante no Brasil.Trate -se e faça isso acontecer.
dom,JuanKa,8 anos atrás no Foursquare,0,"Very dessapointing experience! I  dont understand how it is the seventh best rest in the world. The  service is very bad, they dont know how to treat the costumer, and the  food minimum quality! Overpriz",2016,Foursquare,en,"Experiência muito desapoining!Eu não entendo como é o sétimo melhor descanso do mundo.O serviço é muito ruim, eles não sabem como tratar o cliente e a qualidade mínima da comida!Overpriz"
dom,Tanya M.,8 anos atrás no Yelp,1,"What?  Why?  How are  there not more than 5 stars?  If there is any place that deserves  ALL the stars, it is D.O.M.!  Creative, contemporary Brazilian cuisine  with varying tasting menu options (the number of courses and vegetarian  vs. seafood vs. meat dishes), including several Amazonian inspired  dishes with fruits native to the region.  Amazonian ants!   Yes, ants.  They were crunchy and delicious and something I  will never forget!  If you are a cachaça fan, they have a great  selection of cachaça to sip or create a caipirinha for you.  The  wine pairings I had were also amazing and complimented each dish really  well.  You can head upstairs to take a look around from above and also  see the magic happen through the glassed in kitchen. I can't wait to  visit D.O.M. again on another trip to São Paulo!!",2016,Yelp,en,"O que? Por que? Como não há mais de 5 estrelas? Se existe algum lugar que mereça todas as estrelas, é D.O.M.! Cozinha brasileira criativa e contemporânea com opções de menu de degustação variadas (o número de cursos e pratos vegetarianos vs. frutos do mar vs. carne), incluindo vários pratos inspirados na Amazônia com frutas nativas da região. Amazônia Formigas! Sim, formigas. Eles eram crocantes e deliciosos e algo que eu nunca esquecerei! Se você é um fã de cachaça, eles têm uma ótima seleção de cachaça para saborear ou criar uma caipirinha para você. Os combinações de vinhos que eu tinha também foram incríveis e elogiaram cada prato muito bem. Você pode subir as escadas para dar uma olhada de cima e também ver a mágica acontecer através dos vidros na cozinha.Mal posso esperar para visitar D.O.M.Novamente em outra viagem a São Paulo !!"
dom,Lawrence H.,8 anos atrás no Yelp,1,"Ranked #9 in the world currently  (2015), D.O.M. is one of those restaurants you take a journey to.  Fortunately, you don't have to take a second mortgage to eat here as  well. With the US Dollar stronger than ever against the Brazilian real, a  meal here may set you back a mere 495 real ($124 as of 22 Dec 2015).  With wine pairings, it is only about $170 USD.   My three hour journey  began with a platter of bread and butter, a couvert of roasted garlic,  whipped cream, and a small dot of special Brazilian butter. Then the  amuse came, an ice that cleansed the palate made with cucumber and  cayenne, followed by a shot served in a hollowed out pepper. The courses  followed: heart of palm blotted with green powder (I think green tea?);  oyster served in a ceramic oyster; tomato and gazpacho broth with  seaweed; bottarga (salted fish roe) served on top of a baked tapioca  piece; a heavenly piece of smoked mackerel that you could smell from the  kitchen; monkfish with onions, peppers, and fresh açai (something  incredibly hard to source, as fresh açai does not keep very well that  most Brazilians haven't even eaten it); shrimp with selection of citrus;  shrimp head with pumpkin; veal shank with some potato cheese side;  Amazonian ant gilded (tastes like lemongrass and citrus); whipped  potato/cheese in midair; and strawberry with ice cream and strawberry  culee. Petit four was great as well.   Service is great but language  barriers can be an issue as our sommelier described all our courses to  us. Pricing is a bargain for the experience. Reservations necessary.",2016,Yelp,en,"Classificado em 9º lugar no mundo atualmente (2015), D.O.M.é um daqueles restaurantes para os quais você faz uma viagem. Felizmente, você não precisa tomar uma segunda hipoteca para comer aqui também.Com o dólar americano mais forte do que nunca contra o Real Brasileiro, uma refeição aqui pode recuperar um mero 495 real (US $ 124 a partir de 22 de dezembro de 2015). Com combinações de vinhos, são apenas US $ 170. Minha jornada de três horas começou com um prato de pão e manteiga, um couvert de alho assado, chantilly e um pequeno ponto de manteiga brasileira especial.Então o Amuse veio, um gelo que limpava o paladar feito com pepino e pimenta de Caiena, seguido de um tiro servido em uma pimenta oca.Os cursos se seguiram: Coração de Palm Blitted com pó verde (eu acho que o chá verde?); ostra servida em uma ostra de cerâmica;Tomate e caldo de gazpacho com algas marinhas;Bottarga (Robeira de peixe salgada) servido em cima de uma peça de tapioca assada;um pedaço celestial de cavala defumada que você podia cheirar da cozinha;Monkfish com cebola, pimentão e açai fresco (algo incrivelmente difícil de obter, pois o açuh fresco não se mantém muito bem que a maioria dos brasileiros nem o comeu);camarão com seleção de cítricos; cabeça de camarão com abóbora;haste de vitela com um pouco de queijo de batata; Amazônia Ant Gilded (gostos como capim -limão e citros);batata/queijo chicoteado no ar;e morango com sorvete e culee de morango.Petit Four também foi ótimo. O serviço é ótimo, mas as barreiras linguísticas podem ser um problema, pois nosso sommelier descreveu todos os nossos cursos para nós.O preço é uma pechincha para a experiência.Reservas necessárias."
dom,Valeria Nakano,8 anos atrás no Foursquare,0,"El gin mais gostoso! Smash de maxixe (Hendrick's, maxixe y albahaca) preparado por el gran Patrick :)",2016,Foursquare,es,"El gin mais gostoso! Smash de maxixe (Hendrick's, maxixe y albahaca) preparado por el gran Patrick :)"
dom,marc c.,8 anos atrás no Yelp,1,A wonderful evening. Exciting  food and the staff treated us 3 Americans like local celebrities. The  drinks were very creative and I'm glad I let the bartender choose.,2016,Yelp,en,Uma noite maravilhosa.comida emocionante e a equipe nos trataram 3 americanos como celebridades locais.As bebidas foram muito criativas e estou feliz por deixar o barman escolher.
dom,Luis V.,8 anos atrás no Yelp,1,"Chef Alex Atala's D.O.M.  Restaurant justifiably earned its 2 Michelin stars and a spot among the  world's top 10 restaurants. I went there with a friend for a tasting  luncheon on the occasion of my birthday. The restaurant most certainly  did not disappoint...what a marvelous menu that was beyond my  imagination. Every course, including the exquisite wine pairings, was  delightful. Of course, I had my favorites and these were the hearts of  palm linguini and the wild boar loins. Sao Paulo is definitely a long  way from New York City, but the next time I go, I will definitely go for  the experience again. I recommend this place to my friends. An added  bonus was Chef Alex Atala's invitation to his kitchen after enjoying the  feast he prepared.",2016,Yelp,en,"D.O.M. do chef Alex Atala O Restaurant justificou seu 2 Michelin Stars e um lugar entre os 10 melhores restaurantes do mundo.Fui lá com um amigo para um almoço de degustação na ocasião do meu aniversário.O restaurante certamente não decepcionou ... que menu maravilhoso que estava além da minha imaginação.Todo curso, incluindo os requintados combinações de vinhos, era delicioso.Claro, eu tinha meus favoritos e esses eram o coração de Palm Linguini e os lombos de javali.São Paulo é definitivamente um longo caminho da cidade de Nova York, mas da próxima vez que for, definitivamente irei para a experiência novamente.Eu recomendo este lugar para meus amigos.Um bônus adicional foi o convite do chef Alex Atala para sua cozinha depois de aproveitar o banquete que ele preparou."
dom,Suely Paulucci,8 anos atrás no Google,1,Dim Dom,2016,Google,de,Dim House
dom,Fernanda Sampaio,8 anos atrás no Foursquare,0,Too expensive and overrated but a nice experience at all.,2016,Foursquare,en,"Muito caro e superestimado, mas uma experiência agradável."
dom,Mustafa Sarikavak,8 anos atrás no Facebook,1,Dom da yemek yemedim ama yemeği çok isterdim...,2016,Facebook,tr,"Dom também não comeu, mas eu adoraria comer ..."
dom,Henri Leong,8 anos atrás no Facebook,1,Innovative tasting menu from the very interesting Alex Atala...Truly a giant among chefs,2016,Facebook,en,Menu de degustação inovador do muito interessante Alex Atala ... verdadeiramente um gigante entre os chefs
dom,Antonio Luiz,8 anos atrás no Foursquare,0,"A amazing restaurant, elevates  Brazilian food to it's best, has been in the top 10 restaurants of the  world for 10 years, chef Alex Atala is the best !",2016,Foursquare,en,"Um restaurante incrível, eleva a comida brasileira ao seu melhor, está entre os 10 melhores restaurantes do mundo há 10 anos, o chef Alex Atala é o melhor!"
dom,Federico Martin Vallina,8 anos atrás no Facebook,1,"Hola les hablo de argentina, muy  lindo lo q hacen, me gustaria consultarle si a las flores le hacen  algun proceso para q sean comestibles, muchas gracias!",2016,Facebook,es,"Olá, eu falo sobre a Argentina, muito bom o que eles fazem, gostaria de consultar se as flores forem feitas para que um processo seja comestível, muito obrigado!"
dom,Joao Veloso Jr,9 anos atrás no Foursquare,0,Outstanding tasting menu and place for dates,2015,Foursquare,en,Menu de degustação excepcional e local para datas
dom,Lee Plumbe,9 anos atrás no Foursquare,0,"The food here is absolutely  delicious! Really fresh. A great way to experience the tastes of Brazil.  Service is excellent. We also got to meet the chef, who was very  lovely. Highly recommended!!",2015,Foursquare,en,"A comida aqui é absolutamente deliciosa!Realmente fresco.Uma ótima maneira de experimentar o gosto do Brasil. O serviço é excelente.Também conhecemos o chef, que era muito adorável.Altamente recomendado!!"
dom,Silvia Vitiritti,9 anos atrás no Facebook,1,"maravilhoso, adorei !",2015,Facebook,pt,"maravilhoso, adorei !"
dom,Marcia Borlotti,9 anos atrás no Facebook,1,Adorei!,2015,Facebook,ro,Adorei!
dom,Cacharrón,9 anos atrás no Foursquare,0,Went for the long menu  harmonized with wines. Worth it. Good fun and interesting stuff in all  plates. Ants were cool. Still to expensive.,2015,Foursquare,en,Fui para o longo menu harmonizado com vinhos.Vale a pena.Boa diversão e coisas interessantes em todos os pratos.As formigas eram legais.Ainda para caro.
dom,Hugo Bernardo,9 anos atrás no Foursquare,0,"It's hard to quantify an  experience such as the tasting menu at DOM. I think it's worth every  penny. Original, detail-oriented, and (most importantly) delicious",2015,Foursquare,en,"É difícil quantificar uma experiência como o menu de degustação da DOM.Eu acho que vale cada centavo.Original, orientado a detalhes e (o mais importante) delicioso"
dom,Maristela Zignami,9 anos atrás no Facebook,1,tudo de bom,2015,Facebook,pt,tudo de bom
dom,André Kummer,9 anos atrás no Foursquare,0,Tudo...:-),2015,Foursquare,pt,Tudo...:-)
dom,AFAR Media,9 anos atrás no Foursquare,0,Current tasting menus include  anything from Amazonian ants on a pineapple slice to the foamy core of  an overripe coconut paired with algae; the showy tableside service of  aligot that precedes dessert.,2015,Foursquare,en,"Os menus de degustação atuais incluem qualquer coisa, desde formigas amazônicas em uma fatia de abacaxi até o núcleo espumoso de um coco maduro emparelhado com algas;O vistoso serviço da Tableside de Aligot que precede a sobremesa."
dom,CNN,9 anos atrás no Foursquare,0,"""Restaurant"" magazine named this  sophisticated Brazilian eatery the sixth best in the world. Dishes use  ingredients unique to Brazil and are best enjoyed in a tasting-menu  format.",2015,Foursquare,en,"A revista ""Restaurant"" nomeou esse sofisticado restaurante brasileiro o sexto melhor do mundo.Os pratos usam ingredientes exclusivos do Brasil e são mais apreciados em um formato de menu de degustação."
dom,Vincent Boucher,9 anos atrás no Foursquare,0,Cuisine exceptionnelle.,2015,Foursquare,fr,Cozinha excepcional.
dom,Luci Orkov,10 anos atrás no Foursquare,0,Not impressed at all. Won't remember what I had here in about a week...,2014,Foursquare,en,Não está impressionado.Não me lembro do que eu tinha aqui em cerca de uma semana ...
dom,Glenda Uy,10 anos atrás no Foursquare,0,"Weekday executive menu is the  best deal.  Salad, choice of meat, chicken or fish served w/ rice, 2  types of beans, greens, farofa and potatoes.  All for $40 (BRL84).",2014,Foursquare,en,"O menu executivo da semana é o melhor negócio. Salada, escolha de carne, frango ou peixe servido com arroz, 2 tipos de feijão, verduras, disto e batatas. Tudo por US $ 40 (BRL84)."
dom,Wilson Zhou,10 anos atrás no Foursquare,0,"Alex Atala, Contemporary Brazilian/Amazonian, Fresh heart of palm with scallops and coral sauce.",2014,Foursquare,en,"Alex Atala, contemporâneo brasileiro/amazônico, coração fresco de palmeira com vieiras e molho de coral."
fame,Robson Otoni,3 meses atrás no Google,1,"Tínhamos  uma pré-reserva paga antecipadamente no valor de R$ 1.200. Infelizmente  testamos positivo para COVID um dia antes. Entramos em contato, por  WhatsApp (único meio) e pedimos para remarcar. Fomos informados que só  teríamos 2 opções, ir ao jantar ou perder a reserva. Simples assim, o  restaurante teve zero empatia e optou por aceitar 2 pessoas contaminadas  e colocar em risco os funcionários e os outros clientes. Zero empatia e  sensibilidade, seguramente isso é um reflexo do que deve ser o serviço  desta pocilga. Boa sorte a quem frequentar.   Service:  Dine in    Meal type:  Dinner    Price per person:  R$200+    Food:  1    Service:  1    Atmosphere:  1",2024,Google,pt,"Tínhamos uma pré-reserva paga antecipadamente no valor de R$ 1.200. Infelizmente testamos positivo para COVID um dia antes. Entramos em contato, por WhatsApp (único meio) e pedimos para remarcar. Fomos informados que só teríamos 2 opções, ir ao jantar ou perder a reserva. Simples assim, o restaurante teve zero empatia e optou por aceitar 2 pessoas contaminadas e colocar em risco os funcionários e os outros clientes. Zero empatia e sensibilidade, seguramente isso é um reflexo do que deve ser o serviço desta pocilga. Boa sorte a quem frequentar. service: Dine in Meal type: Dinner Price per person: R$200+"
fame,Bernardo Bichucher,um ano atrás no Google,1,"Melhor  refeição que tive em muitos tempos. Custos são altíssimos de  >700/pessoa? Sim! Mas se for para comemorar algo, vale muito! Pedimos  a menor harmonização para dividir em 2 e ainda sai bêbado   Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+",2023,Google,pt,"Melhor refeição que tive em muitos tempos. Custos são altíssimos de >700/pessoa? Sim! Mas se for para comemorar algo, vale muito! Pedimos a menor harmonização para dividir em 2 e ainda sai bêbado service: Dine in Meal type: Lunch Price per person: R$200+"
fame,Igor Brolo,um ano atrás no Google,1,"Incrível.  Não é um almoço ou jantar, mas uma verdadeira experiência que te leva a  diferentes sabores e sensações comandada pelo chef Marco e muito bem  feita por toda a equipe. Diversos pratos incríveis, do mar à terra e  fechando com duas sobremesas absurdamente boas. Como não havia prato  ruim, vou comentar os que achei sensacionais (mas todos estavam no  mínimo muito bons!) - perdoem pelo lapso dos nomes. 1. Risoto com  garoupa e guanciale - a perfeição da tarde, eu apenas comeria isso por  muito tempo, o caldo saboroso do risoto com a garoupa e o toque leve do  guanciale 2. Massa (fregola?) com vongole e uni - demais, sabores  harmônicos e de muito equilíbrio! 3. Massa recheada com costela bovina e  caldo de tutano - intenso, saboroso, a sensação de morder a massa e  sentir ela (leve como um papel) se desmanchando e abrindo a carne  molhada na boca e praticamente indescritível 4. Menções honrosas: a  alcachofra e o crudo de atum com tomate. Sobremesas: leves, doces na  medida certa (tanto o sorbet de frutas amarelas, quanto o tiramisu na  visão do chef, com um caramelo de café incrível). Resumo? Não dá pra  falar que é caro porque a experiência se paga totalmente. Um dos belos  menus de SP que voltarei daqui a um tempo. Obs: sentar no balcão deixou a  experiência ainda mais gostosa!   Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+",2023,Google,pt,"Incrível. Não é um almoço ou jantar, mas uma verdadeira experiência que te leva a diferentes sabores e sensações comandada pelo chef Marco e muito bem feita por toda a equipe. Diversos pratos incríveis, do mar à terra e fechando com duas sobremesas absurdamente boas. Como não havia prato ruim, vou comentar os que achei sensacionais (mas todos estavam no mínimo muito bons!) - perdoem pelo lapso dos nomes. 1. Risoto com garoupa e guanciale - a perfeição da tarde, eu apenas comeria isso por muito tempo, o caldo saboroso do risoto com a garoupa e o toque leve do guanciale 2. Massa (fregola?) com vongole e uni - demais, sabores harmônicos e de muito equilíbrio! 3. Massa recheada com costela bovina e caldo de tutano - intenso, saboroso, a sensação de morder a massa e sentir ela (leve como um papel) se desmanchando e abrindo a carne molhada na boca e praticamente indescritível 4. Menções honrosas: a alcachofra e o crudo de atum com tomate. Sobremesas: leves, doces na medida certa (tanto o sorbet de frutas amarelas, quanto o tiramisu na visão do chef, com um caramelo de café incrível). Resumo? Não dá pra falar que é caro porque a experiência se paga totalmente. Um dos belos menus de SP que voltarei daqui a um tempo. Obs: sentar no balcão deixou a experiência ainda mais gostosa! service: Dine in Meal type: Lunch Price per person: R$200+"
fame,Luisa Caracik de Camargo Andrade Lu,um ano atrás no Google,1,"Esperava mais. Os pratos com  pescados e frutos do mar tinham todos o mesmo sabor. O linguine foi  servido praticamente gelado. O carbonara extremamente salgado. As  sobremesas boas, mas nada extraordinário pela proposta de um restaurante  italiano contemporâneo. Ambiente aconchegante, bom serviço mas demorou  muito entre cada prato servido. Não volto.",2023,Google,pt,"Esperava mais. Os pratos com pescados e frutos do mar tinham todos o mesmo sabor. O linguine foi servido praticamente gelado. O carbonara extremamente salgado. As sobremesas boas, mas nada extraordinário pela proposta de um restaurante italiano contemporâneo. Ambiente aconchegante, bom serviço mas demorou muito entre cada prato servido. Não volto."
fame,Renata Bordin,2 anos atrás no Google,1,"Fui no restaurante com alguns  amigos para jantar e foi uma grata surpresa. Para fazer a reserva eles  foram um pouco duros e imaginei que o atendimento ao vivo também seria,  porém fomos super bem atendidos. O menu muda todos os dias, o que achei  bem interessante.A comida estava muito gostosa, em especial o olho de  boi com vingreira, o risoto de garoupa e sem palavras pra descrever o  tiramisú.O único ponto negativo foi que avisamos na reserva que eu não  como tomate e eles disseram que o chefe adaptaria o prato pra mim, porém  na hora esqueceram e fiquei esperando prepararem meu prato  separadamente. Pelo valor cobrado pela degustação, e pelo tanto de  regras que eles impõem, isto deveria ser melhor organizado.",2022,Google,pt,"Fui no restaurante com alguns amigos para jantar e foi uma grata surpresa. Para fazer a reserva eles foram um pouco duros e imaginei que o atendimento ao vivo também seria, porém fomos super bem atendidos. O menu muda todos os dias, o que achei bem interessante.A comida estava muito gostosa, em especial o olho de boi com vingreira, o risoto de garoupa e sem palavras pra descrever o tiramisú.O único ponto negativo foi que avisamos na reserva que eu não como tomate e eles disseram que o chefe adaptaria o prato pra mim, porém na hora esqueceram e fiquei esperando prepararem meu prato separadamente. Pelo valor cobrado pela degustação, e pelo tanto de regras que eles impõem, isto deveria ser melhor organizado."
fame,Bruno Stefani,12 dias atrás no Google,1,"The  wine selection is worth the visit. The tasting menu is good, but  compared to the other 1 Michelin stars in the city, it's super OK.   Service:  Dine in    Meal type:  Dinner    Price per person:  R$200+    Food:  4    Service:  5    Atmosphere:  2",2024,Google,en,"A seleção de vinho vale a visita.O menu de degustação é bom, mas comparado às outras 1 Michelin Stars da cidade, está super ok. serviço: Jante no tipo de refeição: preço do jantar por pessoa: r $ 200+"
fame,Bernardo Pardini de Freitas,15 dias atrás no Google,1,"Meal type:  Dinner    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  5    Recommended dishes:  Risotto, Tiramisu",2024,Google,en,"Tipo de refeição: Preço do jantar por pessoa: R $ 200+ Pratos recomendados: risotto, tiramisu"
