sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Lugar bastante agradável casarão antigo,0,0,0,1,0,0,0,0
Excelente local ambiente agradável atendimento qualidade refeição saborosa,1,0,1,1,0,0,0,1
atendimento garçom Luiz excelente,0,0,0,0,0,0,0,1
ótimo atendimento maravilhoso,0,0,0,0,0,0,0,1
Comemos Camarão internacional sobremesa cartola maravilhoso,0,0,0,0,0,1,0,0
Comida excelente pratos super bem servidos preço justo,0,0,1,0,0,0,1,0
Ótimo lugar pra almoçar carne sol boa companhia,0,0,1,0,0,0,0,0
Atendimento qualidade lugar grande dias movimento fila espera bem rápida,1,0,0,0,0,0,0,1
Ótimo lugar preço classe média alta preços poucos salgados porém hambúrguer red hot chilli peppers top recomendo,0,0,1,1,0,0,1,0
Refeição rápida preço baixo,0,0,1,0,0,0,1,0
Ambiente agradável boa comida preço justo oferece,1,0,1,0,0,0,1,0
bem atendidos explicações detalhadas composição produtos produzidos serviço café delicioso,0,1,1,0,0,0,0,1
Restaurante amplo bom atendimento carnes ótimas,1,0,1,0,0,0,0,1
Ótimo atendimento melhor ambiente garçom Ezaquiel super educado prestativo,1,0,0,0,0,0,0,1
Ótimo lugar caro,0,0,0,1,0,0,1,0
família pedimos filé molho mostarda,0,0,1,0,0,0,0,0
ótimo atendimento otima comida simplesmente melhor,0,0,1,0,0,0,0,1
Restaurante flutuante comida muitooo boa atendimento excelente várias opções drinks música boa banhoi rio revigorante,1,1,1,0,0,0,0,1
Preço bom justo,0,0,0,0,0,0,1,0
Lugar bem bonito aconchegante,1,0,0,0,0,0,0,0
Ótimo ambiente excelente atendimento preço razoável oferece,1,0,0,0,0,0,1,1
Ótimo custo benefício,0,0,0,0,0,0,1,0
Comida excelente bonita decoração música ambiente qualidade ótimo atendimento,1,0,1,0,0,0,0,1
restaurante ótima instalação ar condicionado forte carta delicia,1,1,0,0,0,0,0,0
comi carnes melhores acompanhamentos bons acho Manaus lugares bem melhores comer carne principalmente peixe,0,0,1,0,0,0,0,0
plena segunda feira unidade manauara mesas totalmente ocupadas demonstrando prestígio junto locais turistas,0,0,0,0,0,1,0,0
desejo horrível experiência ninguém,0,0,0,1,0,0,0,0
Familiar ambiente,1,0,0,0,0,0,0,0
Ótimo lugar comer bem qualidade bom atendimento,0,0,1,0,0,0,0,1
Comidas deliciosas,0,0,1,0,0,0,0,0
Nota 2 péssima experiência atendimento péssimo demorado comida nada demais passei vergonha amigos,0,0,1,1,0,0,0,1
Ótimo restaurante,0,0,0,1,0,0,0,0
Tudo bom lugar ótimo pizzaria gostosa,0,0,1,1,0,0,0,0
Experiência absurda bom,0,0,0,1,0,0,0,0
melhor churrascaria Manaus,0,0,0,1,0,0,0,0
ótima opção quer rodízio boa variedade carnes acompanhamentos,0,0,1,1,0,0,0,0
Atendimento excelente lugar super tranquilo familiar,0,0,0,1,0,0,0,1
Espaço p crianças diversão adultos petiscos deliciosos estacionamento,1,0,1,0,1,0,0,0
bar património histórico Manaus ainda serve cerveja bem gelada,0,1,0,1,0,0,0,0
beber suco cupuaçu graviola Pronto agora posso voltar casa satisfeitíssimo vontade voltar deliciar sabores aromas capital amazonense,0,1,0,0,0,0,0,0
Lugar Ideal Pra Procura bom Atendimento Boa Comida Excelente Ambiente,1,0,1,0,0,0,0,1
Ótimo atendimento Sr Emerson,0,0,0,0,0,0,0,1
Faltou pouco organização receber reservas grande número pessoas,0,0,0,0,0,0,0,1
lugares melhores conta cidade Manaus,0,0,0,1,0,0,0,0
ótimo restaurante ótimo atendimento atendidos sr Pedro Jacks atencioso gostei,0,0,0,1,0,0,0,1
unidade manauara shopping excelente pois conta espaço amplo boa variedade cardápio cerveja artesanal maravilhosa vários produtos importados nacionais,1,0,1,1,0,0,0,0
Excelente opção Manaus comida típica ambientes excelente qualidade,1,0,1,1,0,0,0,0
Preço alto,0,0,0,0,0,0,1,0
Excelente local,0,0,0,1,0,0,0,0
ótima opção descanso final semana,0,0,0,1,0,0,0,0
Presencialmente nunca passei experiência ruim lá,0,0,0,1,0,0,0,0
Melhor atendimento,0,0,0,0,0,0,0,1
Embora culinária criativa mostre leitura diferente pratos regionais servidos outros endereços cidade geral restaurante correspondeu expectativas,0,0,0,1,0,0,0,0
Erick gente boa Guilherme,0,0,0,0,0,0,0,1
Ambiente amplo culinária nordestina caprichada,1,0,1,0,0,0,0,0
Lugar decoração temática extremo bom gosto estilo retrô rock and roll,1,0,0,0,0,0,0,0
Ótimo lugar diversão garantida,0,0,0,1,0,0,0,0
Ambiente super agradável ótimo família amigos crianças claro conta brinquedos pula pula escorredor inflável,1,0,0,0,0,0,0,0
SUP legal porém vendem hora cheia quiser andar,1,0,0,0,0,0,0,0
bom local poderia conta,0,0,0,1,0,0,1,0
Bebidas variadas álcool acredito culinária ponto forte pratos realmente regionais toque sofisticação,0,1,1,0,0,0,0,0
Vai além restaurante aqui vende além excelente comida conjunto emoções gastronômicas ótimo atendimento,0,0,1,0,0,0,0,1
Ótimo ambiente atendimento primeira produtos melhor qualidade comida deliciosa cardápio sortido,1,0,1,0,0,0,0,1
Excelente local comida maravilhosa,1,0,1,0,0,0,0,0
Excelente opção entretenimento amigos,0,0,0,1,0,0,0,0
plena segunda feira unidade manauara mesas totalmente ocupadas demonstrando prestígio junto locais turistas,0,0,0,0,0,1,0,0
Excelente opção cozinha regional,0,0,0,1,0,0,0,0
boa comida preço justo,0,0,1,0,0,0,1,0
Lugar lindo café saboroso,0,1,0,1,0,0,0,0
Opções regionais colaboradores atentos cliente,0,0,1,0,0,0,0,1
Comida variada sistema interessante,0,0,1,1,0,0,0,0
grupo grande então possível provar vários pratos,0,0,0,0,0,1,0,0
Ótimo lugar,0,0,0,1,0,0,0,0
Bom café boa tapioca omelete qualidade,0,1,1,0,0,0,0,0
Serve formiga saúva ótima opção Manaus,0,0,1,1,0,0,0,0
Bom atendimento lugar agradável estacionamento preço justo,0,0,0,1,1,0,1,1
Bom lugar comemorações especiais,0,0,0,1,0,0,0,0
Tradicional restaurante Manaus excelente variedade comida pratos sofisticados culinária bem diversificada ambiente adequou modernidade,1,0,1,1,0,0,0,0
Lugar gostoso fácil estacionar atendimento excelente,0,0,1,0,1,0,0,1
Ambiente tranquilo ótima opção,1,0,0,1,0,0,0,0
Cara lugar bom atendimento perfeito café melhor ainda,0,1,0,1,0,0,0,1
Apresentação ponto alto pratos sabor falta pouco tempero nada deixe prato ruim apenas poderia melhorar sabor,0,0,1,0,0,0,0,0
Recomendo,0,0,0,1,0,0,0,0
Atendimento rápido preciso Boa refrigeração,1,0,0,0,0,0,0,1
bom ótimo atendimento comida melhor ainda,0,0,1,0,0,0,0,1
melhor kikao Manaus,0,0,1,0,0,0,0,0
excelente Localização cidade,0,0,0,0,1,0,0,0
Melhor restaurante Manaus,0,0,0,1,0,0,0,0
Ótimo atendimento adorei vários ambientes comer área externa climatizada,1,0,0,0,0,0,0,1
Atendimento local aconchegante,1,0,0,0,0,0,0,0
Otimo lugar cerveja gelada ambiente legal,1,1,0,1,0,0,0,0
Preço justo,0,0,0,0,0,0,1,0
garçom Medson atendeu bem toda hora presente recomendo,0,0,0,0,0,0,0,1
Comida deliciosa preço justo,0,0,1,0,0,0,1,0
Massa restaurante sempre indico amigos,0,0,0,1,0,0,0,0
Pizzaria ampla climatizada limpa pizzas ótima qualidade massa fina cobertura medida certa borda salpicada gergelim,1,0,1,0,0,0,0,0
Melhor atendimento parte equipe casa,0,0,0,0,0,0,0,1
Funcionários atenciosos pizza maravilhosa massa fina bem cozida delícia ambiente super agradável,1,0,1,0,0,0,0,1
casarão antigo deu lugar restaurante ambiente acolhedor cardápio magnífico,1,0,1,0,0,0,0,0
Restaurante português bom,0,0,0,1,0,0,0,0
Ótimo ambiente eventos especiais aniversário confraternização Recomento atendimento garçom Ezequiel,1,0,0,0,0,0,0,1
Gostei desse lugar ótimo lugar,0,0,0,1,0,0,0,0
Recomendo buscam diversão preço justo,0,0,0,1,0,0,1,0
Gosto restaurante atendimento ágil casa lotada preço justo,0,0,0,1,0,0,1,1
Preço médio R 50 00 R 70 00 pessoa praticamente todos pratos bons,0,0,1,0,0,0,0,0
Música boa cerveja gelada,1,1,0,0,0,0,0,0
melhor atendimento sabores maravilhoso super organizado,0,0,1,0,0,0,0,1
Ambiente familiar comida boa preço justo,1,0,1,0,0,0,1,0
Casa especializada comida paraense onde maior objetivo satisfazer clientes,0,0,1,0,0,0,0,0
Local agradável tudo bem limpo organizado atendimento excepcional parabéns atendente cabelo ágil sai correndo entregar pedidos,1,0,0,1,0,0,0,1
Ambiente agradável comida deliciosa ótimo ótimo benefício,1,0,1,0,0,0,1,0
Boa opção provar típico café regional,0,1,0,0,0,0,0,0
Nota 10 atendimento chopp geladinho petiscos deliciosos casquinha caranguejo então,0,1,1,0,0,0,0,1
Bar bem intimista ótimo ir dois,0,0,0,1,0,0,0,0
Pizza perfeita,0,0,1,0,0,0,0,0
Lugar limpo bonito comida saborosa recomendo,1,0,1,0,0,0,0,0
Preço justo,0,0,0,0,0,0,1,0
Ótima experiência comida boa,0,0,1,1,0,0,0,0
Toda visita faço Banzeiro parece primeira sempre surpreendo comi sabores execução perfeita pratos,0,0,1,0,0,0,0,0
bom atendimento garçons muitos educados gostei verdade,0,0,0,0,0,0,0,1
preço tão razoável vale pena experiência gastronômica,0,0,1,0,0,0,1,0
Comida impecável boa carta vinhos Local bonito bom atendimento,1,1,1,0,0,0,0,1
Ótimo local adorei clima agradável acolhedor atendimento rápido maravilhoso pretendo voltar sempre,1,0,0,0,0,0,0,1
Cerveja bem gelada,0,1,0,0,0,0,0,0
Açaí excelente,0,0,1,0,0,0,0,0
pra curte vida noturna vale pena visitar,0,0,0,1,0,0,0,0
Excelentes combos preço justo,0,0,0,0,0,0,1,0
Comida cearense primeira acompanhado ambiente agradável bom atendimento climatização boa localização,1,0,1,0,1,0,0,1
Local confortável bom atendimento melhor café região,1,1,0,0,0,0,0,1
Atendimento sensacional,0,0,0,0,0,0,0,1
Ambiente ótimo atendimento ágil sabores maravilhosos restaurante barato compensa sabor,1,0,1,0,0,0,1,1
preços ver baratos quer qualidade sempre consegue fugir preço alto,0,0,0,0,0,0,1,0
Ótimo ambiente,1,0,0,0,0,0,0,0
Melhor peixaria Manaus ótimo custo benefício,0,0,0,1,0,0,1,0
Philippe atencioso educado,0,0,0,0,0,0,0,1
Entrada couvert excelente melhor camarão ainda atendimento alto nível feito Rodrigo Uchoa,1,0,1,0,0,0,0,1
Ambiente super agradável,1,0,0,0,0,0,0,0
Comida boa atendimento bom somente questão reservas horrível fiz reserva hora cheguei lá nome muita irresponsabilidae,0,0,1,0,0,0,0,1
Lugar incrível dono super receptivo sempre perguntando confortável,0,0,0,1,0,0,0,1
Atendimento excelente rodizio maravilhoso comida primeira local bonito estacionamento preço alto,1,0,1,0,1,0,1,1
Lugar aconchegante comida ótima preço condizente,1,0,1,0,0,0,1,0
Jantar maravilhoso comida deliciosa tortinha limao boa Atendimento igual garçon Izaquiel educado cordial,0,0,1,0,0,0,0,1
Coco Bambu Manaus otima opção,0,0,0,1,0,0,0,0
Pense café delicioso,0,1,0,0,0,0,0,0
divertido lugar bem agradável,0,0,0,1,0,0,0,0
Comida qualidade bom atendimento preço acessível,0,0,1,0,0,0,1,1
Requintado comida maravilhosa,0,0,1,0,0,0,0,0
Ótima opção gastronomia regional norte nordestino,0,0,1,0,0,0,0,0
Ótimo restaurante,0,0,0,1,0,0,0,0
Excelente opção,0,0,0,1,0,0,0,0
Refrigerante quente falta educação funcionários estrangeiros,0,0,1,0,0,0,0,1
Ambiente agradável café bom papo amigos,1,1,0,0,0,0,0,0
Certamente melhores opções comer bom peixe regional,0,0,1,0,0,0,0,0
Local bom confortável,1,0,0,1,0,0,0,0
Ótimo lugar vários sabores pizzas massas,0,0,1,1,0,0,0,0
Ambiente barulho entretanto bom lugar pra distrair praticando jogo boliche,1,0,0,0,0,0,0,0
amamos comida deste restaurante gostoso acho doselhores Manaus,0,0,1,1,0,0,0,0
rodízio deixou desejar massas sal pizzas dificuldade corte parte massa sendo pouco duras difícil acesso corte,0,0,1,0,0,0,0,0
Vou Gaúcho s quase toda vez comemorar algo restaurante buffet agradável carnes deliciosas sobremesas boas limpo bebidas agradáveis garçons simpáticos geral bom restaurante ir,1,1,1,1,0,0,0,1
recebidos próprio dono oferece indica grandes pratos petiscos,0,0,0,0,0,0,0,1
Preço justo tudo oferece,0,0,0,0,0,0,1,0
Excelente atendimento feito garçom Júnior,0,0,0,0,0,0,0,1
Comida saborosa ambiente agradável atendimento excelente funcionário Fernando deixou desejar,1,0,1,0,0,0,0,1
pratos individuais vergonha pratos apenas duas pessoas valor individual 60 valor,0,0,1,0,0,0,0,0
Andre mandou bem demais sendo compreensível solicitações especiais crianças,0,0,0,0,0,0,0,1
Ótimo ambiente comida,1,0,1,0,0,0,0,0
top melhor churrascaria Manaus,0,0,0,1,0,0,0,0
Restaurante obrigatório conhecer Manaus,0,0,0,1,0,0,0,0
Local onde serve boa bebida boa cachacinha regional bem acolhedor espaçoso,1,1,0,0,0,0,0,0
Boa noite,0,0,0,0,0,1,0,0
Espetinhos gostosos molho mostarda mel mt bom,1,0,1,0,0,0,0,0
Lugar temático agradável,0,0,0,1,0,0,0,0
bar obrigatório qualquer dia semana,0,0,0,1,0,0,0,0
gostosa comida excelente lugar atendimento bom,0,0,1,1,0,0,0,1
Rapaz barato atendimento ótimo coco cachorro povo pisou lá kkkkkk Brinks local bom planejar rico preparar bolso,1,0,0,0,0,0,1,1
Excelente bom Super educado prestativo sr Vinicius Sobre Música ambiente gostei playlist Parabéns,1,0,0,0,0,0,0,1
ótimo local pra quer reunir amigos família beber tens uns ótimos tiras gosto bom ambiente,1,1,1,1,0,0,0,0
Comida vem rápido boa aparência sabor deixa desejar preço alto cobrado,0,0,1,0,0,0,1,1
pratos deliciosos elegantes,0,0,1,0,0,0,0,0
ambiente legal super divertido toda família amigos desejam fazer boa comemoração,1,0,0,0,0,0,0,0
Comida excelente porém preço absurdo,0,0,1,0,0,0,1,0
Lugar maravilhoso,0,0,0,1,0,0,0,0
Ótimo atendimento ótimo local recomendo,0,0,0,1,0,0,0,1
Antigo canto intelectuais hoje habitada jovens boêmios estrangeiros vêm aventurar Selva Amazônica experimentar pouco seiva,0,0,0,0,0,1,0,0
Lugar maravilhoso comida deliciosa,0,0,1,1,0,0,0,0
Preço bom ambiente imaginamos gastar,1,0,0,0,0,0,1,0
Rodízio bom boas opções tendo muitas vezes local atendimento consistente pratos sendo deliciosos,0,0,1,0,0,0,0,1
Bar tradicional samba raiz Manaus bem popular simples público variado cerveja gelada,1,1,0,1,0,0,0,0
Una carne medida certa sabor excelente apesar volume,0,0,1,0,0,0,0,0
ambiente super agradável carne primeira atendimento excelente cerveja gelada,1,1,1,0,0,0,0,1
cardápio internacional foco lógico bacalhau,0,0,1,0,0,0,0,0
Localização estratégica pois fica dentro shoppings centers badalados Manaus,0,0,0,0,1,0,0,0
Atendimento bom ambiente tranquilo confortável,1,0,0,0,0,0,0,1
Lugar fica centro histórico cidade vale pena conhecer,0,0,0,1,0,0,0,0
ambiente aconchegante comida melhor qualidade bom,1,0,1,0,0,0,0,0
Alimentação primeira qualidade Natal chefe cozinha top,0,0,1,0,0,0,0,1
Espaço legal atendimento bom,1,0,0,0,0,0,0,1
Bom lugar happy hour,0,0,0,1,0,0,0,0
restaurante localizado melhor ponto Manaus lado Teatro Amazonas,0,0,0,0,1,0,0,0
Excelente lugar bom serviço comida boa,0,0,1,1,0,0,0,1
lá último sábado dia 12 03 16,0,0,0,0,0,1,0,0
Ambiente bom música boa falta melhor controle comanda,1,0,0,0,0,0,0,1
atoa Banzeiro figura principais restaurantes pais,0,0,0,1,0,0,0,0
ambiente agradável carne sol deliciosa guarnições altura atendimento razoável so domingo casa cheia sinal q comida boa preço razoável,1,0,1,0,0,0,1,1
Qualidade bons preços,0,0,0,0,0,0,1,0
Carta vinhos boa preço regular,0,1,0,0,0,0,1,0
Ambiente excelente comida gostosa preço bom música vivo,1,0,1,0,0,0,1,0
Lugar maravilhoso agradável comida maravilhosa recomendo,0,0,1,1,0,0,0,0
Ótimo lugar,0,0,0,1,0,0,0,0
Ótimo lugar pra reunir amigos comer pizza gostosa,0,0,1,1,0,0,0,0
Preço acima média pratos originais,0,0,1,0,0,0,0,0
justifica nota,0,0,0,0,0,1,0,0
Rodízio maravilhoso preço ótimo 25 00 pessoa,0,0,1,0,0,0,1,0
Rodízio massas bom,0,0,1,0,0,0,0,0
Asinhas deliciosas,0,0,1,0,0,0,0,0
Lugar bonito excelente atendimento comida super saborosa parabéns,1,0,1,0,0,0,0,1
ótima experiência local agradável ótima comida excelente atendimento,0,0,1,1,0,0,0,1
Petiscos alta qualidade ambiente familiar,1,0,1,0,0,0,0,0
forte calçada alta bolinho bacalhau gostoso caro,0,0,1,0,0,0,1,0
Vale pena quer experimentar pouco culinária amazonense boa dose requinte,0,0,1,0,0,0,0,0
Ótimo atendimento sanduíche saboroso excelente ambiente boa seleção música,1,0,1,0,0,0,0,1
prpvasconcelos so coisa linda,0,0,0,0,0,1,0,0
vasta opção bebidas preço bem acessível,0,1,0,0,0,0,1,0
Lugar super bom gosto,0,0,1,0,0,0,0,0
Localização excelente lado posto logo após shopping ponta negra complexo restaurantes possui estacionamento,0,0,0,0,1,0,0,0
cozinha agitação nome Felipe Schaedler jovem chef fez fama utilizar elementos inusitados cozinha regional recentemente fincou pé capital paulista filial,0,0,0,0,0,0,0,1
Faz releitura perfeita pratos tradicionais brasileiros amazonense,0,0,1,0,0,0,0,0
pode montar almoço entrada prato principal sobremesa,0,0,0,0,0,1,0,0
Noite agradável tratamento atencioso rápido garçom Marcos bem atencioso amigável valeu pena,0,0,0,0,0,0,0,1
Filial coco bambu excelente,0,0,0,1,0,0,0,0
Custo benefício bom,0,0,0,0,0,0,1,0
Atendimento bom preço somatizados delícia pizzas,0,0,1,0,0,0,1,1
Boa localização,0,0,0,0,1,0,0,0
Experiência boa Ainda cedo,0,0,0,1,0,0,0,0
Atendimento excelente todos prestativos gentis,0,0,0,0,0,0,0,1
Ótimo lugar boa comida ambiente super agradável,1,0,1,1,0,0,0,0
cada nova opção escolhida surpreendia,0,0,1,0,0,0,0,0
Excelente ambiente atendimento comida divina,1,0,1,0,0,0,0,1
opinião melhores churrascaria Manaus lugar legal,0,0,0,1,0,0,0,0
Garçons atenciosos comida boa qualidade estacionamento próprio,0,0,1,0,1,0,0,1
Ótimo lugar preço bom experiência boa primeira vez,0,0,0,1,0,0,1,0
Ótimas carnes,0,0,1,0,0,0,0,0
experiência maravilhosa gastronomia amazonense,0,0,1,0,0,0,0,0
restaurante surpreendeu faixada pouco apagada entramos surpresa comida boa atendimento bom preço justo,1,0,1,0,0,0,1,1
deseja conhecer ótimo ambiente saborear ótimos pratos Banzeiro deve fazer parte roteiro,1,0,1,0,0,0,0,0
Atendimento perfeito comida deliciosa ótima companhia,0,0,1,0,0,0,0,1
Bar pequeno boas promoções,1,0,0,0,0,0,1,0
Acredito dias errados pois demorei 30 minutos pra atendido hora pra chegar almoço enfim ótimo lugar ótimo atendimento demorado,0,0,0,1,0,0,0,1
Bem localizado estacionamento próprio ar comida caseira,0,0,1,0,1,0,0,0
Estacionar pouco trabalhoso visto fica rua movimentada,0,0,0,0,1,0,0,0
Ótima comida primeiro preço justo,0,0,1,0,0,0,1,0
Excelente lugar bem atendidos Anderson Ferreira,0,0,0,1,0,0,0,1
Preço alto porém pratos bem servidos possível dividir pessoas tranquilamente portanto preço compensa,0,0,1,0,0,0,1,0
padrão vem sendo mantido desde abertura clientes habituais,0,0,0,1,0,0,0,0
Comida saborosa bom atendimento bom custo benefício,0,0,1,0,0,0,1,1
Bom restaurante estacionamento precisa subir escada especialista Tambaqui Pirarucu preço médio R 110 00 prato 2 servem meia porção,0,0,1,1,1,0,0,0
Comida saborosa bom atendimento pizzas deliciosas,0,0,1,0,0,0,0,1
Atendimento excelente local pitoresco comida saborosa ótimo menu,0,0,1,1,0,0,0,1
Lugar agradável bom atendimento musica ambiente variedade bebidas caldos entradas pratos,1,1,1,1,0,0,0,1
Comida maravilhosa super descontos bebida incrível,0,1,1,0,0,0,1,0
Comida típica português cerveja super gelada,0,1,1,0,0,0,0,0
dúvida melhor restaurante cidade assunto churrasco além carne deliciosa acompanhantos tão bons quanto,0,0,1,1,0,0,0,0
buffet maravilhoso opções carne poucas relação alto preço cobram,0,0,1,0,0,0,1,0
X cabloquino delicia ambiente gostoso preço compatível,1,0,1,0,0,0,1,0
Lugar tranquilo muita poluição sonora ótima comida bem divido lugar pra crianças pequenas,1,0,1,0,0,0,0,0
buffet melhor tudo gostamos maior variedade buffet fiorentina,0,0,1,0,0,0,0,0
Restaurante culinária portuguesa longa tradição Manaus 20 anos Alentejo decepciona amantes boa bacalhoada todas diversas variedades,0,0,1,1,0,0,0,0
Péssimo gente escrota principalmente garçonetes gerente dona pq dono gente boa,0,0,0,0,0,0,0,1
restaurante pouco melhor deixei frequentar vários motivos atendimento caótico precisa implorar garçom atender comida chega separada mesa primeiro vem carne dez minutos acompanhamento contar qualidade comida decaiu,0,0,1,1,0,0,0,1
Opções passeios Sup mesas ar livre área coberta ameiii aceitam cartões atendimento atencioso Fabíola boa experiência,1,0,0,1,0,0,0,1
Local excelente crianças brincarem,0,0,0,1,0,0,0,0
restaurante bom serve pizzas massas melhores qualidades preços tbm acessíveis cabe bolso,0,0,1,1,0,0,1,0
Local tradicional Manaus,0,0,0,1,0,0,0,0
Cardápio legal Entrada pastel pato Tambaqui Show achei preço excessivo,0,0,1,0,0,0,1,0
grande variedades cervejas importadas ótimos pratos,0,1,1,0,0,0,0,0
Lugar bom atendimento poderia receber umas atenção especial,0,0,0,1,0,0,0,1
Comida boa preço mediano Garçom gnt boa atendeu esqueci nome pq meio diferente nome gnt boa d,0,0,1,0,0,0,1,1
Excelente opção cardápio comida japonesa,0,0,1,0,0,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Caipirinha forte happy hour bom melhor custo benefício,0,1,0,1,0,0,1,0
restaurante banzeiro senti certo clima melancólico,1,0,0,0,0,0,0,0
bem divertido poderia ter mesas área externa,1,0,0,1,0,0,0,0
Excelente lugar gostoso,0,0,1,1,0,0,0,0
pizza boa massas macias ambiente agradável tambem familiar pizzas saborosas super recomendo,1,0,1,0,0,0,0,0
filial perto estádio ala ar condicionado refrigerada somente ventiladores,1,0,0,0,0,0,0,0
Pra procura experiência gastronômica completa boa música comida deliciosa ambiente acolhedor recomendo,1,0,1,0,0,0,0,0
Ambiente agradável serviço bom comida deliciosa porém pizza fina razão bastante tostada,1,0,1,0,0,0,0,1
Ambiente familiar pizza gostosa atendimento excelência parabéns,1,0,1,0,0,0,0,1
Comida boa atendimento excelente cardápio diversificado ambiente bem agradável recomendável família jantar romântico,1,0,1,0,0,0,0,1
Lugar incrível comida boa,0,0,1,1,0,0,0,0
ribeirinhos amazônicos banzeiro agitação águas feita ventos,0,0,0,0,0,1,0,0
Restaurante Sensacional Comida Saborosa Ótimo atendimento parte toda equipe Principalmente Garçom Izaquiel atencioso educado,0,0,1,1,0,0,0,1
Excelente restaurante cardápio refinado especiarias regionais,0,0,1,1,0,0,0,0
Comida farta saborosa preços ótimos atendimento satisfatório ambiente familiar,1,0,1,0,0,0,1,1
Apesar localizado Shopping Coco Bambu Manaus bom restaurante porém verificamos algumas falhas,0,0,0,1,1,0,0,0
Preços normais opções cerveja artesanal opções petiscos,0,1,1,0,0,0,1,0
Lugar agradável bom atendimento comida deliciosa,0,0,1,1,0,0,0,1
Coco Bambu Manaus tudo outros dizem maneira simples ótimo atendimento classe internacional pratos servidos maneira singular,0,0,1,0,0,0,0,1
excelente lugar recomendo demais lugar aconchegante atendimento impecável,1,0,0,1,0,0,0,1
Ponto negativo ar condicionado interno refrigera ambiente,1,0,0,0,0,0,0,0
ótima opção conhecer gastronomia local,0,0,1,0,0,0,0,0
restaurante bonito super confortável comida boa,1,0,1,0,0,0,0,0
Ambiente agradável amplo bela vista rio negro,1,0,0,0,0,0,0,0
Atendimento ótimo caipirinha deliciosa chopp gelado,0,1,0,0,0,0,0,1
queria cupons data limite cliente fiel preciso manter vida fitnes rsrs,0,0,0,0,0,1,0,0
Boa experiência,0,0,0,1,0,0,0,0
Ótimo lugar ambiente climatizado ótimo atendimento boa localização comida perfeita bem apresentada ótimo açaí,1,0,1,1,1,0,0,1
Ambiente sensacional atendimento incrível comida tudo bom preço bom,1,0,1,0,0,0,1,1
Nao pudemos ter experiência culinária completa pois optamos mnu dia pouco decepcionante,0,0,1,0,0,0,0,0
cardápio sofisticado tipico contudo variado bons vinhos,0,1,1,0,0,0,0,0
Cozinha deliciosa pratos bem preparados tempero suave sintonia recomendações atuais nutricionistas,0,0,1,0,0,0,0,0
Adorei cachaça levanta pau mole tradicional região gostei entrada joelho boi delicia chopp gelado,0,1,1,0,0,0,0,0
Carnes diversas acompanhamentos saborosos atendimento maravilhoso,0,0,1,0,0,0,0,1
Lugar agradável,0,0,0,1,0,0,0,0
ainda conta área grande crianças divertirem enquanto pedido finalizado,1,0,0,0,0,0,0,0
Atendimento excelente comida rápida sabor maravilhoso,0,0,1,0,0,0,0,1
Lugar super agradável pessoas bem educadas pra atender começar dona excelente pessoa,0,0,0,1,0,0,0,1
atendimento diferencial permite sentir casa rapidez garçom sempre bem cordial atencioso oferecendo melhor serviço claro comida s Igual,0,0,1,0,0,0,0,1
Bom atendimento pratos diferenciados bom custo benefício,0,0,1,0,0,0,1,1
Entrada simples dá acesso lobby grande escada possuem elevador cima salão bonito vista privilegiada teatro Amazonas,0,0,1,0,1,0,0,0
Comida bem servida ponto certo,0,0,1,0,0,0,0,0
Topper Ambiente agradável musica boa,1,0,0,0,0,0,0,0
Restaurante ambiente agradável comida excelente,1,0,1,0,0,0,0,0
Comida deliciosa duvida melhor cidade impressionante atendimento excepcional,0,0,1,0,0,0,0,1
Atendimento bom garçons Senna Bruno gerente Guerra,0,0,0,0,0,0,0,1
agradável comida deliciosa preço acessível R 15 00 R 30 00,0,0,1,0,0,0,1,0
Ambiente comida top,1,0,1,0,0,0,0,0
Excelente atendimento Garçom Edson Prato Coco Bambu bem servido cremoso prometido,0,0,0,0,0,0,0,1
Ótimo localização possui estacionamento proporcional assentos disponíveis local ar condicionado atendimento eficiente cafés variados cardápio regional banheiro ambiente confortável bem decorado,1,1,1,0,1,0,0,1
Horrível tempo espera RETIRADA pedido sendo pedido frio ceviche parecia sopa caldo temaki maior agora mini temaki,0,0,1,0,0,0,0,1
Restaurante cheio deixa desejar atendimento qualidade pratos,1,0,1,0,0,0,0,1
único restaurante quê durante Pandemia respeita distanciamento,0,0,0,1,0,0,0,0
Ótimo restaurante boa pedida confraternizações,0,0,0,1,0,0,0,0
Comida extremamente boa ótimo atendimento,0,0,1,0,0,0,0,1
Comemos Banzeiro Tambaqui maravilhoso,0,0,1,0,0,0,0,0
Melhor T bone cidade,0,0,1,0,0,0,0,0
peixaria gostosa atendimento péssimo,0,0,0,1,0,0,0,1
comida boa atendimento excelente lugar agradável,0,0,1,1,0,0,0,1
Peixe delicioso,0,0,1,0,0,0,0,0
Rodízio preço justo,0,0,0,0,0,0,1,0
Preço bem diferente restaurantes Paulo,0,0,0,0,0,0,1,0
Lugar agradável comida deliciosa atendimento primeira recomendo procurar Marcelo Gabriel preço razoável,0,0,1,1,0,0,1,1
serviço alta qualidade petiscos atendem todos gostos som ambiente proporciona encontros agradáveis,1,0,1,0,0,0,0,1
Ótimo local descontrair amigos,0,0,0,1,0,0,0,0
