sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
melhor café Manaus atendentes incríveis amo tudo,0,1,0,1,0,0,0,1
Ótimo espaço familiar atendimento primeira principalmente Bruno excelente anfitrião dando toda atenção necessária,1,0,0,0,0,0,0,1
Ótimo ambiente decoração harmonia itens café ótima recepção cardápio diversificado preço acessível,1,0,1,0,0,0,1,1
Gostei lugar bem agradável comida boa otimo atendimento Sauro,0,0,1,1,0,0,0,1
Lugar simples serve comida maravilhosa comida típica culinária paraense,0,0,1,1,0,0,0,0
Lugar agradável comida deliciosa atendimento primeira recomendo procurar Marcelo Gabriel preço razoável,0,0,1,1,0,0,1,1
ótima comida ambiente agradavel,1,0,1,0,0,0,0,0
Atendimento excelente variedade sabores ambiente agradável,1,0,1,0,0,0,0,1
artistas fazem pequeno show maravilhoso entretendo toda família,1,0,0,0,0,0,0,0
Serve cerveja gelada caipirinha outras,0,1,0,0,0,0,0,0
Ambiente maravilhoso garçons ótimos som vivo comida impecável,1,0,1,0,0,0,0,1
Marcela super atenciosa 3 Petiscos deliciosos tempo bebidas pra acompanhar,0,0,1,0,0,0,0,1
ponto positivo demorou pedido,0,0,0,0,0,0,0,1
Ambiente pratos ótimos,1,0,1,0,0,0,0,0
bom local ambiente familiar,1,0,0,1,0,0,0,0
Possui ótima carta vinhos,0,1,0,0,0,0,0,0
òtima opção sair amigos família casal ambiente oferece área climatizada ar livre variados tipos comida cardápio varias vezes vou cachassaria Dede finais semana saborear melhor escondidinho Dedé Manaus,1,0,1,1,0,0,0,0
opinião melhor restaurante contemporâneo Manaus,0,0,0,1,0,0,0,0
Lugar maravilhoso,0,0,0,1,0,0,0,0
Gostamos todos recomendamos casais curtem boa comida,0,0,1,0,0,0,0,0
Excelente atendimento Rafael Vieira lugar maravilhoso aconchegante,1,0,0,1,0,0,0,1
Ar condicionado local perfeito,1,0,0,0,0,0,0,0
Ótimo lugar ir família bom atendimento variedades lanches sorvetes bebidas drinks,0,1,1,1,0,0,0,1
Música qualidade pop rock,1,0,0,0,0,0,0,0
Padrão atendimento altíssimo raramente vc levanta mão visto garçons bem treinados educados barmen bargirls lounge simpáticos comida gostosa bem feita chega sempre quente mesa vezes bebidas demoram pouco horário happy hour posso entender motivo 50 desconto bebidas demanda aumenta,0,0,1,0,0,0,0,1
ótimo Boa comida bom atendimento,0,0,1,0,0,0,0,1
Muitas opções ambiente agradável,1,0,0,0,0,0,0,0
Comida boa custo benefício vale mt pena,0,0,1,0,0,0,1,0
Pedi Pirarucu banana queijo coalho experimentei camarão manteiga,0,0,1,0,0,0,0,0
Estacionamento próprio comida deliciosa camarão empanado crocante,0,0,1,0,1,0,0,0
Comida regional amazonense boa,0,0,1,0,0,0,0,0
Ambiente agradável espaço amplo bom atendimento,1,0,0,0,0,0,0,1
Rodízio pizza bom,0,0,1,0,0,0,0,0
Ótimo Ambiente super Recomendo Lugar bastante Agradável Boa opção fazer jantar experiência inesquecível Parabéns,1,0,0,1,0,0,0,0
Boa opção café manhã bem localizado preço bom comida boa diversas opções,0,0,1,0,1,0,1,0
Excelente opção café almoço brunch,0,0,0,1,0,0,0,0
Ótimo preço,0,0,0,0,0,0,1,0
Lembro dias mães sair chateado coma cena presenciei enfim tirando bom trabalho tudo tão gostoso matei saudade comida norte,0,0,1,0,0,0,0,0
menos experiência única opção carne gorda carne suculenta costela assim bem seca ressecada borrachuda,0,0,1,0,0,0,0,0
Melhor banda tambaqui Manaus,0,0,1,0,0,0,0,0
Pizzas pastéis bons porém lugar barulhento desorganizado,1,0,1,0,0,0,0,0
Ótimo atendimento,0,0,0,0,0,0,0,1
Local ideal tomar banho rio comer bem relaxar,1,0,1,0,0,0,0,0
Lugar incrível divertir amigos,0,0,0,1,0,0,0,0
Ótimo café,0,1,0,0,0,0,0,0
Cachaças cervejas boas,0,1,0,0,0,0,0,0
Saudades combo predileto,0,0,1,0,0,0,0,0
Manaus excelente restaurante português divino bacalhau,0,0,1,1,0,0,0,0
ribeirinhos amazônicos banzeiro agitação águas feita ventos,0,0,0,0,0,1,0,0
Restaurante ambiente agradável esposo comemos entrada tacacá caro pedimos pois oportunidade experimentar outro lugar achei prato azedo questão gosto culpa restaurante,1,0,1,0,0,0,0,0
Adalberto Blanca ótima pessoa,0,0,0,0,0,0,0,1
bom sabor peixe arroz jambú bem preparado excelente atendimento preço bom,0,0,1,0,0,0,1,1
quinta feira havia pianista tocando vivo almoço,0,0,0,0,0,1,0,0
Restaurante bom gosto carnes maravilhosas,0,0,1,1,0,0,0,0
Moquém significa assado brasa churrasqueira linguagem indígena Banzeiro termo região utilizado expressar onda pequena fato água rio produz ondas fortes mar,0,0,0,0,0,1,0,0
Atendimento primeira preço bom,0,0,0,0,0,0,1,1
Doces deliciosos,0,0,1,0,0,0,0,0
Lugar tranquilo música boa garçom Mauro atencioso gente boa sempre traz chopp bem geladinho,1,1,0,1,0,0,0,1
Tudo maravilhoso área kids boa pizzas demoraram pouco Eduardo conseguiu trazer preferências tudo bom,1,0,0,1,0,0,0,1
Lugar top,0,0,0,1,0,0,0,0
Ótimo ambiente saborear peixes região,1,0,0,0,0,0,0,0
Ótimo lugar bom café regional comer vontade preço justo,0,1,1,0,0,0,1,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Preço justo,0,0,0,0,0,0,1,0
opinião vale custo benefício,0,0,0,0,0,0,1,0
Ótimo atendimento Jackson excelente sempre preocupado falado algo bem ótimo pronta próximas vezes,0,0,1,0,0,0,0,0
ambiente excelente atendimento demorado principalmente trazer simples bebida,1,0,0,0,0,0,0,1
motoboy perde assaltado porque primeira vez ainda acreditei segunda fica difícil,0,0,0,0,0,0,0,1
Carta vinhos primeira linha,0,1,0,0,0,0,0,0
Comida atendimento primeira,0,0,1,0,0,0,0,1
sabor típico original culinária lusitana preços bastante competitivos,0,0,1,0,0,0,1,0
atendimento bom ambiente temático crianças gostaram,1,0,0,0,0,0,0,1
Comida boa porém demora acabou deixando experiência ruim,0,0,1,0,0,0,0,1
Lugar aconchegante acústica perfeita seleção musical boa comida espetáculo drinks maravilhosos atendimento espetacular,1,1,1,1,0,0,0,1
Boa música acompanhada freguesia descolada descontraída,1,0,0,0,0,0,0,0
Pizzas massas saborosas preço acessível,0,0,1,0,0,0,1,0
Espaço fino requintado atendimento ágil melhores tortas doces salgados Manaus,1,0,1,0,0,0,0,1
culinária diferenciada bom sabor,0,0,1,0,0,0,0,0
Comida qualidade excelente atendimento cerveja geladinha,0,1,1,0,0,0,0,1
Ambiente legal,1,0,0,0,0,0,0,0
Bom café falta melhor apresentação tipos grãos servem água gás ótima opção lanches porém valor pouco salgado,0,1,1,0,0,0,1,0
Excelente atendimento comida gostosa parabéns,0,0,1,0,0,0,0,1
comemorar data especial,0,0,0,0,0,1,0,0
Pontos negativos Cardápio caro opção saudável,0,0,1,0,0,0,0,0
Comida espetacular sabor comida caseira atendimento cordial preço bom,0,0,1,0,0,0,1,1
verdadeira experiência culinária,0,0,1,0,0,0,0,0
Péssima experiência buffet pobre carnes duras poucas guarnições recomendo além disso preço caro custo x benefício,0,0,1,1,0,0,1,0
melhor ramo grelhados ótimo ambiente atendimento excelente,1,0,1,0,0,0,0,1
Tradução Google Boa comida boas porções melhor comida mexicana cidade melhor fiesta opinião Original Great food good portions best Mexican food in the city way better than fiesta in my opinion,0,0,1,0,0,0,0,0
Ambiente bonito boa comida presta bom serviço Problema horário lá quinta feira 22 30 empilhando cadeiras desligaram ar condicionado tipo VAI EMBORA,1,0,1,0,0,0,0,1
Preço honesto,0,0,0,0,0,0,1,0
Confesso esperava restaurante pode ter impactado avaliação belíssima opção jantar dois vista praça teatro pratos bem feitos esteticamente bem apresentados saborosos,1,0,1,1,0,0,0,0
mesma embalagem vai pro microndas otima ideia delicioso preço bom parabens frango mineiro,0,0,1,0,0,0,1,0
Provamos formiga entrada bem diferente comeria novamente,0,0,1,0,0,0,0,0
condiz real nome nome prato descrito,0,0,1,0,0,0,0,0
Bom lugar conhecer gastronomia regional bom atendimento ambiente agradável preço convidativo,1,0,1,0,0,0,1,1
Ambiente familiar bem estruturado decoração impecável mistura pop rock cultura americana vintage Vale pena conhecer pizzaria variedades opção sabores cardápio muitas opções deliciosas pizzas doces salgadas batata frita especial hambúrguers outros estacionamento amplo precisa ainda cuidados estruturais melhorar piso estética estrutura prédio fica mostra juntamente tubulações hídricas qu,1,0,1,0,1,0,0,0
Atendimento PRATOS FANTÁSTICOS preço justo,0,0,1,0,0,0,1,1
bom restaurante comidas terrinha Belem Pará,0,0,1,1,0,0,0,0
primeira impressão experiência agradável bem atendido admirei eficiência pedidos miséria,0,0,0,1,0,0,0,1
Ambiente bem limpo climatizado sucos naturais saladas bem descontos cartão fidelidade,1,1,0,0,0,0,1,0
restaurante fácil acesso local seguro cardápio variado ótimo serviço,1,0,1,0,1,0,0,1
dúvida melhor pizza Manaus,0,0,1,0,0,0,0,0
Ambiente familiar preço comidas acessíveis,1,0,0,0,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
Excelente opção caldos sanduiches Manaus,0,0,1,0,0,0,0,0
Comparando outros rodízios valor deixa pouco desejar,0,0,1,0,0,0,0,0
Carnes maravilhosas custo benefício atendimento primeira ambiente Agradável música ambiente sensacional,1,0,1,0,0,0,1,1
abril 2017 após cruzeiro inesquecível região Anavilhanas IBEROSTAR Grand Amazon escolhemos bistrô Belle Époque localizado andar térreo shopping Ponta Negra Manaus encerrar estadia gastronômica Amazonas,0,0,0,0,0,1,0,0
Churrasco ficou desejar pouco sal deixaram carne secar ambiente agradável,1,0,1,0,0,0,0,0
Preços ótimos ambiente agradável climatizado carne gostosa infinidade pedidos,1,0,1,0,0,0,1,0
Após dia trabalhos conhecimentos adquiridos evento científico viemos jantar Barolo,0,0,0,0,0,1,0,0
Lugar super agradável,0,0,0,1,0,0,0,0
Comida ambiente excelentes estacionamento ótimo lugar pra levar família,1,0,1,0,1,0,0,0
Atendimento dentro esperado preço justo ambiente bem familiar,1,0,0,0,0,0,1,1
cardápio cervejas especiais limitado poucas cervejas caras,0,1,0,0,0,0,1,0
ótima opção pra ir culto fim semana durante semana amigos,0,0,0,1,0,0,0,0
Tudo gostoso rápido estacionamento amplo ótimo atendimento todos funcionários principalmente garçom Nayron Chef Raimundo sempre perguntando tudo certo,0,0,1,0,1,0,0,1
Equipe atenciosa comida deliciosa local fácil acesso possui estacionamento,0,0,1,0,1,0,0,1
amo delicioso,0,1,0,0,0,0,0,0
ingredientes regionais explorados formas inusitadas alcançando resultados ótimos,0,0,1,0,0,0,0,0
Lugar bem agitado certeza devido preço baixo EXCELENTE comida,1,0,1,0,0,0,1,0
Pra gosta tomar cervejinha ar livre bater bom papo centro histórico Manaus eh melhor pedida,0,1,0,1,0,0,0,0
Lugar agradável pena tiraram espaço kids,1,0,0,1,0,0,0,0
melhores restaurantes regionais cidade,0,0,0,1,0,0,0,0
Atendimento comida bebidas excelentes,0,1,1,0,0,0,0,1
Além bem atendido recepção caixa ainda muita variedade comidas preço acessível,0,0,1,0,0,0,1,1
Atendimento bom desde transfer barco Garçons atenciosos,0,0,0,0,0,0,0,1
Coco Bambu Manaux fica Shopping Ponta Negra lugar bem bacana conta segundo piso espaço bonito comida diferenciada mulheres sentem frio sempre levem casaquinho pois ar condicionados muitos bons,1,0,1,1,0,0,0,0
Comida simples boa qualidade preço justo,0,0,1,0,0,0,1,0
restaurante flutuante comida regional diferenciada boa,0,0,1,0,0,0,0,0
maior parte cardapio releitura bem executada pratos tradicionais região,0,0,1,0,0,0,0,0
Criatividade culinária distribuída cardápio vasto sabores aromas País atendimento delicadeza intimista faz sentir casa,0,0,1,0,0,0,0,1
locais regionais maiores preços capital preço esperava sanduíche bem melhor recheado,0,0,1,0,0,0,1,0
Vários pratos típicos sugestões ótimas comida deliciosa,0,0,1,0,0,0,0,0
Ótimo divertir amigos preço justo,0,0,0,1,0,0,1,0
Lugar super legal ambiente aconchegante atendimento magnifico comida excelente café perfeito,1,1,1,1,0,0,0,1
comparamos Bufalo churrascarias famosas grandes centros Paulo Rio Janeiro famosas Fogo Chão Porcão vemos Bufalo ainda melhorar principalmente variedade fica bem aquém churrascarias,0,0,0,1,0,0,0,0
Ótimo lugar,0,0,0,1,0,0,0,0
Atendimento excelência pizza gostosa pouco cara relação outros lugares ambiente vale pena,0,0,1,0,0,0,1,1
Ótimo atendimento ambiente limpo playlist boa,1,0,0,0,0,0,0,1
Lugar aconchegante atendimento excelente comida ótima,1,0,1,0,0,0,0,1
Ótimo lugar tomar delicioso café regional ambiente aconchegante climatizado vale apena conferir,1,1,0,1,0,0,0,0
Preço salgado,0,0,0,0,0,0,1,0
local super agradável,0,0,0,1,0,0,0,0
Comida regional boa mesas poderia ter uns botões chamar garçons,0,0,1,0,0,0,0,0
Ambienta super agradável atendimento simpático simples carnes excelente paladar custo benefício atrativos,1,0,1,0,0,0,1,1
lugar maravilhoso tranquilo adorei atendimento,0,0,0,1,0,0,0,1
Ambiente agradável atendimento impecável,1,0,0,0,0,0,0,1
procura cozinha regional qualidade vai encontrar aqui,0,0,1,0,0,0,0,0
Ainda parceria restaurante indígena dá prazer colaborar,0,0,0,1,0,0,0,0
Aconchegante elegante atendimento simpático bons produtos,0,0,1,1,0,0,0,1
Bom Vale custo benefício,0,0,0,0,0,0,1,0
marido ótimo almoço Páscoa restaurante Banzeiro,0,0,1,0,0,0,0,0
Melhor opção carnes vermelhas Manaus,0,0,1,0,0,0,0,0
Atendimento primeira ambiente super agradável comida então gostosa carne sol top galáxias,1,0,1,0,0,0,0,1
Lugar bom porem pouca opção valor superior lugar,0,0,1,1,0,0,1,0
Boteco tradicional boa música,1,0,0,0,0,0,0,0
Restaurante aconchegante comida gostosa bom custo benefício,1,0,1,0,0,0,1,0
Bem localizado música ambiente todos gostos comida deliciosa atendimento excepcional,1,0,1,0,1,0,0,1
espaço conveniente horizontal im pé direito baixo faz ruído ambiente cansativo estrudente casa cheia,1,0,0,0,0,0,0,0
Adolpho melhor diversidades cortes carne região ponto perfeito verdadeiro gourmet carnes,0,0,1,0,0,0,0,0
Ambiente tranquilo ótimo pra relaxar bem atendida Luana educada sabe comunicar falou bem sobre produtos parabéns atendimento ambiente maravilhoso rústico joelho porco deuses parabéns todos,1,0,0,0,0,0,0,1
Ambiente acolhedor familiar sabor cheiro Belém Pará,1,0,0,0,0,0,0,0
Preço acima média contudo excelente opção boa refeição,0,0,1,0,0,0,1,0
presente dezenas pratos doces salgados café manhã jantar Banzeiro fruta aparece forma delicado creme maçaricado estilo brullè pode acompanhado sorvete cumaru baunilha amazônica,0,0,1,0,0,0,0,0
Lugar clima amizade velha guarda excelente pagode primeira qualidade,1,0,0,0,0,0,0,0
Atendimento ótimo brinquedos internos externos cardápio pra almoço jantar á qualquer dia hora rodízio pizza ótimo,1,0,1,0,0,0,0,1
Lugar confortável ótimo lugar pra levar família,1,0,0,1,0,0,0,0
entradinha caldo tambaqui abre alas pra boa experiência gastronômica,0,0,1,0,0,0,0,0
Nosssa delícia melhor amburg comi música boa habitante maravilhoso,0,0,1,0,0,0,0,0
Super aconchegante café delicioso,1,1,0,0,0,0,0,0
Lugar OK pizzas tão boas,0,0,1,1,0,0,0,0
Churrascaria excelente variedade saladas pratos quentes claro carnes primeira melhor atendimento Manaus todos restaurantes visitados deixa desejar nada outras churrascarias famosas grandes centros,0,0,1,0,0,0,0,1
Comida pirarucu camarão boa viagem saborosos sobremesa maravilhosa,0,0,1,0,0,0,0,0
andar uns 40 metros deparamos porta abre dar volta entrar porta principal dai ate balcão colocamos comida chegamos balcão carnes onde encontramos grande resistencia servir carne qualidade inferior fria opção,1,0,1,0,0,0,0,1
Obrigado Afonso garçom elielson excelente recepção,0,0,0,0,0,0,0,1
churrascaria qualidade sempre melhores carnes variedades buffet,0,0,1,1,0,0,0,0
Melhor restaurante Manaus,0,0,0,1,0,0,0,0
melhor restaurante Manaus,0,0,0,1,0,0,0,0
HH vantajoso,0,0,0,0,0,1,0,0
Atendentes simpáticas,0,0,0,0,0,0,0,1
Ótimo churrasco preço justo,0,0,1,0,0,0,1,0
Carne sol deliciosa cerveja gelada,0,1,1,0,0,0,0,0
Rodízio excelente ambiente bom atendentes melhores ainda enfim ótimo lugar ir amigos,1,0,1,1,0,0,0,1
ainda brinquedoteca espetacular crianças adoram ir lá,1,0,0,0,0,0,0,0
paraense gostei mto lugar bem arejado alguns garçom mto eficiente outros esquecem pedidos preço bom,1,0,0,0,0,0,1,1
melhor pizzaria,0,0,0,1,0,0,0,0
Gostei local bem arejado ambiente familiar,1,0,0,0,0,0,0,0
Erick Belém melhor melhores bom super atencioso dedicado atender bem parabéns super recomendo,0,0,0,0,0,0,0,1
Preço justo,0,0,0,0,0,0,1,0
Atendimento Incrível excelente funcionário merece promoção cargo Atendente Jailton,0,0,0,0,0,0,0,1
noite rodízio pizza varios sabores salgado doces além buffet massas preço bom ambiente bom bem localizado,1,0,1,0,1,0,1,0
Experiência única,0,0,0,1,0,0,0,0
vinho pedida quase obrigatória pouco valor mercado,0,0,0,0,0,0,1,0
boa pedida quer experimentar pouco comida oriental passar franquias China in box manaus bairro cachoeirinha,0,0,1,0,0,0,0,0
Bom garçom Gabriel bom ambiente vir crianças Boa comida bom preço,0,0,1,0,0,0,1,1
Cerveja gelada copos igualmente gelados,0,1,0,0,0,0,0,0
pratos pedidos música alta barulhos perturbadores vindos teto Experiência boa,1,0,1,1,0,0,0,0
Melhor restaurante Manaus duvida,0,0,0,1,0,0,0,0
necessariamente melhor custo benefício vale,0,0,0,0,0,0,1,0
Pedimos 1 sanduíche brioche misto 1 croque monsieur 2 sucos 1 fatia torta beijinho tudo bom adorei valor 98 20 reais caro né,0,0,1,0,0,0,1,0
Local privilegiado passar bons momentos hora almoço tudo medida certa,0,0,0,1,0,0,0,0
bom custo benefíco ótima brinquedoteca banda tambaqui boa entradinha caldo peixe cortesia,1,0,1,0,0,0,1,0
Ótimo ambiente atendimento qualidade agilidade parabéns,1,0,0,0,0,0,0,1
Pessoal recomendo grande variedade Cachaça ultimamente ganhou premio revista veja além excelente atendimento toicinho delicioso sempre cheio paciente conseguir mesa torna ate atrativo,0,0,0,0,0,0,0,1
Denys ótimo atendente,0,0,0,0,0,0,0,1
Preço justo estacionamento fácil,0,0,0,0,1,0,1,0
Ótimo atendimento garçom França comida boa preço justo ambiente agradável boa frequência,0,0,1,1,0,0,1,1
Ótimo restaurante,0,0,0,1,0,0,0,0
Pratos bem servidos qualidade sabor preços bons,0,0,1,0,0,0,1,0
Tomamos café regional delicioso,0,1,0,0,0,0,0,0
melhores rodízios pizza massa melhor,0,0,1,0,0,0,0,0
Lugar super agradável música vivo,1,0,0,1,0,0,0,0
Precisa melhorar petiscos última vez q semana passada pedi camarões empanados aspecto estranhos quase q estragados preço médio pouco caro porção camarão custou 76 reais,0,0,1,0,0,0,1,0
dúvida melhor açaí frozen manaus,0,0,1,0,0,0,0,0
Comida boa,0,0,1,0,0,0,0,0
picanha mania proporciona melhor comida manaus alem ambiente super confortavel aconchegante,1,0,1,0,0,0,0,0
Apesar restaurante pequeno possui estacionamento privado então fácil estacionar carro proximidades restaurante,1,0,0,0,1,0,0,0
Lugar super agradável comida excelente preço acima média vale cada centavo investido jantar,0,0,1,1,0,0,1,0
Manaus lugares maravilhosos flutuantes Rio negro nessas férias flutuante Abare Sup food atendimento bom cerveja bem gelada música qualidade final dia possível ter belos visuais,1,1,1,1,0,0,0,1
Lugar aconchegante comida maravilhosa preço justo,1,0,1,0,0,0,1,0
Local super confortável combinaria perfeita várias opções preço maravilhoso,1,0,1,0,0,0,1,0
Bom dia sabado todos locais qualidade preciso aguardar uns 30 minutos porque escolhemois mesanino ficar pois térreo tempo acredito,0,0,0,0,0,0,0,1
Excelente ambiente,1,0,0,0,0,0,0,0
Sabor carnes bom podendo pedir ponto carne bem,0,0,1,0,0,0,0,0
otimo lugar ir familia amigos rodizio pizza bom muita variedade atendimento contento,0,0,1,1,0,0,0,1
ótima experiência gastronômica melhor restaurante Manaus,0,0,1,1,0,0,0,0
várias opções pratos sucos regionais,0,1,1,0,0,0,0,0
Otimo local pra tomar bom cafe qualquer hora,0,1,0,0,0,0,0,0
Vale pena visita tirem próprias conclusões comida,0,0,0,1,0,0,0,0
Ambiente toda família excelente cardápio,1,0,1,0,0,0,0,0
lugar bonito café boa comida boa,1,1,1,0,0,0,0,0
único ponto desfavor valor pouco alto qualidade restaurante justificável,0,0,0,1,0,0,1,0
Café manhã excepcional bom todos itens preço justo,0,0,1,0,0,0,1,0
Lugar agradável bom ir família amigos,0,0,0,1,0,0,0,0
Local maravilhoso contar atendimento Mateus q tooooooop,0,0,0,1,0,0,0,1
ótimo lugar amigos cerveja sempre gelada,0,1,0,1,0,0,0,0
Parabéns família tradicional restaurante JEOVÁ DEUS abençoe grandemente,0,0,0,1,0,0,0,0
Carne hamburger mal temperada milkshake enjoativo,0,1,1,0,0,0,0,0
Bom atendimento preço justo,0,0,0,0,0,0,1,1
Ótimo restaurante possível fazer fotos estilo cangaceiro rsrsrs,0,0,0,1,0,0,0,0
excelente lugar recomendo demais lugar aconchegante atendimento impecável,1,0,0,1,0,0,0,1
fatia grande rsrs,0,0,1,0,0,0,0,0
Atendimento Rodrigo uchoa bom atencioso,0,0,0,0,0,0,0,1
Lugar tranquilo calmo precisar sair cidade ótimo pra dar fugidinha loucura urbana,0,0,0,1,0,0,0,0
Preços altos,0,0,0,0,0,0,1,0
restaurante outras opções carne porém forte Bacalhau oferecem menos umas 20 combinações bacalhau,0,0,1,0,0,0,0,0
local super agradável atendimento rápido atendentes bem atenciosos espaço crianças preço acessível ótimos produtos,1,0,1,1,0,0,1,1
Atendimento excelente ótima casa divertir amigos claro fazer novas amizades,0,0,0,1,0,0,0,1
Lugar animado boa experiência gastronômica passeio SUP Rio Negro lounges mesas ar livre música boa qualidade piscina rio Negro vista linda p pôr sol banheiros limpos traslado barco bar atendimento atencioso garçom Marcos,1,0,1,0,0,0,0,1
Amamos atendimento garcon treinamentos Wesley super atencioso paciente solicitações Ja pode promovido,0,0,0,0,0,0,0,1
Ótimo ambiente excelente atendimento bons preços boa comida recomendado,1,0,1,0,0,0,1,1
Gostamos ambiente quantidade pessoas servir comida veio rápido saborosa atendimento garçom Osmar excelente tentarei próximas idas local ficar mesas servidas,1,0,1,0,0,0,0,1
Maravilhoso nota 10 cerveja gelada mega atendimento nota 10 valeu Leo jacaré,0,1,0,0,0,0,0,1
últimos meses quantidade proteina Camarões frutos mar etc pratos vem diminuindo,0,0,1,0,0,0,0,0
Pense restaurante gosto frequentar adoro paladar ambiente gostoso atendimento nota 1000,1,0,1,0,0,0,0,1
Bar localizado Largo Sebastião serve ótimo sanduíche pernil cerveja bem gelada ponto encontro jornalistas boemia cidade,0,1,1,0,0,0,0,0
Lugar bem arrumado comida boa preço justo,1,0,1,0,0,0,1,0
contrário cafeterias Manaus melhores acessíveis opções,0,0,0,1,0,0,0,0
Atendimento impecável comida boa,0,0,1,0,0,0,0,1
mesas ficam distribuídas quartos,0,0,0,0,0,1,0,0
Excelente lugar,0,0,0,1,0,0,0,0
Lugar ótimo super recomendo,0,0,0,1,0,0,0,0
Preços ok comida boa drinks mto bons,0,1,1,0,0,0,1,0
Carne passou ponto outros pratos vem ingredientes descritos talvez casa funcione direito Chef presente,0,0,1,0,0,0,0,0
Péssimo atendimento comida cara fria suco caixa,0,0,1,0,0,0,0,1
Ótimo custo benefício,0,0,0,0,0,0,1,0
piores pizzas comi participei rodízio família dia crianças massa pizza crua bordas pretas queimadas pizzas so nome diferente todas gosto nada outras bem salgadas ingredientes parecem,0,0,1,0,0,0,0,0
Ótimo lugar aconchegante,1,0,0,1,0,0,0,0
Cerveja gelada tão conta músicos bons sempre tocando lá,1,1,0,0,0,0,0,0
pouco atenção itens maior rotatividade solucionaria atendimento garçons bem satisfatório,0,0,0,0,0,0,0,1
Local agradável decoração criativa serviço atencioso,1,0,0,1,0,0,0,1
Langrill restaurante razoável,0,0,0,1,0,0,0,0
admirar lugar sido consistentemente melhor restaurante classificado Manaus últimos anos,0,0,0,1,0,0,0,0
possível encontrar adjacências alguns privados possui preços fixos aceitando apenas alguns trocados,0,0,0,0,0,1,0,0
Ótimo custo benefício,0,0,0,0,0,0,1,0
Almoço estilo self service onde come bem pagando preço justo,0,0,1,0,0,0,1,0
melhor churrascaria Manaus,0,0,0,1,0,0,0,0
Ambiente aconchegante excelente atendimento pratos deliciosos,1,0,1,0,0,0,0,1
Gosto shopping ponta negra menos agitado,0,0,0,1,0,0,0,0
Gostei atendente mesa creio todos padrão,0,0,0,0,0,0,0,1
Local acochegante ambiente bem agradável,1,0,0,0,0,0,0,0
bom loca,0,0,0,0,0,1,0,0
Local agradável bem recebidos Alex solícito gente bem,0,0,0,1,0,0,0,1
Preço justo,0,0,0,0,0,0,1,0
Excelente comida bom atendimento Pratos típicos ambiente agradável sobremesa deliciosas,1,0,1,0,0,0,0,1
Excelente lugar confortável bom atendimento variedade comidas saborosas,1,0,1,1,0,0,0,1
fria espalhada primeira vez pedi maravilhoso dessa vez realmente valeu pena nada paguei,0,0,1,0,0,0,0,0
Acho lugar fantástico aconselho turistas conhecerem,0,0,0,1,0,0,0,0
6 cozinheiros linha visíveis todos tempos mesas limpas rapidamente ninguém parecia encontrar garçons difíceis encontrar,1,0,0,0,0,0,0,1
Lugar bom atendimento excelente comida boa alimentos bem preparados,0,0,1,1,0,0,0,1
ótimo lugar curtir cerveja geladinha boa música brasileira,1,1,0,0,0,0,0,0
bom ambiente família,1,0,0,0,0,0,0,0
Gastronomia maravilhosa música vivo sensacional atendimento rápido garçom Izaquiel iluminação excelente self maravilhosos,1,0,1,0,0,0,0,1
Ambiente grande bom ar condicionado,1,0,0,0,0,0,0,0
Ótimo lugar divertir levar família amigos,0,0,0,1,0,0,0,0
Ambiente ocasiões especiais,1,0,0,0,0,0,0,0
restaurante self service imensa variedade opções deliciosas,0,0,1,0,0,0,0,0
cachaçaria boa hoje vigilância sanitária encontrou carne estragada local nunca coragem comer lá,0,0,1,1,0,0,0,0
Ótimo lugar ambiente agradável ótimo atendimento comida deliciosa,1,0,1,1,0,0,0,1
Restaurante simples comida saborosa ótimo atendimento,0,0,1,0,0,0,0,1
Ambiente bom,1,0,0,0,0,0,0,0
Excelente atendimento Emanuel Carioca,0,0,0,0,0,0,0,1
Excelente atendimento comida realmente boa,0,0,1,0,0,0,0,1
Almoço excelente,0,0,1,0,0,0,0,0
Lugar simples refeição rápida qualidade,0,0,1,1,0,0,0,0
Restaurante excelente,0,0,0,1,0,0,0,0
Ótimo lugar,0,0,0,1,0,0,0,0
Atendimento excelente variedade sabores ambiente agradável,1,0,1,0,0,0,0,1
Gostei ambiente atendimento comida recomendo local principalmente pessoas gostam café regional,1,1,1,0,0,0,0,1
bom local,0,0,0,1,0,0,0,0
Ótimo ambiente ótimas bebidas,1,1,0,0,0,0,0,0
Lugar aconchegante boa comida amazonense deliciosa requintada,1,0,1,0,0,0,0,0
Atendimento impecável,0,0,0,0,0,0,0,1
Ótimo atendimento alimentos bem feitos confiável preço bom,0,0,1,0,0,0,1,1
Super maravilhoso,0,0,0,1,0,0,0,0
atendimento maravilhoso sabores incríveis,0,0,1,0,0,0,0,1
Música alta,1,0,0,0,0,0,0,0
ótimo local ir amigos familiares,0,0,0,1,0,0,0,0
Comida regional bem servida atendimento bom,0,0,1,0,0,0,0,1
Local bom gostaria curtir bom samba,1,0,0,0,0,0,0,0
